#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            447       -1.58834        -1.5529     0.00840282
            448       -1.59019       -1.55299     0.00838448
            449       -1.59169       -1.55307     0.00836625
            450        -1.5928       -1.55316     0.00834812
            451       -1.59352       -1.55325     0.00833009
            452       -1.59388       -1.55334     0.00831214
            453       -1.59387       -1.55343     0.00829428
            454        -1.5935       -1.55352     0.00827648
            455       -1.59281       -1.55361     0.00825874
            456       -1.59182       -1.55369     0.00824105
            457       -1.59056       -1.55377     0.00822341
            458       -1.58905       -1.55385     0.00820582
            459       -1.58734       -1.55392     0.00818827
            460       -1.58546       -1.55399     0.00817075
            461       -1.58345       -1.55405     0.00815328
            462       -1.58135       -1.55411     0.00813584
            463       -1.57919       -1.55417     0.00811845
            464       -1.57701       -1.55421     0.00810111
            465       -1.57483       -1.55426      0.0080838
            466       -1.57269        -1.5543     0.00806655
            467       -1.57061       -1.55433     0.00804936
            468        -1.5686       -1.55436     0.00803221
            469       -1.56669       -1.55439     0.00801513
            470       -1.56488       -1.55441     0.00799811
            471       -1.56318       -1.55443     0.00798115
            472       -1.56156       -1.55445     0.00796425
            473       -1.56005       -1.55446     0.00794743
            474       -1.55861       -1.55447     0.00793066
            475       -1.55725       -1.55447     0.00791397
            476       -1.55594       -1.55448     0.00789734
            477       -1.55466       -1.55448     0.00788079
            478        -1.5534       -1.55447      0.0078643
            479       -1.55215       -1.55447     0.00784788
            480       -1.55089       -1.55446     0.00783154
            481        -1.5496       -1.55445     0.00781526
            482       -1.54827       -1.55444     0.00779906
            483       -1.54691       -1.55442     0.00778293
            484       -1.54551        -1.5544     0.00776687
            485       -1.54409       -1.55438     0.00775088
            486       -1.54264       -1.55436     0.00773497
            487       -1.54119       -1.55433     0.00771914
            488       -1.53976        -1.5543     0.00770338
            489       -1.53836       -1.55427     0.00768769
            490         -1.537       -1.55423     0.00767209
            491       -1.53574        -1.5542     0.00765655
            492       -1.53458       -1.55416     0.00764109
            493       -1.53355       -1.55412     0.00762571
            494       -1.53269       -1.55407      0.0076104
            495         -1.532       -1.55403     0.00759515
            496       -1.53151       -1.55398     0.00757997
            497       -1.53125       -1.55394     0.00756486
            498       -1.53123       -1.55389     0.00754981
            499       -1.53146       -1.55385     0.00753481
            500       -1.53197        -1.5538     0.00751987
            501       -1.53275       -1.55376     0.00750498
            502       -1.53383       -1.55372     0.00749013
            503        -1.5352       -1.55368     0.00747533
            504       -1.53687       -1.55365     0.00746057
            505       -1.53883       -1.55362     0.00744586
            506        -1.5411        -1.5536     0.00743118
            507       -1.54365       -1.55358     0.00741655
            508       -1.54648       -1.55356     0.00740197
            509       -1.54959       -1.55355     0.00738743
            510       -1.55296       -1.55355     0.00737294
            511       -1.55658       -1.55356     0.00735852
            512       -1.56041       -1.55357     0.00734416
            513       -1.56443       -1.55359     0.00732987
            514       -1.56863       -1.55362     0.00731567
            515       -1.57295       -1.55366     0.00730156
            516       -1.57738       -1.55371     0.00728756
            517       -1.58188       -1.55376     0.00727366
            518       -1.58641       -1.55382     0.00725989
            519       -1.59095        -1.5539     0.00724626
            520       -1.59544       -1.55398     0.00723276
            521       -1.59986       -1.55406     0.00721942
            522       -1.60417       -1.55416     0.00720623
            523       -1.60834       -1.55426     0.00719319
            524       -1.61234       -1.55437     0.00718032
            525       -1.61614       -1.55449     0.00716761
            526       -1.61971       -1.55462     0.00715505
            527       -1.62301       -1.55475     0.00714265
            528       -1.62605       -1.55488      0.0071304
            529       -1.62879       -1.55502     0.00711829
            530       -1.63124       -1.55516     0.00710631
            531       -1.63335       -1.55531     0.00709445
            532       -1.63513       -1.55546      0.0070827
            533       -1.63659       -1.55561     0.00707105
            534        -1.6377       -1.55577     0.00705948
            535       -1.63848       -1.55592     0.00704798
            536       -1.63893       -1.55608     0.00703653
            537       -1.63905       -1.55623     0.00702512
