#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
          11651        1.80221        2.03773     0.00283095
          11652        1.80208        2.03771     0.00283078
          11653        1.80195        2.03769     0.00283061
          11654        1.80182        2.03767     0.00283044
          11655        1.80169        2.03765     0.00283027
          11656        1.80156        2.03763      0.0028301
          11657        1.80144        2.03761     0.00282993
          11658        1.80132        2.03759     0.00282976
          11659        1.80119        2.03757     0.00282959
          11660        1.80108        2.03755     0.00282942
          11661        1.80096        2.03752     0.00282925
          11662        1.80085         2.0375     0.00282908
          11663        1.80073        2.03748     0.00282891
          11664        1.80062        2.03746     0.00282874
          11665        1.80052        2.03744     0.00282857
          11666        1.80041        2.03742      0.0028284
          11667        1.80031         2.0374     0.00282823
          11668        1.80021        2.03738     0.00282806
          11669        1.80011        2.03736      0.0028279
          11670        1.80001        2.03734     0.00282773
          11671        1.79992        2.03732     0.00282756
          11672        1.79983         2.0373     0.00282739
          11673        1.79974        2.03728     0.00282722
          11674        1.79965        2.03726     0.00282705
          11675        1.79957        2.03724     0.00282688
          11676        1.79949        2.03722     0.00282671
          11677        1.79941         2.0372     0.00282654
          11678        1.79934        2.03718     0.00282638
          11679        1.79926        2.03716     0.00282621
          11680        1.79919        2.03714     0.00282604
          11681        1.79912        2.03712     0.00282587
          11682        1.79906         2.0371      0.0028257
          11683          1.799        2.03708     0.00282553
          11684        1.79894        2.03706     0.00282536
          11685        1.79888        2.03704      0.0028252
          11686        1.79882        2.03702     0.00282503
          11687        1.79877          2.037     0.00282486
          11688        1.79872        2.03698     0.00282469
          11689        1.79868        2.03695     0.00282452
          11690        1.79864        2.03693     0.00282436
          11691         1.7986        2.03691     0.00282419
          11692        1.79856        2.03689     0.00282402
          11693        1.79853        2.03687     0.00282385
          11694         1.7985        2.03685     0.00282368
          11695        1.79847        2.03683     0.00282352
          11696        1.79845        2.03681     0.00282335
          11697        1.79843        2.03679     0.00282318
          11698        1.79841        2.03677     0.00282301
          11699         1.7984        2.03675     0.00282284
          11700        1.79839        2.03673     0.00282268
          11701        1.79838        2.03671     0.00282251
          11702        1.79838        2.03669     0.00282234
          11703        1.79838        2.03667     0.00282217
          11704        1.79839        2.03665     0.00282201
          11705         1.7984        2.03663     0.00282184
          11706        1.79841        2.03661     0.00282167
          11707        1.79843        2.03659      0.0028215
          11708        1.79845        2.03657     0.00282134
          11709        1.79847        2.03655     0.00282117
          11710         1.7985        2.03653       0.002821
          11711        1.79854        2.03651     0.00282083
          11712        1.79857        2.03649     0.00282066
          11713        1.79862        2.03647      0.0028205
          11714        1.79866        2.03645     0.00282033
          11715        1.79871        2.03643     0.00282016
          11716        1.79877        2.03641     0.00281999
          11717        1.79883        2.03639     0.00281983
          11718        1.79889        2.03636     0.00281966
          11719        1.79896        2.03634     0.00281949
          11720        1.79903        2.03632     0.00281932
          11721        1.79911         2.0363     0.00281915
          11722        1.79919        2.03628     0.00281899
          11723        1.79928        2.03626     0.00281882
          11724        1.79937        2.03624     0.00281865
          11725        1.79946        2.03622     0.00281848
          11726        1.79956         2.0362     0.00281831
          11727        1.79966        2.03618     0.00281815
          11728        1.79977        2.03616     0.00281798
          11729        1.79989        2.03614     0.00281781
          11730            1.8        2.03612     0.00281764
          11731        1.80013         2.0361     0.00281747
          11732        1.80026        2.03608      0.0028173
          11733        1.80039        2.03606     0.00281714
          11734        1.80052        2.03604     0.00281697
          11735        1.80067        2.03602      0.0028168
          11736        1.80081          2.036     0.00281663
          11737        1.80097        2.03598     0.00281646
          11738        1.80112        2.03596     0.00281629
          11739        1.80129        2.03594     0.00281612
          11740        1.80145        2.03592     0.00281595
          11741        1.80163         2.0359     0.00281579
          11742        1.80181        2.03588     0.00281562
          11743        1.80199        2.03586     0.00281545
          11744        1.80218        2.03584     0.00281528
          11745        1.80238        2.03582     0.00281511
          11746        1.80258         2.0358     0.00281494
          11747        1.80279        2.03578     0.00281477
          11748          1.803        2.03576      0.0028146
          11749        1.80322        2.03574     0.00281443
          11750        1.80345        2.03572     0.00281426
          11751        1.80368         2.0357     0.00281409
          11752        1.80392        2.03568     0.00281392
          11753        1.80416        2.03566     0.00281375
          11754        1.80441        2.03564     0.00281358
          11755        1.80467        2.03562     0.00281341
          11756        1.80493        2.03561     0.00281324
          11757         1.8052        2.03559     0.00281306
          11758        1.80547        2.03557     0.00281289
          11759        1.80575        2.03555     0.00281272
          11760        1.80604        2.03553     0.00281255
          11761        1.80633        2.03551     0.00281238
          11762        1.80662        2.03549     0.00281221
          11763        1.80692        2.03547     0.00281203
          11764        1.80723        2.03545     0.00281186
          11765        1.80754        2.03543     0.00281169
          11766        1.80785        2.03541     0.00281152
          11767        1.80816        2.03539     0.00281135
          11768        1.80848        2.03537     0.00281117
          11769         1.8088        2.03535       0.002811
          11770        1.80912        2.03533     0.00281083
          11771        1.80945        2.03531     0.00281065
          11772        1.80977        2.03529     0.00281048
          11773        1.81009        2.03528     0.00281031
          11774        1.81042        2.03526     0.00281013
          11775        1.81074        2.03524     0.00280996
          11776        1.81106        2.03522     0.00280978
          11777        1.81138         2.0352     0.00280961
          11778         1.8117        2.03518     0.00280944
          11779        1.81201        2.03516     0.00280926
          11780        1.81231        2.03514     0.00280909
          11781        1.81262        2.03512     0.00280891
          11782        1.81291        2.03511     0.00280874
          11783         1.8132        2.03509     0.00280856
          11784        1.81349        2.03507     0.00280839
          11785        1.81376        2.03505     0.00280821
          11786        1.81403        2.03503     0.00280803
          11787        1.81429        2.03501     0.00280786
          11788        1.81454        2.03499     0.00280768
          11789        1.81478        2.03497     0.00280751
          11790        1.81502        2.03496     0.00280733
          11791        1.81524        2.03494     0.00280715
          11792        1.81545        2.03492     0.00280698
          11793        1.81565         2.0349      0.0028068
          11794        1.81584        2.03488     0.00280662
          11795        1.81601        2.03486     0.00280645
          11796        1.81618        2.03484     0.00280627
          11797        1.81633        2.03483     0.00280609
          11798        1.81648        2.03481     0.00280592
          11799        1.81661        2.03479     0.00280574
          11800        1.81673        2.03477     0.00280556
          11801        1.81684        2.03475     0.00280539
          11802        1.81693        2.03473     0.00280521
          11803        1.81702        2.03471     0.00280503
          11804         1.8171         2.0347     0.00280486
          11805        1.81716        2.03468     0.00280468
          11806        1.81722        2.03466      0.0028045
          11807        1.81726        2.03464     0.00280433
          11808         1.8173        2.03462     0.00280415
          11809        1.81732         2.0346     0.00280397
          11810        1.81734        2.03459     0.00280379
          11811        1.81735        2.03457     0.00280362
          11812        1.81735        2.03455     0.00280344
          11813        1.81735        2.03453     0.00280326
          11814        1.81734        2.03451     0.00280309
          11815        1.81732        2.03449     0.00280291
          11816         1.8173        2.03448     0.00280273
          11817        1.81727        2.03446     0.00280255
          11818        1.81724        2.03444     0.00280238
          11819         1.8172        2.03442      0.0028022
          11820        1.81716         2.0344     0.00280202
          11821        1.81712        2.03438     0.00280185
          11822        1.81707        2.03436     0.00280167
          11823        1.81703        2.03435     0.00280149
          11824        1.81698        2.03433     0.00280132
          11825        1.81692        2.03431     0.00280114
          11826        1.81687        2.03429     0.00280096
          11827        1.81682        2.03427     0.00280079
          11828        1.81677        2.03425     0.00280061
          11829        1.81671        2.03424     0.00280044
          11830        1.81666        2.03422     0.00280026
          11831        1.81661         2.0342     0.00280008
          11832        1.81656        2.03418     0.00279991
          11833        1.81651        2.03416     0.00279973
          11834        1.81646        2.03414     0.00279955
          11835        1.81641        2.03413     0.00279938
          11836        1.81637        2.03411      0.0027992
          11837        1.81632        2.03409     0.00279903
          11838        1.81628        2.03407     0.00279885
          11839        1.81624        2.03405     0.00279867
          11840         1.8162        2.03403      0.0027985
          11841        1.81617        2.03402     0.00279832
          11842        1.81613          2.034     0.00279815
          11843         1.8161        2.03398     0.00279797
          11844        1.81607        2.03396     0.00279779
          11845        1.81605        2.03394     0.00279762
          11846        1.81602        2.03392     0.00279744
          11847          1.816         2.0339     0.00279727
          11848        1.81598        2.03389     0.00279709
          11849        1.81596        2.03387     0.00279692
          11850        1.81594        2.03385     0.00279674
          11851        1.81592        2.03383     0.00279657
          11852        1.81591        2.03381     0.00279639
          11853        1.81589        2.03379     0.00279621
          11854        1.81588        2.03378     0.00279604
          11855        1.81586        2.03376     0.00279586
          11856        1.81585        2.03374     0.00279569
          11857        1.81584        2.03372     0.00279551
          11858        1.81582         2.0337     0.00279534
          11859        1.81581        2.03368     0.00279516
          11860         1.8158        2.03367     0.00279499
          11861        1.81578        2.03365     0.00279481
          11862        1.81577        2.03363     0.00279464
          11863        1.81575        2.03361     0.00279446
          11864        1.81574        2.03359     0.00279429
          11865        1.81572        2.03357     0.00279411
          11866        1.81571        2.03356     0.00279394
          11867        1.81569        2.03354     0.00279376
          11868        1.81568        2.03352     0.00279359
          11869        1.81567         2.0335     0.00279341
          11870        1.81566        2.03348     0.00279324
          11871        1.81564        2.03346     0.00279306
          11872        1.81564        2.03345     0.00279289
          11873        1.81563        2.03343     0.00279271
          11874        1.81563        2.03341     0.00279254
          11875        1.81563        2.03339     0.00279236
          11876        1.81563        2.03337     0.00279219
          11877        1.81564        2.03335     0.00279201
          11878        1.81565        2.03334     0.00279184
          11879        1.81567        2.03332     0.00279166
          11880         1.8157         2.0333     0.00279149
          11881        1.81573        2.03328     0.00279131
          11882        1.81577        2.03326     0.00279114
          11883        1.81581        2.03324     0.00279096
          11884        1.81586        2.03323     0.00279079
          11885        1.81592        2.03321     0.00279061
          11886        1.81598        2.03319     0.00279044
          11887        1.81606        2.03317     0.00279026
          11888        1.81614        2.03315     0.00279009
          11889        1.81622        2.03313     0.00278991
          11890        1.81631        2.03312     0.00278974
          11891        1.81641         2.0331     0.00278956
          11892        1.81652        2.03308     0.00278939
          11893        1.81663        2.03306     0.00278921
          11894        1.81674        2.03304     0.00278904
          11895        1.81686        2.03303     0.00278886
          11896        1.81699        2.03301     0.00278869
          11897        1.81712        2.03299     0.00278851
          11898        1.81725        2.03297     0.00278833
          11899        1.81738        2.03295     0.00278816
          11900        1.81752        2.03293     0.00278798
          11901        1.81766        2.03292     0.00278781
          11902         1.8178         2.0329     0.00278763
          11903        1.81794        2.03288     0.00278746
          11904        1.81808        2.03286     0.00278728
          11905        1.81823        2.03284      0.0027871
          11906        1.81837        2.03283     0.00278693
          11907        1.81851        2.03281     0.00278675
          11908        1.81866        2.03279     0.00278658
          11909         1.8188        2.03277      0.0027864
          11910        1.81895        2.03275     0.00278622
          11911         1.8191        2.03274     0.00278605
          11912        1.81925        2.03272     0.00278587
          11913         1.8194         2.0327      0.0027857
          11914        1.81955        2.03268     0.00278552
          11915         1.8197        2.03266     0.00278534
          11916        1.81986        2.03265     0.00278517
          11917        1.82002        2.03263     0.00278499
          11918        1.82019        2.03261     0.00278481
          11919        1.82036        2.03259     0.00278464
          11920        1.82054        2.03258     0.00278446
          11921        1.82072        2.03256     0.00278428
          11922        1.82091        2.03254     0.00278411
          11923        1.82111        2.03252     0.00278393
          11924        1.82131         2.0325     0.00278375
          11925        1.82153        2.03249     0.00278358
          11926        1.82175        2.03247      0.0027834
          11927        1.82198        2.03245     0.00278322
          11928        1.82223        2.03243     0.00278304
          11929        1.82248        2.03242     0.00278287
          11930        1.82274         2.0324     0.00278269
          11931        1.82302        2.03238     0.00278251
          11932        1.82331        2.03236     0.00278233
          11933        1.82361        2.03235     0.00278215
          11934        1.82392        2.03233     0.00278197
          11935        1.82425        2.03231      0.0027818
          11936        1.82459        2.03229     0.00278162
          11937        1.82494        2.03228     0.00278144
          11938         1.8253        2.03226     0.00278126
          11939        1.82568        2.03224     0.00278108
          11940        1.82606        2.03222      0.0027809
          11941        1.82646        2.03221     0.00278072
          11942        1.82687        2.03219     0.00278054
          11943        1.82729        2.03217     0.00278036
          11944        1.82772        2.03216     0.00278018
          11945        1.82816        2.03214        0.00278
          11946        1.82861        2.03212     0.00277982
          11947        1.82906         2.0321     0.00277964
          11948        1.82953        2.03209     0.00277946
          11949           1.83        2.03207     0.00277928
          11950        1.83047        2.03205      0.0027791
          11951        1.83095        2.03204     0.00277892
          11952        1.83143        2.03202     0.00277873
          11953        1.83191          2.032     0.00277855
          11954         1.8324        2.03199     0.00277837
          11955        1.83288        2.03197     0.00277819
          11956        1.83337        2.03195       0.002778
          11957        1.83385        2.03194     0.00277782
          11958        1.83432        2.03192     0.00277764
          11959        1.83479         2.0319     0.00277746
          11960        1.83525        2.03189     0.00277727
          11961         1.8357        2.03187     0.00277709
          11962        1.83615        2.03186      0.0027769
          11963        1.83658        2.03184     0.00277672
          11964        1.83699        2.03182     0.00277654
          11965         1.8374        2.03181     0.00277635
          11966        1.83778        2.03179     0.00277617
          11967        1.83815        2.03177     0.00277598
          11968         1.8385        2.03176      0.0027758
          11969        1.83884        2.03174     0.00277561
          11970        1.83914        2.03173     0.00277543
          11971        1.83943        2.03171     0.00277524
          11972        1.83969        2.03169     0.00277506
          11973        1.83993        2.03168     0.00277487
          11974        1.84014        2.03166     0.00277468
          11975        1.84032        2.03165      0.0027745
          11976        1.84047        2.03163     0.00277431
          11977         1.8406        2.03161     0.00277413
          11978        1.84069         2.0316     0.00277394
          11979        1.84075        2.03158     0.00277376
          11980        1.84079        2.03157     0.00277357
          11981        1.84078        2.03155     0.00277338
          11982        1.84075        2.03153      0.0027732
          11983        1.84068        2.03152     0.00277301
          11984        1.84058         2.0315     0.00277283
          11985        1.84044        2.03149     0.00277264
          11986        1.84027        2.03147     0.00277246
          11987        1.84006        2.03145     0.00277227
          11988        1.83981        2.03144     0.00277209
          11989        1.83954        2.03142      0.0027719
          11990        1.83922        2.03141     0.00277172
          11991        1.83887        2.03139     0.00277153
          11992        1.83849        2.03137     0.00277135
          11993        1.83807        2.03136     0.00277116
          11994        1.83761        2.03134     0.00277098
          11995        1.83713        2.03133     0.00277079
          11996         1.8366        2.03131     0.00277061
          11997        1.83604        2.03129     0.00277043
          11998        1.83545        2.03128     0.00277024
          11999        1.83483        2.03126     0.00277006
          12000        1.83417        2.03124     0.00276988
          12001        1.83348        2.03123      0.0027697
          12002        1.83277        2.03121     0.00276952
          12003        1.83201        2.03119     0.00276934
          12004        1.83124        2.03118     0.00276916
          12005        1.83043        2.03116     0.00276898
          12006        1.82959        2.03114      0.0027688
          12007        1.82873        2.03113     0.00276862
          12008        1.82784        2.03111     0.00276844
          12009        1.82693        2.03109     0.00276826
          12010        1.82599        2.03108     0.00276808
          12011        1.82503        2.03106      0.0027679
          12012        1.82405        2.03104     0.00276773
          12013        1.82306        2.03102     0.00276755
          12014        1.82204        2.03101     0.00276738
          12015        1.82102        2.03099      0.0027672
          12016        1.81998        2.03097     0.00276703
          12017        1.81893        2.03095     0.00276685
          12018        1.81787        2.03094     0.00276668
          12019         1.8168        2.03092     0.00276651
          12020        1.81573         2.0309     0.00276633
          12021        1.81467        2.03088     0.00276616
          12022         1.8136        2.03086     0.00276599
          12023        1.81254        2.03085     0.00276582
          12024        1.81148        2.03083     0.00276565
          12025        1.81044        2.03081     0.00276548
          12026        1.80941        2.03079     0.00276531
          12027        1.80839        2.03077     0.00276514
          12028         1.8074        2.03075     0.00276498
          12029        1.80643        2.03074     0.00276481
          12030        1.80549        2.03072     0.00276464
          12031        1.80457         2.0307     0.00276448
          12032        1.80369        2.03068     0.00276431
          12033        1.80284        2.03066     0.00276415
          12034        1.80203        2.03064     0.00276398
          12035        1.80125        2.03062     0.00276382
          12036        1.80053         2.0306     0.00276366
          12037        1.79984        2.03058     0.00276349
          12038        1.79921        2.03057     0.00276333
          12039        1.79862        2.03055     0.00276317
          12040        1.79808        2.03053       0.002763
          12041         1.7976        2.03051     0.00276284
          12042        1.79717        2.03049     0.00276268
          12043         1.7968        2.03047     0.00276252
          12044        1.79648        2.03045     0.00276236
          12045        1.79622        2.03043      0.0027622
          12046        1.79602        2.03041     0.00276204
          12047        1.79587        2.03039     0.00276188
          12048        1.79578        2.03037     0.00276172
          12049        1.79574        2.03035     0.00276156
          12050        1.79576        2.03033      0.0027614
          12051        1.79584        2.03031     0.00276123
          12052        1.79597        2.03029     0.00276107
          12053        1.79615        2.03027     0.00276091
          12054        1.79639        2.03025     0.00276075
          12055        1.79667        2.03024     0.00276059
          12056          1.797        2.03022     0.00276043
          12057        1.79738         2.0302     0.00276027
          12058         1.7978        2.03018     0.00276011
          12059        1.79826        2.03016     0.00275995
          12060        1.79876        2.03014     0.00275978
          12061        1.79929        2.03012     0.00275962
          12062        1.79987         2.0301     0.00275946
          12063        1.80047        2.03008     0.00275929
          12064         1.8011        2.03006     0.00275913
          12065        1.80176        2.03004     0.00275897
          12066        1.80245        2.03002      0.0027588
          12067        1.80316        2.03001     0.00275864
          12068        1.80388        2.02999     0.00275847
          12069        1.80463        2.02997     0.00275831
          12070        1.80538        2.02995     0.00275814
          12071        1.80616        2.02993     0.00275798
          12072        1.80694        2.02991     0.00275781
          12073        1.80773        2.02989     0.00275764
          12074        1.80852        2.02988     0.00275748
          12075        1.80932        2.02986     0.00275731
          12076        1.81013        2.02984     0.00275714
          12077        1.81093        2.02982     0.00275697
          12078        1.81174         2.0298      0.0027568
          12079        1.81254        2.02979     0.00275663
          12080        1.81334        2.02977     0.00275646
          12081        1.81413        2.02975     0.00275629
          12082        1.81492        2.02973     0.00275612
          12083         1.8157        2.02971     0.00275595
          12084        1.81647         2.0297     0.00275578
          12085        1.81723        2.02968     0.00275561
          12086        1.81799        2.02966     0.00275543
          12087        1.81873        2.02964     0.00275526
          12088        1.81947        2.02963     0.00275509
          12089        1.82019        2.02961     0.00275491
          12090         1.8209        2.02959     0.00275474
          12091         1.8216        2.02957     0.00275457
          12092        1.82229        2.02956     0.00275439
          12093        1.82297        2.02954     0.00275422
          12094        1.82363        2.02952     0.00275404
          12095        1.82428        2.02951     0.00275387
          12096        1.82492        2.02949     0.00275369
          12097        1.82555        2.02947     0.00275352
          12098        1.82617        2.02946     0.00275334
          12099        1.82677        2.02944     0.00275316
          12100        1.82736        2.02942     0.00275299
          12101        1.82794        2.02941     0.00275281
          12102        1.82851        2.02939     0.00275263
          12103        1.82907        2.02937     0.00275245
          12104        1.82961        2.02936     0.00275228
          12105        1.83014        2.02934      0.0027521
          12106        1.83066        2.02932     0.00275192
          12107        1.83116        2.02931     0.00275174
          12108        1.83165        2.02929     0.00275156
          12109        1.83213        2.02927     0.00275138
          12110         1.8326        2.02926      0.0027512
          12111        1.83305        2.02924     0.00275102
          12112        1.83349        2.02923     0.00275084
          12113        1.83392        2.02921     0.00275066
          12114        1.83433        2.02919     0.00275048
          12115        1.83472        2.02918      0.0027503
          12116         1.8351        2.02916     0.00275012
          12117        1.83546        2.02915     0.00274994
          12118        1.83581        2.02913     0.00274976
          12119        1.83614        2.02911     0.00274958
          12120        1.83645         2.0291      0.0027494
          12121        1.83674        2.02908     0.00274922
          12122        1.83701        2.02907     0.00274904
          12123        1.83726        2.02905     0.00274886
          12124         1.8375        2.02903     0.00274868
          12125        1.83771        2.02902     0.00274849
          12126         1.8379          2.029     0.00274831
          12127        1.83807        2.02899     0.00274813
          12128        1.83821        2.02897     0.00274795
          12129        1.83833        2.02896     0.00274777
          12130        1.83843        2.02894     0.00274759
          12131         1.8385        2.02892      0.0027474
          12132        1.83855        2.02891     0.00274722
          12133        1.83857        2.02889     0.00274704
          12134        1.83856        2.02888     0.00274686
          12135        1.83852        2.02886     0.00274668
          12136        1.83846        2.02885      0.0027465
          12137        1.83836        2.02883     0.00274632
          12138        1.83824        2.02881     0.00274613
          12139        1.83808         2.0288     0.00274595
          12140         1.8379        2.02878     0.00274577
          12141        1.83768        2.02877     0.00274559
          12142        1.83743        2.02875     0.00274541
          12143        1.83714        2.02874     0.00274523
          12144        1.83682        2.02872     0.00274505
          12145        1.83647         2.0287     0.00274487
          12146        1.83608        2.02869     0.00274469
          12147        1.83566        2.02867     0.00274451
          12148         1.8352        2.02866     0.00274433
          12149        1.83471        2.02864     0.00274415
          12150        1.83417        2.02862     0.00274397
          12151         1.8336        2.02861     0.00274379
          12152          1.833        2.02859     0.00274361
          12153        1.83235        2.02858     0.00274343
          12154        1.83167        2.02856     0.00274326
          12155        1.83094        2.02854     0.00274308
          12156        1.83018        2.02853      0.0027429
          12157        1.82938        2.02851     0.00274272
          12158        1.82854        2.02849     0.00274255
          12159        1.82767        2.02848     0.00274237
          12160        1.82675        2.02846      0.0027422
          12161         1.8258        2.02844     0.00274202
          12162        1.82481        2.02843     0.00274185
          12163        1.82378        2.02841     0.00274167
          12164        1.82272        2.02839      0.0027415
          12165        1.82162        2.02838     0.00274133
          12166        1.82049        2.02836     0.00274116
          12167        1.81933        2.02834     0.00274098
          12168        1.81813        2.02833     0.00274081
          12169        1.81691        2.02831     0.00274064
          12170        1.81566        2.02829     0.00274047
          12171        1.81439        2.02827     0.00274031
          12172        1.81309        2.02826     0.00274014
          12173        1.81178        2.02824     0.00273997
          12174        1.81045        2.02822      0.0027398
          12175        1.80911         2.0282     0.00273964
          12176        1.80775        2.02818     0.00273947
          12177        1.80639        2.02817     0.00273931
          12178        1.80503        2.02815     0.00273914
          12179        1.80368        2.02813     0.00273898
          12180        1.80232        2.02811     0.00273882
          12181        1.80098        2.02809     0.00273866
          12182        1.79966        2.02807      0.0027385
          12183        1.79836        2.02805     0.00273834
          12184        1.79708        2.02804     0.00273818
          12185        1.79583        2.02802     0.00273802
          12186        1.79462          2.028     0.00273786
          12187        1.79345        2.02798      0.0027377
          12188        1.79233        2.02796     0.00273755
          12189        1.79126        2.02794     0.00273739
          12190        1.79024        2.02792     0.00273724
          12191        1.78929         2.0279     0.00273708
          12192         1.7884        2.02788     0.00273693
          12193        1.78758        2.02786     0.00273678
          12194        1.78683        2.02784     0.00273662
          12195        1.78616        2.02782     0.00273647
          12196        1.78557         2.0278     0.00273632
          12197        1.78506        2.02778     0.00273617
          12198        1.78464        2.02776     0.00273601
          12199        1.78431        2.02774     0.00273586
          12200        1.78406        2.02772     0.00273571
          12201        1.78389         2.0277     0.00273556
          12202        1.78382        2.02768     0.00273541
          12203        1.78383        2.02766     0.00273526
          12204        1.78393        2.02764     0.00273511
          12205        1.78411        2.02762     0.00273496
          12206        1.78438         2.0276      0.0027348
          12207        1.78472        2.02758     0.00273465
          12208        1.78514        2.02756      0.0027345
          12209        1.78563        2.02754     0.00273435
          12210        1.78619        2.02752      0.0027342
          12211        1.78681         2.0275     0.00273404
          12212        1.78749        2.02748     0.00273389
          12213        1.78822        2.02746     0.00273374
          12214          1.789        2.02744     0.00273358
          12215        1.78982        2.02742     0.00273343
          12216        1.79068         2.0274     0.00273327
          12217        1.79157        2.02739     0.00273312
          12218        1.79249        2.02737     0.00273296
          12219        1.79342        2.02735      0.0027328
          12220        1.79437        2.02733     0.00273265
          12221        1.79532        2.02731     0.00273249
          12222        1.79627        2.02729     0.00273233
          12223        1.79722        2.02727     0.00273217
          12224        1.79816        2.02725     0.00273201
          12225        1.79909        2.02723     0.00273185
          12226        1.79999        2.02722     0.00273169
          12227        1.80086         2.0272     0.00273153
          12228        1.80171        2.02718     0.00273137
          12229        1.80252        2.02716     0.00273121
          12230        1.80329        2.02714     0.00273105
          12231        1.80401        2.02712     0.00273089
          12232        1.80468        2.02711     0.00273072
          12233         1.8053        2.02709     0.00273056
          12234        1.80586        2.02707      0.0027304
          12235        1.80635        2.02705     0.00273023
          12236        1.80679        2.02703     0.00273007
          12237        1.80715        2.02702      0.0027299
          12238        1.80745          2.027     0.00272974
          12239        1.80767        2.02698     0.00272958
          12240        1.80782        2.02696     0.00272941
          12241        1.80789        2.02694     0.00272925
          12242        1.80788        2.02693     0.00272908
          12243         1.8078        2.02691     0.00272892
          12244        1.80764        2.02689     0.00272876
          12245         1.8074        2.02687     0.00272859
          12246        1.80709        2.02685     0.00272843
          12247        1.80671        2.02684     0.00272826
          12248        1.80625        2.02682      0.0027281
          12249        1.80573         2.0268     0.00272794
          12250        1.80516        2.02678     0.00272777
          12251        1.80452        2.02676     0.00272761
          12252        1.80384        2.02675     0.00272745
          12253        1.80312        2.02673     0.00272729
          12254        1.80237        2.02671     0.00272713
          12255         1.8016        2.02669     0.00272697
          12256        1.80082        2.02667     0.00272681
          12257        1.80004        2.02665     0.00272665
          12258        1.79928        2.02664     0.00272649
          12259        1.79854        2.02662     0.00272633
          12260        1.79784         2.0266     0.00272617
          12261        1.79719        2.02658     0.00272601
          12262        1.79661        2.02656     0.00272585
          12263         1.7961        2.02654      0.0027257
          12264        1.79569        2.02652     0.00272554
          12265        1.79537         2.0265     0.00272538
          12266        1.79516        2.02649     0.00272523
          12267        1.79507        2.02647     0.00272507
          12268        1.79511        2.02645     0.00272491
          12269        1.79527        2.02643     0.00272476
          12270        1.79557        2.02641      0.0027246
          12271          1.796        2.02639     0.00272444
          12272        1.79656        2.02637     0.00272428
          12273        1.79725        2.02635     0.00272413
          12274        1.79806        2.02633     0.00272397
          12275          1.799        2.02632     0.00272381
          12276        1.80004         2.0263     0.00272365
          12277        1.80117        2.02628     0.00272349
          12278         1.8024        2.02626     0.00272333
          12279         1.8037        2.02624     0.00272317
          12280        1.80507        2.02623       0.002723
          12281        1.80648        2.02621     0.00272284
          12282        1.80792        2.02619     0.00272268
          12283        1.80939        2.02617     0.00272251
          12284        1.81086        2.02615     0.00272235
          12285        1.81232        2.02614     0.00272218
          12286        1.81377        2.02612     0.00272201
          12287        1.81518         2.0261     0.00272185
          12288        1.81654        2.02609     0.00272168
          12289        1.81785        2.02607     0.00272151
          12290         1.8191        2.02605     0.00272134
          12291        1.82027        2.02603     0.00272117
          12292        1.82136        2.02602       0.002721
          12293        1.82236          2.026     0.00272083
          12294        1.82325        2.02599     0.00272066
          12295        1.82405        2.02597     0.00272049
          12296        1.82474        2.02595     0.00272031
          12297        1.82531        2.02594     0.00272014
          12298        1.82576        2.02592     0.00271997
          12299        1.82609         2.0259      0.0027198
          12300         1.8263        2.02589     0.00271962
          12301        1.82638        2.02587     0.00271945
          12302        1.82633        2.02585     0.00271928
          12303        1.82614        2.02584     0.00271911
          12304        1.82582        2.02582     0.00271893
          12305        1.82536        2.02581     0.00271876
          12306        1.82477        2.02579     0.00271859
          12307        1.82403        2.02577     0.00271842
          12308        1.82316        2.02576     0.00271825
          12309        1.82215        2.02574     0.00271808
          12310          1.821        2.02572     0.00271791
          12311         1.8197        2.02571     0.00271774
          12312        1.81827        2.02569     0.00271757
          12313         1.8167        2.02567      0.0027174
          12314          1.815        2.02566     0.00271724
          12315        1.81316        2.02564     0.00271707
          12316        1.81119        2.02562      0.0027169
          12317         1.8091         2.0256     0.00271674
          12318        1.80688        2.02559     0.00271658
          12319        1.80455        2.02557     0.00271642
          12320        1.80212        2.02555     0.00271626
          12321        1.79959        2.02553      0.0027161
          12322        1.79696        2.02551     0.00271594
          12323        1.79426        2.02549     0.00271579
          12324        1.79149        2.02548     0.00271563
          12325        1.78867        2.02546     0.00271548
          12326         1.7858        2.02544     0.00271533
          12327        1.78291        2.02542     0.00271518
          12328        1.78001         2.0254     0.00271503
          12329        1.77711        2.02538     0.00271489
          12330        1.77423        2.02536     0.00271474
          12331        1.77139        2.02534      0.0027146
          12332        1.76859        2.02532     0.00271446
          12333        1.76586        2.02529     0.00271432
          12334        1.76321        2.02527     0.00271419
          12335        1.76064        2.02525     0.00271405
          12336        1.75818        2.02523     0.00271392
          12337        1.75582        2.02521     0.00271378
          12338        1.75358        2.02519     0.00271365
          12339        1.75146        2.02516     0.00271352
          12340        1.74946        2.02514      0.0027134
          12341        1.74758        2.02512     0.00271327
          12342        1.74582         2.0251     0.00271314
          12343        1.74418        2.02507     0.00271302
          12344        1.74266        2.02505      0.0027129
          12345        1.74125        2.02503     0.00271277
          12346        1.73994          2.025     0.00271265
          12347        1.73874        2.02498     0.00271253
          12348        1.73763        2.02496     0.00271241
          12349        1.73662        2.02493     0.00271229
