#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           3026      0.0296323      0.0364365    0.000547493
           3027      0.0296042      0.0364343    0.000547317
           3028      0.0295845       0.036432    0.000547141
           3029      0.0295735      0.0364297    0.000546965
           3030      0.0295714      0.0364275    0.000546789
           3031      0.0295785      0.0364252    0.000546613
           3032      0.0295944       0.036423    0.000546438
           3033      0.0296191      0.0364207    0.000546262
           3034      0.0296529      0.0364185    0.000546086
           3035      0.0296961      0.0364163    0.000545911
           3036      0.0297479      0.0364141    0.000545736
           3037      0.0298086      0.0364119     0.00054556
           3038      0.0298777      0.0364097    0.000545385
           3039      0.0299551      0.0364076     0.00054521
           3040      0.0300401      0.0364055    0.000545034
           3041      0.0301325      0.0364035    0.000544859
           3042      0.0302315      0.0364014    0.000544684
           3043      0.0303371      0.0363994    0.000544508
           3044      0.0304483      0.0363975    0.000544333
           3045      0.0305654      0.0363956    0.000544158
           3046      0.0306872      0.0363937    0.000543982
           3047      0.0308133      0.0363919    0.000543807
           3048      0.0309425      0.0363901    0.000543631
           3049      0.0310747      0.0363883    0.000543456
           3050      0.0312092      0.0363866     0.00054328
           3051      0.0313451       0.036385    0.000543105
           3052      0.0314817      0.0363834    0.000542929
           3053      0.0316185      0.0363818    0.000542753
           3054      0.0317548      0.0363803    0.000542578
           3055      0.0318899      0.0363788    0.000542402
           3056      0.0320236      0.0363774    0.000542227
           3057      0.0321549       0.036376    0.000542051
           3058       0.032283      0.0363747    0.000541875
           3059      0.0324081      0.0363734      0.0005417
           3060      0.0325294      0.0363721    0.000541524
           3061      0.0326464      0.0363709    0.000541349
           3062      0.0327591      0.0363697    0.000541173
           3063      0.0328676      0.0363686    0.000540998
           3064      0.0329708      0.0363675    0.000540822
           3065      0.0330696      0.0363664    0.000540647
           3066      0.0331632      0.0363654    0.000540472
           3067       0.033252      0.0363643    0.000540296
           3068      0.0333362      0.0363634    0.000540121
           3069      0.0334151      0.0363624    0.000539946
           3070      0.0334896      0.0363615    0.000539771
           3071      0.0335592      0.0363606    0.000539596
           3072      0.0336248      0.0363597    0.000539421
           3073      0.0336864      0.0363588    0.000539246
           3074      0.0337443      0.0363579    0.000539071
           3075      0.0337985      0.0363571    0.000538897
           3076      0.0338503      0.0363563    0.000538722
           3077      0.0338998      0.0363555    0.000538548
           3078      0.0339464      0.0363547    0.000538373
           3079      0.0339915      0.0363539    0.000538199
           3080      0.0340349      0.0363532    0.000538025
           3081      0.0340774      0.0363525    0.000537851
           3082      0.0341188      0.0363517    0.000537677
           3083      0.0341599       0.036351    0.000537503
           3084      0.0342007      0.0363503    0.000537329
           3085      0.0342411      0.0363496    0.000537155
           3086      0.0342818       0.036349    0.000536981
           3087      0.0343241      0.0363483    0.000536808
           3088      0.0343664      0.0363477    0.000536634
           3089      0.0344101       0.036347    0.000536461
           3090      0.0344549      0.0363464    0.000536288
           3091      0.0345006      0.0363458    0.000536115
           3092      0.0345486      0.0363453    0.000535942
           3093       0.034599      0.0363447    0.000535769
           3094      0.0346511      0.0363441    0.000535596
           3095      0.0347055      0.0363436    0.000535423
           3096      0.0347624      0.0363431     0.00053525
           3097      0.0348221      0.0363426    0.000535078
           3098      0.0348848      0.0363421    0.000534905
           3099      0.0349506      0.0363417    0.000534733
           3100      0.0350197      0.0363413     0.00053456
           3101      0.0350928      0.0363409    0.000534388
           3102      0.0351691      0.0363405    0.000534216
           3103      0.0352498      0.0363401    0.000534044
           3104      0.0353344      0.0363398    0.000533872
           3105      0.0354238      0.0363395      0.0005337
           3106      0.0355181      0.0363392    0.000533528
           3107      0.0356166       0.036339    0.000533357
           3108      0.0357206      0.0363388    0.000533185
           3109      0.0358298      0.0363387    0.000533014
           3110      0.0359444      0.0363385    0.000532842
           3111      0.0360646      0.0363384    0.000532671
           3112        0.03619      0.0363384      0.0005325
           3113       0.036321      0.0363384    0.000532329
           3114      0.0364569      0.0363384    0.000532158
           3115       0.036598      0.0363385    0.000531987
           3116      0.0367449      0.0363386    0.000531816
           3117      0.0368967      0.0363388    0.000531646
           3118      0.0370532       0.036339    0.000531475
           3119      0.0372139      0.0363393    0.000531305
           3120      0.0373782      0.0363397    0.000531135
           3121      0.0375462        0.03634    0.000530965
           3122      0.0377171      0.0363405    0.000530795
           3123      0.0378894       0.036341    0.000530625
           3124      0.0380626      0.0363415    0.000530456
           3125      0.0382364      0.0363421    0.000530286
           3126      0.0384095      0.0363428    0.000530117
           3127      0.0385808      0.0363435    0.000529948
           3128      0.0387495      0.0363443    0.000529779
           3129      0.0389147      0.0363451     0.00052961
           3130      0.0390751       0.036346    0.000529442
           3131      0.0392294      0.0363469    0.000529274
           3132      0.0393773      0.0363479    0.000529105
           3133      0.0395172      0.0363489    0.000528938
           3134      0.0396474      0.0363499     0.00052877
           3135      0.0397676       0.036351    0.000528602
           3136       0.039877      0.0363521    0.000528435
           3137      0.0399742      0.0363533    0.000528268
           3138      0.0400584      0.0363545    0.000528101
           3139      0.0401293      0.0363557    0.000527934
           3140      0.0401865      0.0363569    0.000527767
           3141      0.0402293      0.0363581      0.0005276
           3142      0.0402576      0.0363594    0.000527434
           3143      0.0402713      0.0363606    0.000527268
           3144      0.0402696      0.0363619    0.000527101
           3145      0.0402539      0.0363631    0.000526935
           3146       0.040224      0.0363643    0.000526769
           3147      0.0401803      0.0363655    0.000526603
           3148      0.0401235      0.0363667    0.000526437
           3149      0.0400546      0.0363679    0.000526271
           3150      0.0399742      0.0363691    0.000526106
           3151      0.0398828      0.0363702     0.00052594
           3152      0.0397822      0.0363713    0.000525774
           3153      0.0396733      0.0363723    0.000525608
           3154      0.0395574      0.0363733    0.000525443
           3155      0.0394358      0.0363743    0.000525277
           3156      0.0393102      0.0363752    0.000525111
           3157      0.0391811      0.0363761    0.000524946
           3158      0.0390502      0.0363769     0.00052478
           3159      0.0389191      0.0363777    0.000524615
           3160      0.0387888      0.0363785    0.000524449
           3161      0.0386606      0.0363792    0.000524284
           3162      0.0385361      0.0363799    0.000524119
           3163      0.0384158      0.0363806    0.000523953
           3164      0.0383011      0.0363812    0.000523788
           3165      0.0381932      0.0363817    0.000523623
           3166      0.0380932      0.0363823    0.000523458
           3167      0.0380019      0.0363828    0.000523293
           3168      0.0379199      0.0363833    0.000523128
           3169      0.0378477      0.0363837    0.000522963
           3170      0.0377863      0.0363842    0.000522798
           3171      0.0377364      0.0363846    0.000522633
           3172      0.0376985       0.036385    0.000522469
           3173      0.0376723      0.0363854    0.000522304
           3174      0.0376594      0.0363858     0.00052214
           3175      0.0376589      0.0363862    0.000521976
           3176      0.0376709      0.0363866    0.000521811
           3177      0.0376958       0.036387    0.000521647
           3178      0.0377338      0.0363875    0.000521483
           3179      0.0377846      0.0363879    0.000521319
           3180      0.0378487      0.0363884    0.000521156
           3181      0.0379263      0.0363889    0.000520992
           3182      0.0380165      0.0363894    0.000520829
           3183       0.038119      0.0363899    0.000520665
           3184      0.0382344      0.0363905    0.000520502
           3185      0.0383623      0.0363911    0.000520339
           3186      0.0385027      0.0363918    0.000520176
           3187      0.0386552      0.0363925    0.000520013
           3188      0.0388193      0.0363932    0.000519851
           3189      0.0389955      0.0363941    0.000519688
           3190      0.0391832      0.0363949    0.000519526
           3191      0.0393822      0.0363959    0.000519364
           3192      0.0395923      0.0363969    0.000519203
           3193      0.0398136      0.0363979    0.000519041
           3194      0.0400464      0.0363991     0.00051888
           3195      0.0402895      0.0364003    0.000518719
           3196      0.0405433      0.0364016    0.000518558
           3197      0.0408081       0.036403    0.000518398
           3198      0.0410833      0.0364044    0.000518238
           3199      0.0413681       0.036406    0.000518078
           3200      0.0416635      0.0364076    0.000517919
           3201      0.0419692      0.0364094     0.00051776
           3202      0.0422849      0.0364112    0.000517601
           3203      0.0426105      0.0364131    0.000517443
           3204      0.0429465      0.0364152    0.000517286
           3205      0.0432924      0.0364173    0.000517129
           3206      0.0436483      0.0364196    0.000516973
           3207      0.0440138      0.0364219    0.000516817
           3208      0.0443896      0.0364244    0.000516662
           3209      0.0447746       0.036427    0.000516507
           3210      0.0451696      0.0364298    0.000516354
           3211      0.0455746      0.0364326    0.000516201
           3212      0.0459893      0.0364356    0.000516049
           3213      0.0464139      0.0364387    0.000515897
           3214      0.0468474      0.0364419    0.000515747
           3215       0.047291      0.0364453    0.000515598
           3216      0.0477439      0.0364488    0.000515449
           3217      0.0482067      0.0364525    0.000515302
           3218      0.0486784      0.0364563    0.000515156
           3219      0.0491593      0.0364602    0.000515011
           3220      0.0496497      0.0364643    0.000514867
           3221      0.0501492      0.0364686    0.000514725
           3222      0.0506576       0.036473    0.000514584
           3223      0.0511749      0.0364775    0.000514445
           3224      0.0517007      0.0364822    0.000514307
           3225       0.052235      0.0364871     0.00051417
           3226      0.0527777      0.0364922    0.000514036
           3227      0.0533289      0.0364974    0.000513903
           3228      0.0538882      0.0365028    0.000513772
           3229      0.0544551      0.0365083    0.000513643
           3230      0.0550299      0.0365141    0.000513516
           3231      0.0556116        0.03652    0.000513391
           3232      0.0562012      0.0365261    0.000513268
           3233      0.0567971      0.0365323    0.000513148
           3234      0.0573991      0.0365388     0.00051303
           3235      0.0580071      0.0365454    0.000512914
           3236      0.0586213      0.0365523    0.000512801
           3237      0.0592407      0.0365593     0.00051269
           3238      0.0598643      0.0365665    0.000512583
           3239       0.060492      0.0365739    0.000512478
           3240      0.0611227      0.0365814    0.000512375
           3241      0.0617556      0.0365892    0.000512276
           3242      0.0623893      0.0365972     0.00051218
           3243      0.0630227      0.0366053    0.000512087
           3244      0.0636541      0.0366136    0.000511997
           3245      0.0642826      0.0366222     0.00051191
           3246      0.0649056      0.0366309    0.000511826
           3247      0.0655213      0.0366398    0.000511746
           3248      0.0661274      0.0366489    0.000511669
           3249      0.0667211      0.0366581    0.000511595
           3250      0.0672994      0.0366675    0.000511525
           3251      0.0678606      0.0366771    0.000511457
           3252      0.0684007      0.0366869    0.000511393
           3253      0.0689166      0.0366968    0.000511332
           3254      0.0694049      0.0367068    0.000511274
           3255      0.0698612       0.036717    0.000511218
           3256      0.0702824      0.0367273    0.000511165
           3257      0.0706647      0.0367378    0.000511114
           3258      0.0710048      0.0367483    0.000511066
           3259      0.0712998      0.0367589    0.000511019
           3260      0.0715454      0.0367696    0.000510973
           3261      0.0717396      0.0367803    0.000510929
           3262      0.0718803       0.036791    0.000510886
           3263      0.0719651      0.0368018    0.000510843
           3264      0.0719923      0.0368126      0.0005108
           3265      0.0719605      0.0368234    0.000510757
           3266      0.0718693      0.0368341    0.000510713
           3267      0.0717191      0.0368448    0.000510669
           3268      0.0715105      0.0368554    0.000510623
           3269       0.071245      0.0368659    0.000510575
           3270      0.0709239      0.0368763    0.000510525
           3271      0.0705499      0.0368866    0.000510473
           3272      0.0701254      0.0368968    0.000510418
           3273       0.069654      0.0369068     0.00051036
           3274      0.0691384      0.0369166    0.000510299
           3275      0.0685825      0.0369263    0.000510235
           3276      0.0679903      0.0369358    0.000510167
           3277      0.0673657      0.0369451    0.000510096
           3278      0.0667126      0.0369541    0.000510021
           3279      0.0660353       0.036963    0.000509943
           3280      0.0653372      0.0369717    0.000509861
           3281      0.0646217      0.0369801    0.000509775
           3282      0.0638931      0.0369883    0.000509685
           3283      0.0631552      0.0369963    0.000509592
           3284      0.0624104       0.037004    0.000509496
           3285       0.061662      0.0370115    0.000509396
           3286      0.0609125      0.0370188    0.000509293
           3287      0.0601647      0.0370258    0.000509187
           3288      0.0594205      0.0370326    0.000509078
           3289      0.0586823      0.0370392    0.000508965
           3290      0.0579515      0.0370456     0.00050885
           3291        0.05723      0.0370517    0.000508733
           3292      0.0565192      0.0370576    0.000508612
           3293      0.0558207      0.0370633     0.00050849
           3294       0.055135      0.0370688    0.000508365
           3295      0.0544634      0.0370741    0.000508238
           3296      0.0538069      0.0370792    0.000508109
           3297       0.053166       0.037084    0.000507979
           3298      0.0525414      0.0370887    0.000507846
           3299      0.0519334      0.0370932    0.000507712
           3300      0.0513427      0.0370975    0.000507577
           3301      0.0507695      0.0371017     0.00050744
           3302      0.0502141      0.0371057    0.000507302
           3303       0.049677      0.0371095    0.000507163
           3304      0.0491578      0.0371131    0.000507022
           3305      0.0486577      0.0371166    0.000506881
           3306      0.0481761      0.0371199    0.000506739
           3307      0.0477124      0.0371231    0.000506595
           3308      0.0472677      0.0371262    0.000506452
           3309      0.0468409      0.0371291    0.000506307
           3310       0.046433       0.037132    0.000506162
           3311      0.0460433      0.0371346    0.000506016
           3312      0.0456712      0.0371372     0.00050587
           3313      0.0453171      0.0371397    0.000505723
           3314      0.0449805      0.0371421    0.000505576
           3315      0.0446612      0.0371443    0.000505429
           3316      0.0443588      0.0371465    0.000505281
           3317      0.0440727      0.0371486    0.000505133
           3318      0.0438025      0.0371506    0.000504985
           3319      0.0435472      0.0371525    0.000504836
           3320      0.0433068      0.0371544    0.000504688
           3321      0.0430806      0.0371562    0.000504539
           3322      0.0428676      0.0371579     0.00050439
           3323      0.0426683      0.0371595    0.000504241
           3324      0.0424802      0.0371611    0.000504092
           3325       0.042303      0.0371627    0.000503942
           3326      0.0421363      0.0371642    0.000503793
           3327       0.041979      0.0371656    0.000503644
           3328      0.0418301       0.037167    0.000503494
           3329      0.0416885      0.0371684    0.000503345
           3330      0.0415535      0.0371697    0.000503196
           3331      0.0414242       0.037171    0.000503046
           3332      0.0412998      0.0371722    0.000502897
           3333      0.0411777      0.0371734    0.000502747
           3334      0.0410578      0.0371746    0.000502598
           3335      0.0409393      0.0371757    0.000502448
           3336      0.0408209      0.0371768    0.000502299
           3337      0.0407012      0.0371779    0.000502149
           3338        0.04058      0.0371789       0.000502
           3339      0.0404559      0.0371799    0.000501851
           3340      0.0403275      0.0371808    0.000501701
           3341      0.0401938      0.0371817    0.000501552
           3342      0.0400541      0.0371826    0.000501403
           3343      0.0399077      0.0371834    0.000501253
           3344      0.0397539      0.0371842    0.000501104
           3345      0.0395916      0.0371849    0.000500955
           3346      0.0394203      0.0371855    0.000500805
           3347      0.0392396      0.0371862    0.000500656
           3348      0.0390494      0.0371867    0.000500507
           3349      0.0388487      0.0371872    0.000500358
           3350      0.0386368      0.0371876    0.000500209
           3351      0.0384147       0.037188    0.000500059
           3352      0.0381819      0.0371883     0.00049991
           3353      0.0379384      0.0371885    0.000499761
           3354      0.0376843      0.0371887    0.000499612
           3355      0.0374201      0.0371887    0.000499463
           3356      0.0371463      0.0371887    0.000499315
           3357      0.0368635      0.0371886    0.000499166
           3358      0.0365721      0.0371885    0.000499017
           3359      0.0362724      0.0371882    0.000498869
           3360      0.0359657      0.0371878     0.00049872
           3361      0.0356524      0.0371874    0.000498572
           3362      0.0353333      0.0371868    0.000498424
           3363      0.0350093      0.0371862    0.000498276
           3364      0.0346829      0.0371854    0.000498129
           3365       0.034353      0.0371846    0.000497982
           3366      0.0340215      0.0371836    0.000497834
           3367      0.0336892      0.0371826    0.000497688
           3368      0.0333571      0.0371815    0.000497541
           3369      0.0330262      0.0371802    0.000497395
           3370      0.0326975      0.0371789    0.000497249
           3371      0.0323719      0.0371775    0.000497104
           3372      0.0320504       0.037176    0.000496959
           3373      0.0317339      0.0371743    0.000496814
           3374      0.0314234      0.0371726     0.00049667
           3375      0.0311191      0.0371708    0.000496526
           3376      0.0308214       0.037169    0.000496382
           3377      0.0305313       0.037167    0.000496239
           3378      0.0302493      0.0371649    0.000496096
           3379      0.0299761      0.0371628    0.000495954
           3380      0.0297115      0.0371606    0.000495812
           3381      0.0294565      0.0371583    0.000495671
           3382      0.0292117       0.037156     0.00049553
           3383      0.0289752      0.0371536    0.000495389
           3384      0.0287494      0.0371511    0.000495249
           3385      0.0285336      0.0371485    0.000495109
           3386      0.0283274      0.0371459     0.00049497
           3387      0.0281316      0.0371433    0.000494831
           3388      0.0279456      0.0371406    0.000494692
           3389      0.0277698      0.0371378    0.000494554
           3390      0.0276044       0.037135    0.000494416
           3391      0.0274481      0.0371321    0.000494279
           3392      0.0273019      0.0371292    0.000494142
           3393      0.0271653      0.0371263    0.000494005
           3394      0.0270375      0.0371233    0.000493868
           3395      0.0269187      0.0371203    0.000493732
           3396      0.0268087      0.0371173    0.000493596
           3397      0.0267071      0.0371142     0.00049346
           3398       0.026614      0.0371111    0.000493324
           3399       0.026529       0.037108    0.000493189
           3400       0.026452      0.0371049    0.000493054
           3401      0.0263825      0.0371017    0.000492919
           3402      0.0263203      0.0370986    0.000492784
           3403      0.0262655      0.0370954     0.00049265
           3404      0.0262174      0.0370922    0.000492515
           3405      0.0261763       0.037089    0.000492381
           3406       0.026141      0.0370858    0.000492247
           3407      0.0261121      0.0370825    0.000492113
           3408      0.0260901      0.0370793    0.000491979
           3409      0.0260742      0.0370761    0.000491846
           3410       0.026064      0.0370728    0.000491712
           3411      0.0260596      0.0370696    0.000491578
           3412      0.0260612      0.0370664    0.000491445
           3413      0.0260682      0.0370632    0.000491312
           3414      0.0260806        0.03706    0.000491178
           3415      0.0260988      0.0370567    0.000491045
           3416      0.0261227      0.0370535    0.000490912
           3417      0.0261523      0.0370504    0.000490778
           3418      0.0261872      0.0370472    0.000490645
           3419      0.0262277       0.037044    0.000490512
           3420      0.0262736      0.0370409    0.000490378
           3421      0.0263257      0.0370377    0.000490245
           3422      0.0263833      0.0370346    0.000490112
           3423      0.0264469      0.0370315    0.000489978
           3424      0.0265163      0.0370285    0.000489845
           3425      0.0265919      0.0370254    0.000489711
           3426      0.0266736      0.0370224    0.000489578
           3427      0.0267614      0.0370194    0.000489444
           3428      0.0268558      0.0370164     0.00048931
           3429      0.0269569      0.0370135    0.000489176
           3430      0.0270646      0.0370106    0.000489042
           3431      0.0271787      0.0370077    0.000488908
           3432      0.0272996      0.0370049    0.000488774
           3433      0.0274275      0.0370021    0.000488639
           3434      0.0275616      0.0369994    0.000488505
           3435      0.0277035      0.0369966     0.00048837
           3436      0.0278516       0.036994    0.000488235
           3437      0.0280073      0.0369914      0.0004881
           3438      0.0281697      0.0369888    0.000487965
           3439      0.0283385      0.0369863    0.000487829
           3440      0.0285136      0.0369838    0.000487694
           3441      0.0286953      0.0369814    0.000487558
           3442      0.0288827      0.0369791    0.000487422
           3443       0.029076      0.0369768    0.000487286
           3444      0.0292746      0.0369745     0.00048715
           3445      0.0294782      0.0369724    0.000487013
           3446      0.0296863      0.0369702    0.000486876
           3447      0.0298981      0.0369682    0.000486739
           3448       0.030114      0.0369662    0.000486602
           3449      0.0303319      0.0369643    0.000486465
           3450      0.0305519      0.0369624    0.000486328
           3451      0.0307732      0.0369606     0.00048619
           3452      0.0309945      0.0369589    0.000486052
           3453      0.0312155      0.0369572    0.000485914
           3454      0.0314353      0.0369556    0.000485776
           3455      0.0316526      0.0369541    0.000485638
           3456      0.0318659      0.0369526      0.0004855
           3457       0.032075      0.0369512    0.000485361
           3458      0.0322786      0.0369499    0.000485223
           3459      0.0324757      0.0369486    0.000485084
           3460      0.0326653      0.0369473    0.000484946
           3461      0.0328463      0.0369462    0.000484807
           3462      0.0330179       0.036945    0.000484668
           3463      0.0331792      0.0369439     0.00048453
           3464      0.0333294      0.0369429    0.000484391
           3465      0.0334677      0.0369419    0.000484252
           3466      0.0335938      0.0369409    0.000484113
           3467      0.0337069        0.03694    0.000483975
           3468      0.0338058      0.0369391    0.000483836
           3469      0.0338914      0.0369382    0.000483697
           3470      0.0339631      0.0369373    0.000483559
           3471      0.0340207      0.0369365     0.00048342
           3472      0.0340644      0.0369357    0.000483281
           3473      0.0340943      0.0369349    0.000483143
           3474      0.0341107       0.036934    0.000483005
           3475      0.0341141      0.0369332    0.000482866
           3476      0.0341047      0.0369324    0.000482728
           3477      0.0340829      0.0369316     0.00048259
           3478        0.03405      0.0369308    0.000482452
           3479      0.0340066      0.0369299    0.000482314
           3480      0.0339533      0.0369291    0.000482176
           3481      0.0338908      0.0369282    0.000482038
           3482      0.0338193      0.0369273    0.000481901
           3483      0.0337413      0.0369264    0.000481763
           3484      0.0336563      0.0369255    0.000481626
           3485      0.0335652      0.0369245    0.000481489
           3486      0.0334694      0.0369235    0.000481352
           3487      0.0333697      0.0369225    0.000481215
           3488      0.0332663      0.0369214    0.000481078
           3489        0.03316      0.0369204    0.000480941
           3490       0.033052      0.0369193    0.000480805
           3491      0.0329426      0.0369181    0.000480668
           3492       0.032832      0.0369169    0.000480532
           3493      0.0327212      0.0369157    0.000480396
           3494      0.0326097      0.0369145     0.00048026
           3495      0.0324988      0.0369132    0.000480124
           3496      0.0323888       0.036912    0.000479989
           3497      0.0322798      0.0369106    0.000479853
           3498      0.0321721      0.0369093    0.000479718
           3499      0.0320658      0.0369079    0.000479583
           3500      0.0319608      0.0369065    0.000479448
           3501       0.031858       0.036905    0.000479313
           3502      0.0317568      0.0369036    0.000479179
           3503      0.0316578      0.0369021    0.000479044
           3504      0.0315605      0.0369005     0.00047891
           3505      0.0314652       0.036899    0.000478776
           3506      0.0313723      0.0368974    0.000478642
           3507      0.0312811      0.0368958    0.000478508
           3508      0.0311924      0.0368942    0.000478374
           3509      0.0311062      0.0368925    0.000478241
           3510       0.031022      0.0368909    0.000478107
           3511      0.0309403      0.0368892    0.000477974
           3512      0.0308612      0.0368875    0.000477841
           3513      0.0307845      0.0368857    0.000477708
           3514      0.0307102       0.036884    0.000477576
           3515       0.030639      0.0368822    0.000477443
           3516      0.0305708      0.0368804    0.000477311
           3517      0.0305056      0.0368786    0.000477178
           3518      0.0304433      0.0368767    0.000477046
           3519      0.0303842      0.0368749    0.000476914
           3520      0.0303286       0.036873    0.000476782
           3521      0.0302767      0.0368712    0.000476651
           3522      0.0302283      0.0368693    0.000476519
           3523      0.0301842      0.0368674    0.000476388
           3524      0.0301438      0.0368655    0.000476256
           3525       0.030107      0.0368636    0.000476125
           3526       0.030075      0.0368616    0.000475994
           3527      0.0300473      0.0368597    0.000475863
           3528      0.0300242      0.0368578    0.000475732
           3529      0.0300054      0.0368558    0.000475601
           3530      0.0299916      0.0368539     0.00047547
           3531      0.0299822      0.0368519     0.00047534
           3532      0.0299781        0.03685    0.000475209
           3533       0.029979       0.036848    0.000475078
           3534      0.0299847      0.0368461    0.000474948
           3535      0.0299955      0.0368442    0.000474818
           3536      0.0300115      0.0368422    0.000474687
           3537      0.0300327      0.0368403    0.000474557
           3538      0.0300591      0.0368384    0.000474427
           3539      0.0300904      0.0368365    0.000474296
           3540      0.0301272      0.0368346    0.000474166
           3541      0.0301695      0.0368327    0.000474036
           3542      0.0302165      0.0368308    0.000473906
           3543      0.0302688       0.036829    0.000473776
           3544      0.0303264      0.0368271    0.000473646
           3545      0.0303892      0.0368253    0.000473516
           3546      0.0304573      0.0368235    0.000473385
           3547        0.03053      0.0368218    0.000473255
           3548      0.0306083        0.03682    0.000473125
           3549      0.0306917      0.0368183    0.000472995
           3550      0.0307797      0.0368166    0.000472865
           3551      0.0308726      0.0368149    0.000472735
           3552      0.0309713      0.0368133    0.000472604
           3553       0.031074      0.0368116    0.000472474
           3554      0.0311814      0.0368101    0.000472344
           3555      0.0312937      0.0368085    0.000472214
           3556      0.0314107       0.036807    0.000472083
           3557       0.031532      0.0368055    0.000471953
           3558      0.0316587      0.0368041    0.000471822
           3559      0.0317902      0.0368027    0.000471692
           3560      0.0319263      0.0368013    0.000471561
           3561      0.0320671         0.0368    0.000471431
           3562      0.0322127      0.0367987      0.0004713
           3563      0.0323631      0.0367974     0.00047117
           3564      0.0325184      0.0367962    0.000471039
           3565       0.032679      0.0367951    0.000470908
           3566      0.0328445       0.036794    0.000470777
           3567      0.0330149      0.0367929    0.000470647
           3568      0.0331908      0.0367919    0.000470516
           3569      0.0333718      0.0367909    0.000470385
           3570      0.0335582        0.03679    0.000470254
           3571        0.03375      0.0367892    0.000470123
           3572       0.033948      0.0367884    0.000469992
           3573      0.0341519      0.0367876    0.000469861
           3574      0.0343619       0.036787     0.00046973
           3575       0.034578      0.0367863    0.000469599
           3576      0.0348009      0.0367858    0.000469468
           3577      0.0350301      0.0367853    0.000469337
           3578       0.035266      0.0367849    0.000469206
           3579      0.0355089      0.0367845    0.000469075
           3580      0.0357593      0.0367842    0.000468944
           3581      0.0360172       0.036784    0.000468814
           3582       0.036282      0.0367839    0.000468683
           3583      0.0365541      0.0367838    0.000468552
           3584      0.0368342      0.0367838    0.000468421
           3585      0.0371218      0.0367839    0.000468291
           3586      0.0374165      0.0367841     0.00046816
           3587      0.0377184      0.0367844     0.00046803
           3588      0.0380277      0.0367847    0.000467899
           3589      0.0383439      0.0367851    0.000467769
           3590      0.0386659      0.0367857    0.000467639
           3591      0.0389937      0.0367863    0.000467509
           3592      0.0393266       0.036787     0.00046738
           3593       0.039664      0.0367878     0.00046725
           3594      0.0400039      0.0367887    0.000467121
           3595      0.0403461      0.0367897    0.000466992
           3596      0.0406886      0.0367908    0.000466864
           3597      0.0410302      0.0367919    0.000466735
           3598      0.0413694      0.0367932    0.000466607
           3599      0.0417042      0.0367946     0.00046648
           3600      0.0420325       0.036796    0.000466352
           3601      0.0423521      0.0367976    0.000466225
           3602      0.0426611      0.0367992    0.000466099
           3603      0.0429569      0.0368009    0.000465973
           3604      0.0432366      0.0368027    0.000465847
           3605      0.0434984      0.0368045    0.000465721
           3606      0.0437395      0.0368065    0.000465596
           3607      0.0439579      0.0368085    0.000465471
           3608      0.0441514      0.0368105    0.000465347
           3609      0.0443171      0.0368126    0.000465222
           3610      0.0444543      0.0368147    0.000465098
           3611        0.04456      0.0368168    0.000464974
           3612      0.0446334       0.036819    0.000464851
           3613      0.0446736      0.0368212    0.000464727
           3614      0.0446799      0.0368233    0.000464604
           3615       0.044652      0.0368255     0.00046448
           3616      0.0445891      0.0368277    0.000464357
           3617      0.0444919      0.0368298    0.000464233
           3618      0.0443615      0.0368319    0.000464109
           3619      0.0441989      0.0368339    0.000463986
           3620       0.044006      0.0368359    0.000463862
           3621      0.0437836      0.0368378    0.000463738
           3622      0.0435345      0.0368396    0.000463613
           3623      0.0432605      0.0368414    0.000463489
           3624      0.0429646      0.0368431    0.000463364
           3625      0.0426486      0.0368447    0.000463239
           3626      0.0423161      0.0368462    0.000463113
           3627      0.0419696      0.0368476    0.000462988
           3628      0.0416116      0.0368489    0.000462862
           3629       0.041245      0.0368501    0.000462736
           3630      0.0408728      0.0368513     0.00046261
           3631      0.0404971      0.0368523    0.000462484
           3632      0.0401204      0.0368532    0.000462357
           3633      0.0397451       0.036854    0.000462231
           3634      0.0393738      0.0368547    0.000462104
           3635      0.0390084      0.0368552    0.000461977
           3636      0.0386503      0.0368557     0.00046185
           3637      0.0383008      0.0368561    0.000461724
           3638      0.0379618      0.0368564    0.000461597
           3639      0.0376353      0.0368567     0.00046147
           3640      0.0373212      0.0368568    0.000461343
           3641       0.037022      0.0368568    0.000461217
           3642      0.0367371      0.0368568     0.00046109
           3643       0.036468      0.0368567    0.000460963
           3644       0.036215      0.0368565    0.000460837
           3645      0.0359784      0.0368563    0.000460711
           3646      0.0357588       0.036856    0.000460584
           3647      0.0355562      0.0368556    0.000460458
           3648      0.0353711      0.0368552    0.000460332
           3649      0.0352039      0.0368548    0.000460206
           3650      0.0350543      0.0368543     0.00046008
           3651      0.0349228      0.0368537    0.000459955
           3652      0.0348085      0.0368532    0.000459829
           3653      0.0347119      0.0368526    0.000459704
           3654      0.0346329       0.036852    0.000459578
           3655      0.0345711      0.0368514    0.000459453
           3656      0.0345265      0.0368507    0.000459328
           3657      0.0344983      0.0368501    0.000459202
           3658      0.0344877      0.0368494    0.000459077
           3659      0.0344938      0.0368488    0.000458952
           3660      0.0345166      0.0368481    0.000458827
           3661      0.0345555      0.0368475    0.000458702
           3662      0.0346105      0.0368469    0.000458578
           3663      0.0346813      0.0368463    0.000458453
           3664      0.0347677      0.0368457    0.000458328
           3665      0.0348698      0.0368452    0.000458203
