#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            237      -0.319706      -0.310327      0.0008873
            238      -0.320307      -0.310369    0.000884562
            239      -0.320858      -0.310413     0.00088195
            240      -0.321367      -0.310458    0.000879455
            241      -0.321832      -0.310506    0.000877071
            242      -0.322261      -0.310554    0.000874791
            243      -0.322658      -0.310604    0.000872608
            244      -0.323028      -0.310655    0.000870516
            245      -0.323383      -0.310707    0.000868512
            246      -0.323726       -0.31076    0.000866592
            247      -0.324062      -0.310814    0.000864756
            248      -0.324398      -0.310868    0.000863002
            249      -0.324739      -0.310924    0.000861332
            250      -0.325092      -0.310981    0.000859749
            251      -0.325458      -0.311038    0.000858256
            252      -0.325848      -0.311097     0.00085686
            253      -0.326274      -0.311157     0.00085557
            254      -0.326724      -0.311218    0.000854394
            255      -0.327215      -0.311281    0.000853344
            256      -0.327737      -0.311345    0.000852428
            257      -0.328305      -0.311411    0.000851661
            258      -0.328917      -0.311479    0.000851059
            259      -0.329572      -0.311549    0.000850635
            260      -0.330278      -0.311621    0.000850408
            261      -0.331033      -0.311696    0.000850395
            262       -0.33183      -0.311772    0.000850615
            263      -0.332672      -0.311852    0.000851085
            264      -0.333554      -0.311934    0.000851822
            265      -0.334477      -0.312019    0.000852845
            266      -0.335435      -0.312107     0.00085417
            267      -0.336428      -0.312198    0.000855814
            268      -0.337448      -0.312292    0.000857791
            269      -0.338496       -0.31239    0.000860115
            270      -0.339566      -0.312491    0.000862799
            271      -0.340653      -0.312594    0.000865851
            272      -0.341745      -0.312702    0.000869275
            273      -0.342845      -0.312812    0.000873075
            274      -0.343948      -0.312926    0.000877253
            275      -0.345048      -0.313042    0.000881805
            276      -0.346141      -0.313162    0.000886727
            277      -0.347221      -0.313285     0.00089201
            278      -0.348288      -0.313411    0.000897643
            279      -0.349332       -0.31354    0.000903612
            280      -0.350344      -0.313671    0.000909895
            281      -0.351332      -0.313805    0.000916474
            282       -0.35229      -0.313942    0.000923329
            283      -0.353218      -0.314081    0.000930438
            284      -0.354104      -0.314222    0.000937773
            285      -0.354953      -0.314365    0.000945311
            286      -0.355765      -0.314509    0.000953024
            287      -0.356533      -0.314656    0.000960886
            288      -0.357258      -0.314804    0.000968869
            289      -0.357942      -0.314953    0.000976947
            290      -0.358577      -0.315103    0.000985091
            291      -0.359165      -0.315255    0.000993275
            292      -0.359706      -0.315407     0.00100147
