#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            361        3.05375        3.01518     0.00119659
            362        3.05457        3.01528     0.00119822
            363        3.05542        3.01539     0.00120001
            364        3.05628        3.01551     0.00120196
            365        3.05716        3.01562     0.00120407
            366        3.05806        3.01574     0.00120635
            367        3.05897        3.01586      0.0012088
            368         3.0599        3.01597     0.00121143
            369        3.06082         3.0161     0.00121423
            370        3.06176        3.01622      0.0012172
            371        3.06269        3.01634     0.00122035
            372        3.06362        3.01647     0.00122367
            373        3.06455         3.0166     0.00122716
            374        3.06547        3.01673     0.00123081
            375        3.06638        3.01686     0.00123463
            376        3.06728          3.017     0.00123861
            377        3.06816        3.01713     0.00124274
            378        3.06902        3.01727     0.00124701
            379        3.06986        3.01741     0.00125141
            380        3.07068        3.01755     0.00125595
            381        3.07146        3.01769      0.0012606
            382        3.07222        3.01783     0.00126535
            383        3.07294        3.01798      0.0012702
            384        3.07362        3.01812     0.00127513
            385        3.07427        3.01827     0.00128013
            386        3.07487        3.01842     0.00128519
            387        3.07542        3.01856     0.00129028
            388        3.07593        3.01871      0.0012954
            389        3.07638        3.01886     0.00130052
            390        3.07677        3.01901     0.00130564
            391        3.07711        3.01916     0.00131073
            392        3.07738         3.0193     0.00131577
            393        3.07759        3.01945     0.00132076
            394        3.07772         3.0196     0.00132566
            395        3.07779        3.01975     0.00133046
            396        3.07778        3.01989     0.00133515
            397        3.07769        3.02004      0.0013397
            398        3.07752        3.02018     0.00134409
            399        3.07726        3.02033     0.00134832
            400        3.07691        3.02047     0.00135234
            401        3.07647        3.02061     0.00135617
            402        3.07594        3.02075     0.00135976
            403        3.07531        3.02088     0.00136311
            404        3.07458        3.02101      0.0013662
            405        3.07374        3.02114     0.00136901
            406         3.0728        3.02127     0.00137154
            407        3.07176         3.0214     0.00137377
            408         3.0706        3.02152     0.00137569
            409        3.06933        3.02163     0.00137728
            410        3.06796        3.02175     0.00137855
            411        3.06647        3.02186     0.00137948
            412        3.06487        3.02196     0.00138008
            413        3.06317        3.02206     0.00138034
            414        3.06135        3.02215     0.00138026
            415        3.05943        3.02224     0.00137986
            416        3.05741        3.02233     0.00137913
            417        3.05529        3.02241     0.00137809
            418        3.05308        3.02248     0.00137674
            419        3.05078        3.02255     0.00137511
            420        3.04841        3.02261     0.00137321
            421        3.04596        3.02267     0.00137107
            422        3.04345        3.02272     0.00136871
            423        3.04089        3.02276     0.00136615
            424        3.03828        3.02279     0.00136341
            425        3.03565        3.02283     0.00136054
            426        3.03301        3.02285     0.00135756
            427        3.03036        3.02287     0.00135449
            428        3.02773        3.02288     0.00135138
            429        3.02513        3.02288     0.00134824
            430        3.02257        3.02288      0.0013451
            431        3.02007        3.02288       0.001342
            432        3.01765        3.02286     0.00133894
            433        3.01533        3.02285     0.00133596
            434        3.01311        3.02282     0.00133307
