#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         407    -5.53609    -5.61936  0.00828185
         408     -5.4257    -5.61889  0.00827514
         409    -5.49562    -5.61859   0.0082604
         410    -5.58022    -5.61849  0.00824078
         411    -5.55878    -5.61835  0.00822201
         412     -5.5695    -5.61823  0.00820291
         413    -5.57405    -5.61812  0.00818374
         414    -5.49473    -5.61782   0.0081694
         415    -5.40856    -5.61732  0.00816526
         416    -5.49689    -5.61703  0.00815076
         417    -5.43643     -5.6166  0.00814272
         418     -5.4945     -5.6163  0.00812847
         419    -5.50658    -5.61604  0.00811329
         420    -5.48766    -5.61574  0.00809973
         421    -5.41236    -5.61525  0.00809488
         422    -5.31376    -5.61454  0.00810717
         423    -5.31084    -5.61382  0.00811973
         424      -5.352     -5.6132  0.00812403
         425    -5.47608    -5.61288  0.00811132
         426    -5.49522     -5.6126  0.00809698
         427    -5.50068    -5.61234  0.00808226
         428    -5.48504    -5.61205  0.00806884
         429    -5.42967    -5.61162  0.00806123
         430     -5.4991    -5.61136  0.00804673
         431    -5.37232     -5.6108  0.00804715
         432     -5.3645    -5.61023  0.00804869
         433    -5.34087    -5.60961  0.00805411
         434    -5.34184    -5.60899  0.00805915
         435    -5.36426    -5.60843  0.00806023
         436    -5.39218    -5.60794  0.00805699
         437    -5.48865    -5.60766  0.00804318
         438    -5.47762    -5.60737  0.00803029
         439    -5.51363    -5.60715  0.00801484
         440    -5.54568    -5.60701  0.00799784
         441    -5.47311    -5.60671  0.00798547
         442    -5.47141     -5.6064  0.00797326
         443    -5.47172     -5.6061  0.00796106
         444    -5.42371    -5.60569  0.00795372
         445    -5.33564    -5.60508  0.00795896
         446    -5.39409    -5.60461  0.00795517
         447    -5.26392    -5.60385   0.0079738
         448    -5.27029     -5.6031  0.00799068
         449    -5.34285    -5.60252  0.00799388
         450    -5.35998    -5.60198  0.00799427
         451    -5.39843    -5.60153  0.00798927
         452    -5.27653    -5.60081  0.00800389
         453    -5.33023    -5.60022  0.00800847
         454    -5.31376    -5.59958  0.00801565
         455    -5.39141    -5.59913  0.00801108
         456    -5.38293    -5.59865  0.00800753
         457    -5.34143    -5.59809  0.00800977
         458     -5.5161    -5.59791  0.00799428
         459    -5.54647     -5.5978  0.00797765
         460    -5.55433     -5.5977  0.00796086
         461     -5.4177    -5.59731  0.00795316
         462    -5.40491     -5.5969  0.00794685
         463    -5.56176    -5.59682  0.00793004
         464    -5.52983    -5.59668  0.00791427
         465    -5.50685    -5.59648   0.0078996
         466    -5.56676    -5.59642  0.00788291
         467    -5.52199    -5.59626  0.00786764
         468    -5.50759    -5.59607  0.00785311
         469     -5.4739    -5.59581  0.00784069
         470     -5.5014    -5.59561  0.00782658
         471    -5.45607    -5.59531  0.00781557
         472    -5.44225    -5.59499  0.00780573
         473    -5.42206    -5.59462  0.00779779
         474    -5.37606    -5.59416  0.00779496
         475    -5.38526    -5.59372  0.00779094
         476    -5.43483    -5.59339  0.00778172
         477    -5.36197     -5.5929  0.00778052
         478    -5.34485    -5.59238  0.00778153
         479    -5.37772    -5.59194  0.00777818
         480    -5.43735    -5.59161  0.00776864
         481    -5.46536    -5.59135  0.00775692
         482    -5.50125    -5.59117  0.00774308
         483    -5.47082    -5.59092  0.00773106
         484    -5.39565    -5.59051   0.0077256
         485    -5.55505    -5.59044  0.00771002
         486    -5.45766    -5.59017  0.00769899
         487    -5.41757    -5.58981  0.00769134
         488    -5.41819    -5.58946  0.00768361
         489    -5.36085    -5.58899  0.00768211
         490    -5.42667    -5.58866  0.00767357
         491    -5.47332    -5.58843  0.00766154
         492    -5.42965     -5.5881  0.00765276
         493    -5.48562     -5.5879  0.00764006
         494     -5.4701    -5.58766  0.00762831
         495    -5.52244    -5.58753  0.00761404
         496    -5.52715     -5.5874  0.00759966
         497    -5.57545    -5.58738  0.00758441
         498    -5.51476    -5.58723  0.00757058
         499    -5.54014    -5.58714    0.007556
         500    -5.49704    -5.58696  0.00754303
         501    -5.49081    -5.58677  0.00753042
         502    -5.57882    -5.58675  0.00751544
         503    -5.48478    -5.58655  0.00750323
         504    -5.43246    -5.58624  0.00749457
         505     -5.5709    -5.58621  0.00747979
         506     -5.5283     -5.5861  0.00746588
         507    -5.61085    -5.58615  0.00745132
         508    -5.67957    -5.58633  0.00743892
         509    -5.59419    -5.58635  0.00742432
         510    -5.52616    -5.58623   0.0074107
         511    -5.58328    -5.58622   0.0073962
         512    -5.58625    -5.58622  0.00738175
         513    -5.47457    -5.58601  0.00737057
         514    -5.36989    -5.58558  0.00736821
         515    -5.34808    -5.58512  0.00736833
         516     -5.5109    -5.58498  0.00735545
         517    -5.33076    -5.58449  0.00735764
         518    -5.31247    -5.58396  0.00736215
         519    -5.34703    -5.58351  0.00736211
         520    -5.36408    -5.58308  0.00736003
         521    -5.38138     -5.5827  0.00735608
         522    -5.43053    -5.58241  0.00734776
         523    -5.45111    -5.58215    0.007338
         524    -5.43704    -5.58188  0.00732922
         525    -5.38039    -5.58149   0.0073253
         526    -5.32742    -5.58101  0.00732728
         527    -5.38896    -5.58065  0.00732244
         528    -5.40221    -5.58031  0.00731636
         529     -5.3537    -5.57988  0.00731506
         530    -5.31375    -5.57938  0.00731847
         531    -5.32111    -5.57889  0.00732084
         532    -5.29322    -5.57835  0.00732674
         533    -5.22256    -5.57769  0.00734334
         534     -5.1909    -5.57696  0.00736523
         535    -5.34272    -5.57653  0.00736446
         536    -5.46477    -5.57632  0.00735367
         537    -5.49864    -5.57617   0.0073414
         538    -5.42831     -5.5759   0.0073329
         539    -5.49211    -5.57574  0.00732094
         540    -5.48919    -5.57558  0.00730914
         541    -5.49768    -5.57544  0.00729705
         542    -5.43145    -5.57517  0.00728842
         543    -5.46998    -5.57498  0.00727757
         544    -5.49679    -5.57483  0.00726561
         545    -5.50112     -5.5747  0.00725354
         546    -5.50211    -5.57457  0.00724147
         547    -5.50968    -5.57445   0.0072292
         548    -5.55612    -5.57441  0.00721609
         549    -5.63387    -5.57452  0.00720376
         550    -5.48809    -5.57437  0.00719237
         551     -5.4172    -5.57408  0.00718497
         552    -5.45484    -5.57386   0.0071752
         553    -5.38206    -5.57352  0.00717061
         554    -5.48632    -5.57336  0.00715939
         555    -5.47723    -5.57319  0.00714859
         556    -5.52944    -5.57311  0.00713616
         557    -5.62718     -5.5732  0.00712401
         558     -5.6572    -5.57336  0.00711283
         559    -5.73523    -5.57364    0.007106
         560    -5.63029    -5.57375  0.00709403
         561    -5.43459     -5.5735  0.00708572
         562    -5.49027    -5.57335  0.00707466
         563    -5.48797     -5.5732  0.00706372
         564    -5.54622    -5.57315  0.00705136
         565    -5.55729    -5.57312  0.00703893
         566    -5.55144    -5.57308   0.0070266
         567    -5.61838    -5.57316  0.00701466
         568    -5.63592    -5.57327  0.00700318
         569    -5.58309    -5.57329   0.0069909
         570    -5.57612     -5.5733  0.00697863
         571    -5.49437    -5.57316  0.00696778
         572    -5.52912    -5.57308  0.00695602
         573    -5.41205     -5.5728  0.00694956
         574    -5.43205    -5.57256  0.00694178
         575    -5.47062    -5.57238  0.00693197
         576    -5.41387     -5.5721  0.00692539
         577     -5.3793    -5.57177  0.00692145
         578    -5.48361    -5.57162  0.00691115
         579     -5.5047     -5.5715  0.00690018
         580      -5.479    -5.57134  0.00689013
         581    -5.48947     -5.5712  0.00687971
         582    -5.44645    -5.57099  0.00687123
         583    -5.48673    -5.57084  0.00686096
         584    -5.47815    -5.57068  0.00685105
         585    -5.49588    -5.57055  0.00684053
         586    -5.45544    -5.57036  0.00683168
         587    -5.48583    -5.57021  0.00682156
         588    -5.47061    -5.57004  0.00681206
         589    -5.46081    -5.56986  0.00680302
         590    -5.44445    -5.56965  0.00679481
         591    -5.29484    -5.56918   0.0067992
         592     -5.2908    -5.56871  0.00680396
         593    -5.34017    -5.56833  0.00680339
         594     -5.3631    -5.56798   0.0068007
         595    -5.36789    -5.56764  0.00679758
         596    -5.50702    -5.56754  0.00678694
         597    -5.45357    -5.56735  0.00677825
         598    -5.46336    -5.56718  0.00676915
         599    -5.45433    -5.56699  0.00676047
         600    -5.52854    -5.56693  0.00674951
         601     -5.6297    -5.56703  0.00673908
         602    -5.56888    -5.56703  0.00672789
         603    -5.57787    -5.56705  0.00671676
         604    -5.51453    -5.56696   0.0067062
         605    -5.53202    -5.56691  0.00669536
         606    -5.66844    -5.56707  0.00668641
         607    -5.60492    -5.56714  0.00667569
         608    -5.49189    -5.56701  0.00666585
         609    -5.48574    -5.56688  0.00665624
         610    -5.43992    -5.56667  0.00664859
         611    -5.41019    -5.56641  0.00664263
         612    -5.29629    -5.56597  0.00664643
         613    -5.30737    -5.56555  0.00664896
         614    -5.44611    -5.56536  0.00664098
         615    -5.49404    -5.56524  0.00663119
         616    -5.53734     -5.5652  0.00662058
         617    -5.56096    -5.56519  0.00660985
         618    -5.56048    -5.56518  0.00659916
         619    -5.46359    -5.56502  0.00659054
         620    -5.47861    -5.56488  0.00658139
         621    -5.48062    -5.56474  0.00657219
         622    -5.43144    -5.56453  0.00656511
         623    -5.47207    -5.56438  0.00655625
         624    -5.58428    -5.56441  0.00654582
         625    -5.49911    -5.56431  0.00653618
         626    -5.49192    -5.56419  0.00652677
         627     -5.5099     -5.5641  0.00651693
         628    -5.51126    -5.56402   0.0065071
         629    -5.48187    -5.56389  0.00649806
         630    -5.45714    -5.56372  0.00648996
         631    -5.35692    -5.56339  0.00648794
         632    -5.42685    -5.56318  0.00648127
         633    -5.45778    -5.56301  0.00647317
         634      -5.428     -5.5628  0.00646646
         635    -5.42864    -5.56259  0.00645973
         636    -5.57323     -5.5626  0.00644959
         637    -5.61943    -5.56269  0.00644009
         638    -5.57267    -5.56271  0.00643001
         639    -5.44603    -5.56252  0.00642254
         640    -5.48313     -5.5624   0.0064137
         641    -5.53733    -5.56236  0.00640382
         642    -5.51533    -5.56229  0.00639426
         643    -5.48409    -5.56217  0.00638547
         644    -5.43195    -5.56196  0.00637876
         645    -5.50211    -5.56187  0.00636954
         646     -5.4483     -5.5617  0.00636211
         647    -5.52295    -5.56164  0.00635256
         648    -5.58068    -5.56167  0.00634282
         649    -5.60536    -5.56173  0.00633341
         650    -5.51659    -5.56166  0.00632404
         651     -5.5254    -5.56161  0.00631457
         652    -5.55189    -5.56159  0.00630491
         653    -5.57331    -5.56161  0.00629528
         654    -5.58622    -5.56165  0.00628576
         655    -5.61995    -5.56174   0.0062768
         656    -5.57822    -5.56176  0.00626728
         657    -5.61722    -5.56185  0.00625831
         658    -5.50835    -5.56177  0.00624933
         659    -5.51427    -5.56169  0.00624026
         660    -5.33427    -5.56135  0.00624031
         661    -5.42064    -5.56114   0.0062345
         662    -5.42253    -5.56093   0.0062286
         663    -5.43611    -5.56074  0.00622205
         664    -5.41862    -5.56052  0.00621635
