# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
        1.88385       0.353185       0.412564      0.0173226
        1.94181       0.380101       0.458821      0.0226447
        1.99978       0.437129       0.446617      0.0184863
        2.05774       0.280823       0.427393      0.0167233
        2.11571       0.458534       0.397351      0.0179225
        2.17367       0.409414       0.418326      0.0177995
        2.23163       0.315806        0.40824      0.0173206
         2.2896       0.336732       0.378994      0.0167017
        2.34756       0.364527        0.38457      0.0160546
        2.40553       0.276031       0.373986      0.0164482
        2.46349       0.494795       0.387529      0.0133609
        2.52146       0.476664       0.365899      0.0155137
        2.57942       0.449109       0.368612      0.0157615
        2.63739       0.309496       0.349079      0.0116309
        2.69535       0.352546       0.344907      0.0129999
        2.75332       0.372993       0.334373      0.0131436
        2.81128       0.278667       0.312429      0.0142163
        2.86924        0.27667       0.292255       0.010757
        2.92721       0.200554       0.274851      0.0102897
        2.98517       0.212774       0.264036      0.0127333
        3.04314       0.410212       0.254572      0.0136362
         3.1011       0.249913       0.280448      0.0156309
        3.15907        0.24576       0.242336      0.0137323
        3.21703       0.279305       0.223145      0.0111567
          3.275        0.26429       0.195905      0.0128648
        3.33296       0.191768       0.191518      0.0120091
        3.39093       0.146881       0.182444      0.0103875
        3.44889       0.125795        0.16468     0.00995865
        3.50685      0.0783525       0.152494      0.0109214
        3.56482       0.048561       0.127731     0.00955914
        3.62278      0.0411331       0.119258     0.00799596
        3.68075       0.140811       0.111546      0.0086626
        3.73871      0.0806687       0.114808     0.00671209
        3.79668      0.0781928       0.117094     0.00816736
        3.85464       0.118607       0.101922     0.00577517
        3.91261       0.067011      0.0898866     0.00659818
        3.97057       0.179867       0.110694      0.0111183
        4.02854       0.044248      0.0882052     0.00879527
         4.0865      0.0110221      0.0758233     0.00762224
        4.14446      0.0108623      0.0705846     0.00687307
        4.20243      0.0315487      0.0609449     0.00617799
        4.26039      0.0732408      0.0501256     0.00493061
        4.31836      0.0313889      0.0410061     0.00567448
        4.37632      0.0286733       0.034938     0.00473843
        4.43429      0.0618194      0.0397015     0.00601623
        4.49225      0.0502382      0.0304571     0.00553272
        4.55022      0.0343441      0.0258984      0.0037934
        4.60818      0.0293123      0.0261155     0.00408281
        4.66615      0.0397753      0.0283784     0.00447194
        4.72411      0.0456857      0.0268077     0.00465099
        4.78207      0.0299513      0.0203402     0.00358318
        4.84004      0.0384175      0.0186527     0.00273669
          4.898      0.0290727      0.0182513      0.0030221
        4.95597     0.00607012       0.015374     0.00274202
        5.01393      0.0039935      0.0181837     0.00311401
         5.0719     0.00247597      0.0191299     0.00399754
        5.12986     0.00327467      0.0160416     0.00336746
        5.18783     0.00183701      0.0112166     0.00245127
        5.24579     0.00015974     0.00725589     0.00200037
        5.30376     0.00023961     0.00459355      0.0012453
        5.36172     0.00015974     0.00646538     0.00242111
        5.41968     0.00015974     0.00739719     0.00259773
        5.47765     0.00015974     0.00718011     0.00300606
        5.53561     0.00015974     0.00482906     0.00170847
        5.59358     0.00015974     0.00344875     0.00115164
        5.65154      0.0219643     0.00383786     0.00114388
        5.70951      0.0289928     0.00916867     0.00313454
        5.76747      0.0281941      0.0025968    0.000898375
      0.0289823              0    0.000293522    0.000233088
      0.0869468              0     0.00251191     0.00102875
       0.144911              0     0.00776736     0.00223114
       0.202876              0      0.0109602     0.00199063
        0.26084              0      0.0219143     0.00428514
       0.318805              0      0.0246279     0.00363839
        0.37677      0.0189292      0.0456936     0.00655087
       0.434734      0.0145363      0.0513345     0.00469342
       0.492699      0.0171721      0.0713898     0.00843123
       0.550663      0.0186896      0.0746845     0.00738903
       0.608628      0.0238013      0.0779751     0.00652614
       0.666592      0.0912914       0.110666     0.00982931
       0.724557       0.109422       0.132514      0.0113355
       0.782521       0.144724       0.146148      0.0101993
       0.840486       0.123958        0.16117      0.0101647
        0.89845       0.167248       0.169999       0.010647
       0.956415       0.150475        0.18671      0.0110533
        1.01438       0.151513       0.212253     0.00961822
        1.07234       0.283938       0.258603      0.0126448
        1.13031       0.195921        0.24601       0.010021
        1.18827       0.311014       0.281783      0.0132142
        1.24624       0.314528       0.284519      0.0118358
         1.3042       0.262533       0.310479      0.0157846
        1.36217       0.347275       0.301274      0.0125245
        1.42013       0.598546       0.325582      0.0137413
         1.4781       0.610207       0.351933      0.0178028
        1.53606       0.437927       0.363175      0.0140716
        1.59402       0.311573       0.370078      0.0142667
        1.65199       0.410772       0.406323      0.0146248
        1.70995       0.468997       0.420933      0.0159824
        1.76792       0.566678       0.419761      0.0172277
        1.82588        0.36844       0.421456      0.0140291
        1.88385       0.274753       0.409118      0.0172287
        1.94181       0.449109       0.458578      0.0220799
        1.99978       0.476105       0.447354      0.0180389
        2.05774       0.453183       0.428037      0.0163176
        2.11571       0.480099        0.39942      0.0175934
        2.17367       0.321157       0.415897      0.0175195
        2.23163       0.382418       0.407595      0.0168996
         2.2896       0.398472        0.37948      0.0162913
        2.34756       0.427864       0.385652      0.0156897
        2.40553       0.345837       0.373283       0.016052
        2.46349       0.320838       0.385862      0.0131305
        2.52146       0.261095       0.363279      0.0153455
        2.57942       0.298394       0.366857      0.0154649
        2.63739       0.229706       0.346095      0.0117168
        2.69535       0.261974       0.342834      0.0128392
        2.75332       0.317483       0.333951      0.0128218
        2.81128       0.290967       0.311892       0.013871
        2.86924       0.273954       0.291797      0.0104978
        2.92721       0.280344       0.274989      0.0100334
        2.98517       0.332499       0.265748      0.0125294
        3.04314       0.295439       0.255594      0.0133336
         3.1011       0.323314        0.28152      0.0152768
        3.15907       0.420596       0.246792      0.0140936
        3.21703       0.287133       0.224744      0.0109919
          3.275       0.262133       0.197561      0.0126492
        3.33296       0.155587        0.19062      0.0117425
        3.39093       0.251351       0.184166      0.0102697
        3.44889        0.23378       0.166407     0.00985837
        3.50685       0.211017       0.153957       0.010746
        3.56482       0.101834       0.127083     0.00934206
        3.62278      0.0635765       0.117866     0.00791631
        3.68075       0.102393       0.111317     0.00844906
        3.73871      0.0649343       0.113561     0.00665909
        3.79668       0.216767       0.119585     0.00833464
        3.85464      0.0969622       0.101798     0.00563213
        3.91261       0.084183       0.089744     0.00643477
        3.97057      0.0570272       0.109352       0.010921
        4.02854      0.0797103      0.0879928     0.00857795
         4.0865      0.0498389      0.0751737     0.00745932
        4.14446      0.0392162      0.0698004     0.00674584
        4.20243      0.0359415      0.0603198     0.00605509
        4.26039      0.0250792      0.0494995     0.00484694
        4.31836      0.0265967      0.0406459     0.00554404
        4.37632      0.0312292      0.0348453     0.00462088
        4.43429      0.0117409      0.0390025      0.0059063
        4.49225      0.0225233      0.0302588     0.00539795
        4.55022     0.00846622      0.0254626     0.00372351
        4.60818      0.0173318      0.0258959     0.00398664
        4.66615      0.0469636      0.0288431     0.00438421
        4.72411      0.0413727      0.0271718     0.00454894
        4.78207       0.021485      0.0203689     0.00349372
        4.84004     0.00790713      0.0183841     0.00268143
          4.898     0.00567077      0.0179368     0.00296287
        4.95597     0.00519155      0.0151194     0.00268526
        5.01393       0.037459      0.0186656     0.00307322
         5.0719      0.0545512      0.0200154     0.00399448
        5.12986      0.0371396       0.016569     0.00332432
        5.18783      0.0106227      0.0112018     0.00239003
        5.24579      0.0087857     0.00729413     0.00195072
        5.30376     0.00271558      0.0045466     0.00121505
        5.36172              0     0.00630374     0.00236597
        5.41968              0     0.00721226     0.00253936
        5.47765              0     0.00700061     0.00293627
        5.53561              0     0.00470834     0.00167001
        5.59358              0     0.00336253     0.00112607
        5.65154              0     0.00374191      0.0011193
        5.70951              0     0.00893945     0.00306455
        5.76747              0     0.00253188    0.000878258
      0.0289823              0    0.000286363    0.000227513
      0.0869468              0     0.00245065     0.00100548
       0.144911     0.00015974     0.00758181     0.00218443
       0.202876     0.00015974      0.0106967     0.00195943
        0.26084     0.00135779       0.021413     0.00420986
       0.318805      0.0047922      0.0241441     0.00358167
        0.37677     0.00742791      0.0447603     0.00645724
       0.434734     0.00830648       0.050285     0.00469481
       0.492699      0.0174117      0.0700733     0.00832774
       0.550663      0.0560688      0.0742304     0.00722275
       0.608628        0.10447      0.0786213     0.00639888
       0.666592       0.152711       0.111691     0.00964292
       0.724557       0.112697       0.132031      0.0110693
       0.782521       0.147999       0.146193     0.00995059
       0.840486       0.204467       0.162226      0.0099715
        0.89845       0.141769       0.169311      0.0104096
       0.956415       0.160379       0.186068      0.0108023
        1.01438       0.165491       0.211112     0.00945101
        1.07234       0.213652       0.257507      0.0123838
        1.13031       0.273715       0.246685     0.00979939
        1.18827       0.354144       0.283548      0.0130092
        1.24624       0.319241       0.285366      0.0115774
         1.3042       0.229067       0.308493       0.015524
        1.36217       0.318761         0.3017      0.0122263
        1.42013       0.408296         0.3276      0.0135534
         1.4781       0.400468       0.353117      0.0174079
        1.53606       0.422592       0.364624      0.0138028
        1.59402       0.539522       0.374211       0.014505
        1.65199        0.38082       0.405701      0.0142813
        1.70995        0.54072       0.423855      0.0158573
        1.76792       0.391523       0.419072      0.0168212
        1.82588       0.340326       0.419477      0.0138258
        1.88385       0.443518       0.409957      0.0168289
        1.94181       0.339128       0.455664      0.0217327
        1.99978       0.606613       0.451238      0.0180122
        2.05774       0.484651       0.429418       0.015978
        2.11571        0.56556       0.403472      0.0176248
        2.17367        0.52858       0.418646      0.0173064
        2.23163       0.458294       0.408831      0.0165326
         2.2896        0.41157       0.380263      0.0159127
        2.34756       0.267485        0.38277      0.0155695
        2.40553       0.278507       0.370971      0.0158261
        2.46349       0.223157       0.381894      0.0133965
        2.52146       0.249115       0.360494      0.0152218
        2.57942       0.283219       0.364817      0.0152217
        2.63739       0.272996       0.344312      0.0115658
        2.69535       0.306381       0.341945      0.0125568
        2.75332       0.306302       0.333276      0.0125268
        2.81128       0.291685         0.3114      0.0135415
        2.86924       0.164452       0.288691      0.0106914
        2.92721       0.231943       0.273939     0.00984346
        2.98517       0.253348       0.265445      0.0122275
        3.04314       0.382657       0.258693      0.0133637
         3.1011       0.238252       0.280465      0.0149406
        3.15907       0.306142        0.24824       0.013824
        3.21703       0.304145       0.226681       0.010893
          3.275        0.16573       0.196784      0.0123645
        3.33296       0.176113       0.190266      0.0114614
        3.39093       0.169724       0.183814      0.0100252
        3.44889       0.185937       0.166884     0.00962943
        3.50685       0.115971       0.153031      0.0105237
        3.56482       0.235057       0.129717     0.00947813
        3.62278        0.17795       0.119332      0.0078577
        3.68075       0.150076       0.112262      0.0082957
        3.73871      0.0758765       0.112642      0.0065598
        3.79668       0.115652       0.119489     0.00813191
        3.85464       0.167248       0.103395     0.00571651
        3.91261       0.046724      0.0886947     0.00636279
        3.97057       0.136099       0.110004      0.0106741
        4.02854      0.0816272      0.0878376     0.00837014
         4.0865        0.11685      0.0761902     0.00734632
        4.14446      0.0920901      0.0703441     0.00660318
        4.20243      0.0397753      0.0598188      0.0059281
        4.26039      0.0325071       0.049085     0.00474641
        4.31836      0.0511168      0.0409012      0.0054147
        4.37632         0.0246      0.0345954     0.00451493
        4.43429       0.027635      0.0387253     0.00576874
        4.49225      0.0174117      0.0299454     0.00527538
        4.55022      0.0224435      0.0253889     0.00363342
        4.60818     0.00095844      0.0252876     0.00393553
        4.66615     0.00119805      0.0281688     0.00432882
        4.72411     0.00119805      0.0265383     0.00448189
        4.78207     0.00694869      0.0200415      0.0034238
        4.84004      0.0055909      0.0180721     0.00263412
          4.898      0.0260376      0.0181344     0.00289718
        4.95597      0.0560688      0.0161182     0.00279935
        5.01393      0.0586246      0.0196402     0.00314901
         5.0719      0.0440084      0.0206006     0.00393969
        5.12986     0.00806687      0.0163617      0.0032497
        5.18783     0.00279545      0.0109967     0.00234052
        5.24579              0     0.00711622     0.00191124
        5.30376              0     0.00443571     0.00119047
        5.36172              0     0.00614999     0.00231325
        5.41968              0     0.00703635     0.00248351
        5.47765              0     0.00682986     0.00286961
        5.53561              0      0.0045935     0.00163323
        5.59358              0     0.00328052     0.00110159
        5.65154              0     0.00365064     0.00109571
        5.70951              0     0.00872142     0.00299755
        5.76747              0     0.00247013    0.000859005
      0.0289823              0    0.000279545    0.000222198
      0.0869468              0      0.0023923     0.00098323
       0.144911              0     0.00740129     0.00213986
       0.202876     0.00231623      0.0104972     0.00192291
        0.26084     0.00670908      0.0210629     0.00412415
       0.318805     0.00439285      0.0236739     0.00352713
        0.37677     0.00447272      0.0438011     0.00637434
       0.434734      0.0039935      0.0491828     0.00471063
       0.492699      0.0680493      0.0700251      0.0081296
       0.550663        0.10439      0.0749485     0.00708638
       0.608628      0.0216448      0.0772647      0.0063887
       0.666592      0.0225233       0.109568     0.00964421
       0.724557      0.0738798       0.130646       0.010892
       0.782521       0.107505       0.145272     0.00975621
       0.840486       0.220042       0.163602     0.00982864
        0.89845       0.211576       0.170317      0.0102103
       0.956415       0.191688       0.186202       0.010546
        1.01438       0.157983       0.209847     0.00931026
        1.07234       0.298155       0.258475      0.0121267
        1.13031       0.295599        0.24785     0.00963503
        1.18827        0.31357       0.284263      0.0127191
        1.24624       0.298714       0.285684      0.0113061
         1.3042       0.255504       0.307231      0.0152056
        1.36217       0.552381       0.307669      0.0133126
        1.42013       0.454381       0.330618      0.0135627
         1.4781       0.293043       0.351687      0.0170521
        1.53606        0.39935       0.365451      0.0134989
        1.59402       0.327148        0.37309      0.0142029
        1.65199        0.34408       0.404234      0.0140164
        1.70995       0.530097       0.426384      0.0156802
        1.76792       0.405261       0.418743      0.0164239
        1.82588       0.468438       0.420643      0.0135457
        1.88385       0.275312       0.406751      0.0167308
        1.94181       0.268044       0.451197      0.0216695
        1.99978       0.682489       0.456744      0.0184057
        2.05774       0.306621       0.426495      0.0158628
        2.11571       0.373392       0.402756      0.0172197
        2.17367       0.488884       0.420318       0.016975
        2.23163       0.386012       0.408288      0.0161479
         2.2896       0.580575       0.385032      0.0162329
        2.34756       0.369718        0.38246      0.0152019
        2.40553       0.406538       0.371818      0.0154719
        2.46349       0.336812        0.38082      0.0131205
        2.52146       0.401746       0.361477       0.014891
        2.57942        0.22148       0.361404       0.015237
        2.63739       0.361252       0.344715      0.0112975
        2.69535       0.321876       0.341467      0.0122669
        2.75332       0.457256       0.336228      0.0125715
        2.81128       0.320678       0.311621      0.0132208
        2.86924       0.206384       0.286732      0.0106149
        2.92721       0.274274       0.273947      0.0096091
        2.98517       0.312771       0.266572      0.0119882
        3.04314       0.315407       0.260044      0.0131135
         3.1011       0.280264        0.28046      0.0145849
        3.15907       0.176992       0.246544      0.0135985
        3.21703       0.167887       0.225281      0.0107232
          3.275       0.180985       0.196408      0.0120759
        3.33296       0.146721       0.189229      0.0112353
        3.39093       0.192167       0.184013     0.00978849
        3.44889       0.274114       0.169437     0.00973273
        3.50685       0.128112       0.152438      0.0102899
        3.56482       0.196241       0.131301     0.00938387
        3.62278        0.13506       0.119706     0.00767953
        3.68075      0.0538324       0.110871     0.00821401
        3.73871       0.039935       0.110911      0.0066281
        3.79668      0.0601421       0.118076     0.00806013
        3.85464      0.0777135       0.102783     0.00561301
        3.91261      0.0727616      0.0883153      0.0062226
        3.97057       0.054711       0.108688      0.0105008
        4.02854      0.0176513      0.0861665       0.008336
         4.0865      0.0188493      0.0748249     0.00729716
        4.14446       0.106626      0.0712079     0.00650222
        4.20243      0.0569473      0.0597504     0.00578735
        4.26039       0.100077      0.0502991     0.00478616
        4.31836      0.0945661       0.042179     0.00543444
        4.37632      0.0879369      0.0358654     0.00458258
        4.43429      0.0850616      0.0398285     0.00573592
        4.49225      0.0769148      0.0310637     0.00526698
        4.55022       0.031948      0.0255451     0.00355027
        4.60818      0.0176513      0.0251058     0.00384602
        4.66615      0.0136578      0.0278233     0.00423951
        4.72411      0.0224435      0.0264408     0.00437624
        4.78207       0.007987      0.0197545     0.00335429
        4.84004     0.00391363       0.017735     0.00259288
          4.898       0.117409      0.0204981     0.00366779
        4.95597      0.0318681      0.0164932     0.00275771
        5.01393      0.0183701        0.01961     0.00307418
         5.0719              0      0.0201101      0.0038763
        5.12986              0      0.0159721     0.00319559
        5.18783              0      0.0107349     0.00229939
        5.24579              0     0.00694679     0.00187323
        5.30376              0      0.0043301      0.0011668
        5.36172              0     0.00600356     0.00226281
        5.41968              0     0.00686882     0.00243003
        5.47765              0     0.00666725     0.00280589
        5.53561              0     0.00448413       0.001598
        5.59358              0     0.00320241     0.00107813
        5.65154              0     0.00356372     0.00107307
        5.70951              0     0.00851376     0.00293336
        5.76747              0     0.00241131    0.000840564
      0.0289823              0    0.000273044    0.000217126
      0.0869468              0     0.00233666    0.000961937
       0.144911              0     0.00722917     0.00209701
       0.202876              0      0.0102531     0.00189363
        0.26084              0       0.020573     0.00405723
       0.318805              0      0.0231233      0.0034878
        0.37677       0.015974       0.043154     0.00625886
       0.434734      0.0249993      0.0486204     0.00463453
       0.492699     0.00758765      0.0685731     0.00806917
       0.550663     0.00583051      0.0733411     0.00710154
       0.608628      0.0237214      0.0760196     0.00636032
       0.666592      0.0491201       0.108163     0.00952183
       0.724557      0.0710045       0.129259      0.0107266
       0.782521       0.281382       0.148438      0.0100297
       0.840486       0.174356       0.163852     0.00960325
        0.89845       0.140571       0.169625     0.00999623
       0.956415        0.16597       0.185731      0.0103112
        1.01438       0.303506       0.212025     0.00934505
        1.07234       0.311653       0.259711      0.0119076
        1.13031        0.35654       0.250378     0.00973687
        1.18827       0.319161       0.285075      0.0124491
        1.24624       0.333537       0.286797      0.0110978
         1.3042       0.373872       0.308781      0.0149307
        1.36217       0.373951        0.30921      0.0130919
        1.42013       0.336492       0.330755      0.0132479
         1.4781       0.219563       0.348614      0.0169301
        1.53606       0.240249       0.362539      0.0134953
        1.59402       0.257501       0.370402      0.0141247
        1.65199       0.450707       0.405314      0.0137321
        1.70995       0.345677       0.424507      0.0154275
        1.76792       0.446473       0.419388      0.0160546
        1.82588       0.457815       0.421508      0.0132582
        1.88385       0.542797       0.409915      0.0166382
        1.94181       0.474747       0.451745      0.0211725
        1.99978       0.646228       0.461151      0.0184976
        2.05774       0.531535       0.428937      0.0156808
        2.11571       0.546151       0.406091      0.0171391
        2.17367       0.647027        0.42559      0.0173797
        2.23163       0.429621       0.408784      0.0157799
         2.2896       0.364287        0.38455      0.0158625
        2.34756       0.271558        0.37988      0.0150655
        2.40553       0.303985        0.37024      0.0151923
        2.46349       0.323474       0.379487      0.0128829
        2.52146       0.275791       0.359484      0.0146774
        2.57942       0.436969       0.363162      0.0149837
        2.63739       0.557493       0.349664      0.0120699
        2.69535       0.271878       0.339849      0.0120879
        2.75332       0.408935       0.337919      0.0123923
        2.81128       0.293682       0.311203        0.01292
        2.86924       0.263331       0.286187       0.010382
        2.92721       0.275552       0.273984      0.0093857
        2.98517        0.19672       0.264947      0.0118189
        3.04314       0.156625       0.257638      0.0130272
         3.1011      0.0982401       0.276222      0.0148485
        3.15907       0.126674       0.243756       0.013565
        3.21703       0.156226       0.223675      0.0105934
          3.275       0.309017       0.199027      0.0120756
        3.33296       0.223077       0.190016      0.0110016
        3.39093       0.107026       0.182223     0.00972322
        3.44889       0.240489       0.171089     0.00964563
        3.50685      0.0868986       0.150913      0.0101628
        3.56482      0.0849817       0.130223     0.00922726
        3.62278      0.0999174       0.119246     0.00751471
        3.68075      0.0698863       0.109918      0.0080781
        3.73871      0.0676499       0.109905     0.00654986
        3.79668      0.0396155       0.116252     0.00807658
        3.85464      0.0410532       0.101348     0.00566308
        3.91261      0.0647746      0.0877679     0.00610192
        3.97057      0.0827454       0.108085       0.010274
        4.02854      0.0738798      0.0858807     0.00814703
         4.0865      0.0483214      0.0742085     0.00715344
        4.14446      0.0123799      0.0698398     0.00649334
        4.20243     0.00583051      0.0584964     0.00578701
        4.26039      0.0900934      0.0512246     0.00476349
        4.31836      0.0574266      0.0425336     0.00531961
        4.37632      0.0553499      0.0363186     0.00449835
        4.43429      0.0468038      0.0399907     0.00560482
        4.49225      0.0792311      0.0321839     0.00526226
        4.55022      0.0559889      0.0262531     0.00353759
        4.60818       0.100956      0.0268698     0.00414138
        4.66615      0.0634168      0.0286511     0.00422096
        4.72411      0.0462447      0.0269013     0.00429863
        4.78207      0.0987992      0.0215928     0.00374628
        4.84004      0.0337052      0.0181064     0.00255904
          4.898      0.0345039      0.0208238     0.00359693
        4.95597       0.019648      0.0165665     0.00269455
        5.01393      0.0216448      0.0196573     0.00300305
         5.0719      0.0349831       0.020456     0.00380155
        5.12986      0.0599025      0.0169937     0.00328053
        5.18783     0.00351428       0.010567     0.00225204
        5.24579     0.00351428     0.00686697     0.00183137
        5.30376     0.00191688     0.00427398     0.00114101
        5.36172              0     0.00586395     0.00221449
        5.41968              0     0.00670908     0.00237876
        5.47765              0     0.00651219     0.00274492
        5.53561              0     0.00437985     0.00156423
        5.59358              0     0.00312793     0.00105562
        5.65154              0     0.00348085     0.00105131
        5.70951              0     0.00831577     0.00287182
        5.76747              0     0.00235524    0.000822884
      0.0289823     0.00167727    0.000304958    0.000214524
      0.0869468      0.0111019     0.00253587    0.000960481
       0.144911      0.0177311     0.00746785     0.00206289
       0.202876      0.0142169      0.0103432     0.00185273
        0.26084      0.0188493      0.0205339     0.00396521
       0.318805      0.0822661      0.0244675     0.00365839
        0.37677      0.0640558       0.043629     0.00613462
       0.434734       0.109422      0.0500023     0.00473073
       0.492699       0.107665      0.0694615     0.00793454
       0.550663       0.121722      0.0744407     0.00702476
       0.608628      0.0953648      0.0764592     0.00623094
       0.666592       0.102873       0.108042     0.00930618
       0.724557      0.0694071       0.127899      0.0105687
       0.782521       0.102952       0.147404     0.00985486
       0.840486       0.149836       0.163534     0.00939028
        0.89845       0.150874       0.169199     0.00977812
       0.956415       0.168526        0.18534      0.0100843
        1.01438       0.252869       0.212953     0.00917865
        1.07234       0.232582       0.259095      0.0116529
        1.13031       0.215489       0.249585     0.00954781
        1.18827       0.259418       0.284492      0.0121799
        1.24624       0.365485       0.288585      0.0109887
         1.3042       0.446873        0.31192      0.0149176
        1.36217       0.353425       0.310215      0.0128329
        1.42013        0.28881       0.329802      0.0129811
         1.4781       0.329703       0.348184      0.0165508
        1.53606       0.372753       0.362771      0.0131906
        1.59402       0.366444       0.370312      0.0138039
        1.65199       0.450467       0.406341      0.0134583
        1.70995       0.455339       0.425208      0.0150928
        1.76792       0.526264       0.421817      0.0158724
        1.82588        0.40566       0.421147      0.0129618
        1.88385       0.467719       0.411229      0.0163118
        1.94181       0.320678       0.448766      0.0208998
        1.99978       0.431857       0.460485      0.0180892
        2.05774       0.472112       0.429919      0.0153551
        2.11571       0.375309       0.405391      0.0167639
        2.17367       0.351029       0.423896      0.0170671
        2.23163       0.314289       0.406636      0.0155668
         2.2896        0.56516       0.388655      0.0160243
        2.34756       0.480897       0.382176       0.014897
        2.40553       0.308618        0.36884      0.0149114
        2.46349       0.289609       0.377444      0.0127511
        2.52146       0.403663       0.360488      0.0143782
        2.57942       0.372354       0.363371      0.0146446
        2.63739       0.413966       0.351125      0.0118837
        2.69535       0.187375       0.336384      0.0122999
        2.75332       0.205266       0.334904       0.012472
        2.81128       0.156945       0.307697      0.0130934
        2.86924       0.108703       0.282154      0.0109015
        2.92721        0.21493       0.272642     0.00926785
        2.98517       0.212694        0.26376      0.0116098
        3.04314         0.2456       0.257365       0.012734
         3.1011       0.263092       0.275924      0.0145141
        3.15907       0.241048       0.243694      0.0132568
        3.21703       0.253587       0.224355      0.0103745
          3.275       0.222917        0.19957      0.0118134
        3.33296       0.120604       0.188439       0.010864
        3.39093       0.173398       0.182022      0.0095043
        3.44889       0.165011       0.170951      0.0094274
        3.50685       0.188014       0.151757     0.00996677
        3.56482       0.089135        0.12929     0.00906468
        3.62278       0.244882       0.122101     0.00786772
        3.68075       0.176912        0.11144     0.00803671
        3.73871       0.214771       0.112288     0.00682085
        3.79668       0.106547       0.116031     0.00789603
        3.85464       0.136338       0.102143     0.00558993
        3.91261       0.121402      0.0885323     0.00601093
        3.97057      0.0744389        0.10732      0.0100689
        4.02854      0.0277948      0.0845606     0.00806812
         4.0865      0.0106227      0.0727634     0.00713535
        4.14446     0.00487207      0.0683633     0.00651148
        4.20243      0.0489603      0.0582797     0.00565954
        4.26039      0.0398551      0.0509662     0.00466223
        4.31836      0.0650941      0.0430463     0.00522337
        4.37632      0.0642954      0.0369544     0.00444083
        4.43429      0.0323474       0.039817     0.00548013
        4.49225      0.0388967      0.0323365     0.00514487
        4.55022      0.0424909      0.0266221     0.00347639
        4.60818      0.0361013      0.0270796     0.00405257
        4.66615      0.0745986      0.0296953     0.00425224
        4.72411       0.092809      0.0283992     0.00445428
        4.78207      0.0533532      0.0223146     0.00373003
        4.84004      0.0452863      0.0187241     0.00257436
          4.898      0.0249194      0.0209169     0.00351638
        4.95597      0.0292324      0.0168544     0.00264864
        5.01393      0.0566279      0.0204976     0.00305008
         5.0719      0.0148558      0.0203287     0.00371728
        5.12986      0.0125396      0.0168925     0.00320753
        5.18783       0.007987      0.0105084     0.00220162
        5.24579     0.00630973      0.0068543     0.00178979
        5.30376      0.0031948     0.00424945     0.00111534
        5.36172     0.00287532     0.00579602      0.0021652
        5.41968     0.00271558     0.00661832     0.00232643
        5.47765     0.00279545     0.00642772     0.00268383
        5.53561     0.00391363     0.00436925     0.00152872
        5.59358      0.0055909     0.00318391     0.00103311
        5.65154              0     0.00340174     0.00103039
        5.70951              0     0.00812678     0.00281276
        5.76747              0     0.00230171    0.000805921
      0.0289823              0    0.000298181    0.000209864
      0.0869468     0.00047922     0.00249017    0.000940223
       0.144911     0.00047922     0.00731254     0.00202289
       0.202876     0.00535129      0.0102322     0.00181488
        0.26084      0.0151753      0.0204148     0.00387888
       0.318805      0.0604616      0.0252673     0.00366349
        0.37677       0.128271      0.0455099     0.00628003
       0.434734       0.132105      0.0518268     0.00496498
       0.492699        0.16565       0.071599     0.00804099
       0.550663       0.133942      0.0757629     0.00699198
       0.608628        0.14768      0.0780419     0.00629027
       0.666592       0.132185       0.108579     0.00911483
       0.724557       0.115971       0.127634      0.0103372
       0.782521       0.188893       0.148326      0.0096789
       0.840486       0.183861       0.163986     0.00919246
        0.89845        0.20295       0.169949     0.00958955
       0.956415       0.132425       0.184164     0.00992849
        1.01438       0.148399       0.211519     0.00908609
        1.07234       0.237214       0.258609      0.0114041
        1.13031       0.258539       0.249784     0.00933771
        1.18827       0.348872       0.285922      0.0119929
        1.24624       0.245041       0.287617       0.010787
         1.3042       0.241846       0.310363      0.0146671
        1.36217       0.348233        0.31106      0.0125755
        1.42013       0.332978       0.329872      0.0126928
         1.4781       0.271239       0.346474      0.0162711
        1.53606       0.403264       0.363671      0.0129281
        1.59402       0.445036       0.371972      0.0135967
        1.65199       0.336253       0.404783       0.013249
        1.70995       0.403903       0.424735      0.0147648
        1.76792       0.549666       0.424658      0.0157719
        1.82588       0.551902       0.424053      0.0129953
        1.88385        0.33785       0.409598      0.0160306
        1.94181       0.340326       0.446356      0.0205738
        1.99978       0.317084       0.457299      0.0179657
        2.05774       0.368281       0.428549      0.0150749
        2.11571       0.278028       0.402561      0.0166285
        2.17367       0.454141       0.424568      0.0167011
        2.23163       0.308378       0.404453      0.0153732
         2.2896       0.283139        0.38631      0.0158388
        2.34756       0.364447       0.381782      0.0145712
        2.40553       0.388887       0.369285      0.0145867
        2.46349       0.330342       0.376397      0.0125106
        2.52146       0.333298       0.359884      0.0140713
        2.57942       0.487607       0.366131      0.0145771
        2.63739       0.378504       0.351733      0.0116352
        2.69535       0.309736       0.335791      0.0120408
        2.75332       0.224674       0.332455      0.0124331
        2.81128       0.162296       0.304466      0.0131951
        2.86924       0.180187       0.279888      0.0108922
        2.92721       0.291765       0.273067     0.00907164
        2.98517       0.288411       0.264308      0.0113647
        3.04314       0.140412       0.254766      0.0127135
         3.1011       0.118048       0.272415      0.0146094
        3.15907       0.139693       0.241383      0.0131621
        3.21703       0.174756       0.223253      0.0102023
