#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            402        2.68976        2.68604    0.000584165
            403        2.68954        2.68605     0.00058278
            404        2.68927        2.68606    0.000581392
            405        2.68897        2.68606    0.000580001
            406        2.68864        2.68607    0.000578607
            407        2.68829        2.68608    0.000577211
            408        2.68791        2.68608    0.000575814
            409        2.68753        2.68608    0.000574417
            410        2.68714        2.68609    0.000573022
            411        2.68674        2.68609     0.00057163
            412        2.68634        2.68609    0.000570243
            413        2.68596        2.68609    0.000568862
            414        2.68559        2.68609    0.000567489
            415        2.68525        2.68609    0.000566125
            416        2.68494        2.68608    0.000564771
            417        2.68467        2.68608    0.000563427
            418        2.68443        2.68608    0.000562093
            419        2.68424        2.68607    0.000560769
            420         2.6841        2.68607    0.000559453
            421          2.684        2.68606    0.000558146
            422        2.68395        2.68606    0.000556846
            423        2.68395        2.68605    0.000555551
            424          2.684        2.68605    0.000554262
            425         2.6841        2.68604    0.000552977
            426        2.68423        2.68604    0.000551695
            427        2.68441        2.68603    0.000550417
            428        2.68462        2.68603     0.00054914
            429        2.68487        2.68603    0.000547867
            430        2.68515        2.68603    0.000546597
            431        2.68547        2.68602     0.00054533
            432         2.6858        2.68602    0.000544068
            433        2.68616        2.68602    0.000542812
            434        2.68653        2.68603    0.000541562
            435        2.68691        2.68603    0.000540321
            436         2.6873        2.68603     0.00053909
            437         2.6877        2.68603    0.000537869
            438         2.6881        2.68604    0.000536662
            439         2.6885        2.68604    0.000535469
            440        2.68889        2.68605    0.000534291
            441        2.68926        2.68606    0.000533129
            442        2.68962        2.68607    0.000531983
            443        2.68996        2.68608    0.000530855
            444        2.69028        2.68608    0.000529744
            445        2.69056        2.68609    0.000528649
            446        2.69082        2.68611    0.000527569
            447        2.69103        2.68612    0.000526504
            448         2.6912        2.68613    0.000525452
            449        2.69133        2.68614    0.000524409
            450        2.69139        2.68615    0.000523373
            451        2.69141        2.68616    0.000522343
            452        2.69138        2.68617    0.000521314
            453        2.69128        2.68619    0.000520285
            454        2.69114         2.6862    0.000519254
            455        2.69095        2.68621    0.000518218
            456        2.69072        2.68622    0.000517176
            457        2.69045        2.68623    0.000516127
            458        2.69014        2.68623     0.00051507
            459        2.68979        2.68624    0.000514007
            460        2.68943        2.68625    0.000512936
            461        2.68904        2.68626    0.000511859
            462        2.68865        2.68626    0.000510777
            463        2.68827        2.68626    0.000509693
            464        2.68788        2.68627    0.000508606
            465        2.68751        2.68627    0.000507519
