#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
            367        4.12443        4.12419      0.0116209
            368        4.12404        4.12419      0.0115894
            369        4.12377        4.12419       0.011558
            370        4.12359        4.12419      0.0115267
            371        4.12346        4.12419      0.0114957
            372        4.12334        4.12419      0.0114648
            373        4.12322        4.12418       0.011434
            374        4.12304        4.12418      0.0114034
            375        4.12278        4.12418       0.011373
            376        4.12242        4.12417      0.0113428
            377        4.12192        4.12417      0.0113127
            378        4.12125        4.12416      0.0112828
            379         4.1204        4.12415       0.011253
            380        4.11936        4.12414      0.0112234
            381        4.11809        4.12412       0.011194
            382         4.1166         4.1241      0.0111647
            383        4.11488        4.12408      0.0111355
            384        4.11291        4.12405      0.0111066
            385        4.11071        4.12401      0.0110778
            386        4.10826        4.12397      0.0110492
            387        4.10558        4.12392      0.0110207
            388        4.10268        4.12387      0.0109925
            389        4.09955        4.12381      0.0109644
            390        4.09623        4.12374      0.0109365
            391        4.09272        4.12366      0.0109088
            392        4.08904        4.12357      0.0108813
            393        4.08522        4.12347      0.0108541
            394        4.08127        4.12336      0.0108271
            395        4.07723        4.12325      0.0108003
            396        4.07313        4.12312      0.0107737
            397          4.069        4.12298      0.0107475
            398        4.06487        4.12284      0.0107215
            399        4.06077        4.12268      0.0106957
            400        4.05676        4.12252      0.0106703
            401        4.05286        4.12234      0.0106451
            402        4.04912        4.12216      0.0106201
            403        4.04557        4.12197      0.0105955
            404        4.04225        4.12177      0.0105711
            405        4.03921        4.12157       0.010547
            406        4.03646        4.12136      0.0105231
            407        4.03405        4.12115      0.0104994
            408        4.03199        4.12093      0.0104759
            409        4.03031        4.12071      0.0104527
            410        4.02903        4.12048      0.0104296
            411        4.02815        4.12026      0.0104066
            412        4.02767        4.12003      0.0103838
            413        4.02759        4.11981       0.010361
            414        4.02789        4.11959      0.0103384
            415        4.02856        4.11937      0.0103158
            416        4.02957        4.11915      0.0102933
            417        4.03089        4.11894      0.0102708
            418        4.03248        4.11873      0.0102483
            419        4.03431        4.11853      0.0102258
            420        4.03633        4.11834      0.0102033
            421         4.0385        4.11815      0.0101808
            422        4.04075        4.11796      0.0101584
            423        4.04306        4.11779      0.0101359
            424        4.04537        4.11762      0.0101134
            425        4.04763        4.11745       0.010091
            426         4.0498        4.11729      0.0100685
            427        4.05183        4.11714      0.0100461
            428        4.05368        4.11699      0.0100237
            429        4.05531        4.11685      0.0100014
            430         4.0567        4.11671     0.00997913
            431         4.0578        4.11657     0.00995691
            432        4.05859        4.11644     0.00993477
            433        4.05905         4.1163     0.00991271
            434        4.05915        4.11617     0.00989074
            435        4.05889        4.11604     0.00986888
            436        4.05824        4.11591     0.00984714
            437         4.0572        4.11577     0.00982552
            438        4.05576        4.11564     0.00980404
            439        4.05393         4.1155     0.00978272
            440        4.05171        4.11535     0.00976156
            441         4.0491         4.1152     0.00974058
            442        4.04612        4.11504      0.0097198
            443        4.04278        4.11488     0.00969923
            444        4.03912        4.11471     0.00967888
            445        4.03514        4.11453     0.00965878
            446        4.03088        4.11434     0.00963895
            447        4.02639        4.11415     0.00961939
            448        4.02169        4.11394     0.00960013
            449        4.01683        4.11372     0.00958119
            450        4.01186         4.1135     0.00956257
