#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          44   -0.483007   -0.483461 0.000106129
          45   -0.483443   -0.483461 0.000103771
          46    -0.48267   -0.483444 0.000102929
          47   -0.483344   -0.483442 0.000100761
          48   -0.484242   -0.483458 0.000100033
          49   -0.484412   -0.483478 9.98663e-05
          50    -0.48453   -0.483499 0.000100061
          51   -0.483992   -0.483509  9.8564e-05
          52   -0.483364   -0.483506 9.67078e-05
          53   -0.483113   -0.483498  9.5166e-05
          54   -0.483286   -0.483494 9.34853e-05
          55   -0.483521   -0.483495 9.17868e-05
          56   -0.483881   -0.483502 9.04058e-05
          57   -0.483717   -0.483506 8.88986e-05
          58   -0.483645   -0.483508 8.73982e-05
          59   -0.483111   -0.483501 8.61751e-05
          60   -0.483356   -0.483499 8.47727e-05
          61   -0.483775   -0.483503 8.35039e-05
          62   -0.483401   -0.483502 8.21734e-05
          63   -0.483926   -0.483508 8.11449e-05
          64   -0.483408   -0.483507 7.98922e-05
          65   -0.483768   -0.483511 7.87641e-05
          66   -0.484417   -0.483525 7.87587e-05
          67   -0.482877   -0.483515 7.81742e-05
          68   -0.483471   -0.483514 7.70273e-05
          69   -0.483054   -0.483508 7.61997e-05
          70   -0.483985   -0.483514 7.54151e-05
          71   -0.481881   -0.483491 7.77813e-05
          72   -0.483066   -0.483486 7.69255e-05
          73   -0.482823   -0.483476  7.6405e-05
          74   -0.483364   -0.483475 7.53875e-05
          75   -0.483161   -0.483471 7.44985e-05
          76   -0.483977   -0.483477 7.38148e-05
          77   -0.483472   -0.483477 7.28562e-05
          78    -0.48352   -0.483478 7.19243e-05
          79   -0.483974   -0.483484 7.12876e-05
          80   -0.484434   -0.483496 7.13786e-05
          81   -0.483497   -0.483496 7.04974e-05
          82   -0.484031   -0.483503 6.99389e-05
          83    -0.48449   -0.483515    7.01e-05
          84   -0.482847   -0.483507 6.97151e-05
          85   -0.483313   -0.483504 6.89319e-05
          86   -0.483189   -0.483501 6.82278e-05
          87   -0.483935   -0.483506 6.76257e-05
          88     -0.4836   -0.483507 6.68658e-05
          89   -0.484274   -0.483515 6.66683e-05
          90   -0.484584   -0.483527 6.69771e-05
          91   -0.483891   -0.483531   6.636e-05
          92   -0.483241   -0.483528 6.57134e-05
          93   -0.483748    -0.48353 6.50492e-05
          94    -0.48431   -0.483539 6.48831e-05
          95   -0.484015   -0.483544 6.43935e-05
          96   -0.482657   -0.483534 6.43819e-05
          97   -0.484142   -0.483541 6.40217e-05
          98   -0.483481    -0.48354 6.33713e-05
          99   -0.483688   -0.483542 6.27487e-05
         100   -0.483285   -0.483539 6.21736e-05
           1   -0.493932   -0.493932           0
           2   -0.494479   -0.494205 0.000193399
           3   -0.494355   -0.494255 0.000135194
           4    -0.49401   -0.494194 0.000114405
           5   -0.494721   -0.494299 0.000131456
           6   -0.492959   -0.494076 0.000231517
           7   -0.494946     -0.4942 0.000229379
           8   -0.494491   -0.494237 0.000203575
           9   -0.494634   -0.494281 0.000185676
          10   -0.493961   -0.494249 0.000169843
          11   -0.494529   -0.494274 0.000156303
          12   -0.494544   -0.494297 0.000144887
          13   -0.493609   -0.494244 0.000143083
          14   -0.494065   -0.494231 0.000133432
          15   -0.494786   -0.494268  0.00012957
          16   -0.492818   -0.494177 0.000149863
          17   -0.495516   -0.494256 0.000160407
          18   -0.495326   -0.494315  0.00016214
          19   -0.494977    -0.49435 0.000157304
          20   -0.494273   -0.494346 0.000149487
          21   -0.493675   -0.494314 0.000145745
          22   -0.495074   -0.494349 0.000143153
          23   -0.494972   -0.494376 0.000139469
          24   -0.494226    -0.49437 0.000133797
