#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          45   -0.493974    -0.49472  0.00045568
          46   -0.497906   -0.494789 0.000451007
          47   -0.494541   -0.494784 0.000441442
          48   -0.486203   -0.494605 0.000467044
          49   -0.494924   -0.494611 0.000457557
          50   -0.493293   -0.494585 0.000449166
          51   -0.490761    -0.49451 0.000446572
          52   -0.490195   -0.494427 0.000445627
          53   -0.494696   -0.494432 0.000437247
          54   -0.495535   -0.494453 0.000429627
          55   -0.493532   -0.494436 0.000422141
          56   -0.493545    -0.49442 0.000414902
          57   -0.494179   -0.494416 0.000407645
          58   -0.496506   -0.494452 0.000402206
          59   -0.490393   -0.494383 0.000401229
          60   -0.487296   -0.494265 0.000411559
          61    -0.49566   -0.494288 0.000405448
          62   -0.493557   -0.494276  0.00039908
          63   -0.494793   -0.494284 0.000392829
          64   -0.490565   -0.494226 0.000390967
          65   -0.492093   -0.494193 0.000386327
          66   -0.494781   -0.494202 0.000380576
          67   -0.495404    -0.49422 0.000375318
          68   -0.492085   -0.494189  0.00037111
          69   -0.495537   -0.494208 0.000366246
          70   -0.497964   -0.494262 0.000364923
          71   -0.494583   -0.494266 0.000359811
          72   -0.494681   -0.494272  0.00035486
          73   -0.496372   -0.494301 0.000351163
          74    -0.49363   -0.494292 0.000346534
          75   -0.491975   -0.494261 0.000343288
          76   -0.491974   -0.494231 0.000340087
          77   -0.498646   -0.494288  0.00034047
          78   -0.496936   -0.494322 0.000337793
          79   -0.496048   -0.494344 0.000334223
          80   -0.497454   -0.494383 0.000332299
          81   -0.491408   -0.494346  0.00033022
          82   -0.494827   -0.494352 0.000326245
          83   -0.494199    -0.49435  0.00032232
          84   -0.491233   -0.494313 0.000320611
          85    -0.48922   -0.494253  0.00032239
          86   -0.494579   -0.494257 0.000318663
          87   -0.491128   -0.494221 0.000317024
          88    -0.49954   -0.494281 0.000319131
          89   -0.499903   -0.494345 0.000321736
          90   -0.494795    -0.49435   0.0003182
          91   -0.489303   -0.494294 0.000319499
          92   -0.494331   -0.494294 0.000316026
          93   -0.497373   -0.494328 0.000314357
          94   -0.494995   -0.494335 0.000311092
          95   -0.491358   -0.494303 0.000309391
          96   -0.493605   -0.494296 0.000306254
          97    -0.49462   -0.494299 0.000303115
          98   -0.496213   -0.494319  0.00030065
          99   -0.492907   -0.494305 0.000297951
         100   -0.496807    -0.49433  0.00029602
           1   -0.506258   -0.506258           0
           2   -0.506964   -0.506611 0.000249821
           3   -0.501826   -0.505016  0.00131278
           4   -0.505137   -0.505046 0.000984936
           5   -0.507643   -0.505566 0.000914695
           6   -0.508019   -0.505975 0.000848757
           7   -0.502546   -0.505485 0.000857263
           8   -0.507251   -0.505706 0.000778002
           9   -0.503067   -0.505412 0.000744765
          10   -0.504096   -0.505281 0.000681829
          11   -0.503708   -0.505138  0.00063466
          12   -0.504828   -0.505112 0.000582298
          13   -0.503899   -0.505019 0.000544926
          14   -0.506626   -0.505133 0.000517951
          15   -0.500617   -0.504832 0.000564194
          16   -0.509091   -0.505098 0.000588383
          17   -0.507201   -0.505222  0.00056662
          18   -0.500921   -0.504983 0.000583345
          19   -0.501868   -0.504819 0.000575222
          20   -0.505894   -0.504873 0.000548967
          21   -0.509723   -0.505104 0.000569332
          22   -0.510434   -0.505346 0.000592769
          23   -0.505104   -0.505336  0.00056709
          24   -0.510086   -0.505534 0.000576976
          25   -0.507872   -0.505627 0.000561425
          26   -0.500692   -0.505437 0.000571013
          27   -0.507233   -0.505504 0.000553723
          28   -0.507288   -0.505568 0.000537602
          29   -0.506672   -0.505606 0.000520412
          30   -0.502919   -0.505516 0.000510711
          31   -0.504847   -0.505495 0.000494692
          32   -0.506869   -0.505537 0.000481094
          33   -0.507876   -0.505608 0.000471704
          34   -0.505158   -0.505595 0.000458016
          35   -0.504674   -0.505569 0.000445686
          36   -0.505154   -0.505557 0.000433455
          37   -0.504967   -0.505541 0.000422033
          38    -0.51166   -0.505702 0.000440576
          39   -0.503345   -0.505642 0.000433404
          40   -0.505414   -0.505636 0.000422607
          41   -0.504179   -0.505601  0.00041379
          42   -0.507878   -0.505655 0.000407474
          43   -0.502241   -0.505575 0.000405658
          44   -0.504444    -0.50555 0.000397253
          45   -0.506147   -0.505563 0.000388647
          46   -0.505099   -0.505553 0.000380329
          47    -0.50866   -0.505619 0.000377938
          48   -0.506377   -0.505635 0.000370394
          49   -0.503511   -0.505591 0.000365362
          50   -0.503752   -0.505555 0.000359902
          51   -0.507758   -0.505598 0.000355427
          52   -0.506058   -0.505607 0.000348702
          53   -0.502955   -0.505557 0.000345694
          54   -0.509012   -0.505621 0.000345164
          55   -0.505137   -0.505612 0.000339001
