#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         224   -0.263914   -0.156069  0.00480863
         225   -0.256689   -0.156516  0.00480801
         226   -0.238082   -0.156877  0.00480026
         227    -0.25993   -0.157331  0.00480054
         228   -0.236252   -0.157677  0.00479194
         229   -0.249609   -0.158078  0.00478781
         230   -0.256466   -0.158506  0.00478606
         231   -0.261629   -0.158953  0.00478612
         232   -0.253069   -0.159358  0.00478265
         233   -0.237944   -0.159696    0.004774
         234   -0.272188   -0.160176  0.00477774
         235      -0.265   -0.160622  0.00477819
         236   -0.263049   -0.161056  0.00477761
         237     -0.2706   -0.161519  0.00477976
         238   -0.271881   -0.161982  0.00478212
         239   -0.276497   -0.162461  0.00478605
         240   -0.266712   -0.162896  0.00478578
         241   -0.270713   -0.163343  0.00478679
         242   -0.275708   -0.163808  0.00478947
         243   -0.273559   -0.164259  0.00479101
         244   -0.271267   -0.164698  0.00479141
         245   -0.276463   -0.165154  0.00479352
         246   -0.290697   -0.165664  0.00480112
         247   -0.290777   -0.166171  0.00480833
         248   -0.282133   -0.166638  0.00481162
         249   -0.260059   -0.167014   0.0048069
         250   -0.237346   -0.167295   0.0047959
         251   -0.222285   -0.167514   0.0047818
         252   -0.221039   -0.167726  0.00476754
         253   -0.244481    -0.16803  0.00475833
         254   -0.243223   -0.168326   0.0047488
         255   -0.261861   -0.168693  0.00474432
         256   -0.268537   -0.169083  0.00474179
         257   -0.233794   -0.169334  0.00473002
         258   -0.250774    -0.16965  0.00472221
         259   -0.261053   -0.170003  0.00471715
         260   -0.259543   -0.170347  0.00471156
         261   -0.257551   -0.170681  0.00470534
         262   -0.275327   -0.171081   0.0047043
         263   -0.253354   -0.171394   0.0046968
         264   -0.253498   -0.171705   0.0046893
         265   -0.255384    -0.17202  0.00468222
         266   -0.263007   -0.172363   0.0046771
         267   -0.275806    -0.17275   0.0046756
         268   -0.273323   -0.173125  0.00467319
         269   -0.277162   -0.173512  0.00467179
         270   -0.277478   -0.173897  0.00467033
         271   -0.257149   -0.174204  0.00466319
         272    -0.25043   -0.174484  0.00465446
         273   -0.249875   -0.174761  0.00464559
         274   -0.248798   -0.175031  0.00463649
         275   -0.258695   -0.175335   0.0046296
         276   -0.248533     -0.1756  0.00462042
         277   -0.247743   -0.175861  0.00461107
         278    -0.25817   -0.176157  0.00460398
         279   -0.258663   -0.176453  0.00459697
         280   -0.260436   -0.176752  0.00459033
         281   -0.261734   -0.177055  0.00458394
         282   -0.259921   -0.177349  0.00457709
         283    -0.26043   -0.177642  0.00457033
         284   -0.250583   -0.177899  0.00456144
         285   -0.260284   -0.178188  0.00455459
         286   -0.253105    -0.17845  0.00454619
         287   -0.254309   -0.178715  0.00453803
         288   -0.236674   -0.178916  0.00452673
         289   -0.248624   -0.179157  0.00451749
         290   -0.233621   -0.179345  0.00450581
         291   -0.256631    -0.17961  0.00449815
         292   -0.251834   -0.179858  0.00448954
         293   -0.236156    -0.18005  0.00447833
         294   -0.225062   -0.180203  0.00446571
         295   -0.251928   -0.180446  0.00445719
         296    -0.25752   -0.180706  0.00444973
         297   -0.250762   -0.180942  0.00444099
         298   -0.237523   -0.181132  0.00443015
         299   -0.248608   -0.181358  0.00442108
         300   -0.235324   -0.181538     0.00441
         301   -0.226222   -0.181686  0.00439784
         302   -0.224805   -0.181829   0.0043856
         303   -0.223317   -0.181966  0.00437326
         304   -0.214081   -0.182072  0.00436015
         305   -0.201966   -0.182137  0.00434634
         306   -0.189771   -0.182162  0.00433221
         307   -0.206388   -0.182241  0.00431882
         308   -0.204585   -0.182313  0.00430541
         309    -0.21148   -0.182408  0.00429251
         310   -0.211714   -0.182502   0.0042797
         311    -0.20256   -0.182567  0.00426643
         312   -0.185161   -0.182575  0.00425276
         313   -0.221317   -0.182699  0.00424097
         314   -0.214984   -0.182802  0.00422871
         315   -0.164676   -0.182744  0.00421568
         316   -0.226542   -0.182883  0.00420462
         317   -0.242203    -0.18307  0.00419552
         318   -0.230197   -0.183218  0.00418494
         319   -0.241381     -0.1834  0.00417579
         320   -0.220539   -0.183516  0.00416435
         321   -0.234722   -0.183676  0.00415443
         322   -0.226031   -0.183807  0.00414361
         323   -0.227181   -0.183942  0.00413296
         324   -0.234825   -0.184099  0.00412319
         325   -0.242755   -0.184279  0.00411445
         326   -0.252895    -0.18449  0.00410721
         327   -0.257185   -0.184712  0.00410066
         328   -0.259574    -0.18494  0.00409451
         329   -0.248561   -0.185134  0.00408662
         330   -0.254315   -0.185343  0.00407961
         331   -0.246226   -0.185527  0.00407143
         332   -0.261376   -0.185756  0.00406557
         333   -0.208075   -0.185823  0.00405392
         334   -0.198649   -0.185861  0.00404196
         335   -0.240949   -0.186025  0.00403324
         336   -0.258735   -0.186242  0.00402704
         337   -0.261592   -0.186465  0.00402129
         338    -0.25678   -0.186674  0.00401477
         339   -0.261668   -0.186895  0.00400902
         340   -0.271367   -0.187143  0.00400492
         341   -0.271163    -0.18739  0.00400075
         342   -0.251598   -0.187577  0.00399345
         343   -0.255895   -0.187776  0.00398677
         344   -0.264701      -0.188  0.00398145
         345   -0.262149   -0.188215   0.0039757
         346   -0.263808   -0.188434  0.00397021
         347   -0.274861   -0.188683  0.00396658
         348   -0.265898   -0.188904  0.00396138
         349    -0.27397   -0.189148  0.00395752
         350   -0.266051   -0.189368  0.00395231
         351   -0.276375   -0.189616  0.00394881
         352   -0.271143   -0.189847  0.00394438
         353   -0.272142   -0.190081  0.00394009
         354   -0.280636   -0.190336  0.00393726
         355   -0.266935   -0.190552  0.00393207
         356   -0.267997    -0.19077  0.00392704
         357   -0.257708   -0.190957  0.00392051
         358   -0.266546   -0.191168  0.00391524
         359   -0.269019   -0.191385  0.00391034
         360   -0.247469   -0.191541  0.00390258
         361   -0.246413   -0.191693  0.00389473
         362   -0.239085   -0.191824  0.00388617
         363   -0.240729   -0.191959   0.0038778
         364   -0.238626   -0.192087  0.00386926
