# VELOCITY:     ACTUAL_POFV:     AVE_POFV:        ERROR:
        3.04155      0.0915942      0.0966098     0.00142842
         3.0835      0.0840901       0.088405      0.0015553
        3.12545       0.080007      0.0799739     0.00150973
         3.1674      0.0605846      0.0726574     0.00154517
        3.20936      0.0587086      0.0650622     0.00112536
        3.25131      0.0566118      0.0600273      0.0014252
        3.29326      0.0550669      0.0546751      0.0016167
        3.33521      0.0489974      0.0467296     0.00121827
        3.37716      0.0420451      0.0425058     0.00112401
        3.41912      0.0299061      0.0379095     0.00113715
        3.46107      0.0358652      0.0345023     0.00113585
        3.50302      0.0216295      0.0313379     0.00110473
        3.54497      0.0217398      0.0270562     0.00114363
        3.58693      0.0238366       0.024587     0.00102185
        3.62888      0.0204156      0.0219909     0.00088504
        3.67083       0.024278      0.0191217    0.000918407
        3.71278      0.0164428      0.0166801    0.000788721
        3.75474      0.0156703      0.0146027    0.000690426
        3.79669      0.0164428      0.0120562     0.00053459
        3.83864      0.0132425      0.0102961    0.000494525
        3.88059     0.00761446     0.00977741    0.000489117
        3.92255     0.00595914     0.00888353    0.000512139
         3.9645     0.00474524     0.00757308    0.000429722
        4.00645     0.00518666     0.00658816    0.000416473
         4.0484     0.00761446     0.00535495    0.000406611
        4.09035      0.0075041     0.00507079    0.000467706
        4.13231     0.00518666     0.00400863    0.000309961
        4.17426     0.00198638     0.00335478    0.000364103
      0.0209762    0.000220709     0.00042796    6.25691e-05
      0.0629285     0.00154496     0.00279654    0.000293384
       0.104881      0.0062902     0.00735607    0.000388885
       0.146833      0.0171049      0.0145426    0.000541488
       0.188786      0.0253815      0.0233332      0.0007125
       0.230738       0.033327       0.034942     0.00092416
        0.27269       0.054184      0.0491024     0.00115676
       0.314643      0.0563911      0.0653218     0.00148782
       0.356595      0.0594811      0.0841009     0.00171904
       0.398547      0.0719511       0.101338     0.00163109
         0.4405       0.112451       0.120146     0.00188479
       0.482452       0.146992       0.139873     0.00181983
       0.524404       0.166083        0.16481     0.00232072
       0.566357       0.174139       0.187909     0.00213788
       0.608309       0.193562       0.213522     0.00252542
       0.650261       0.217288       0.242263     0.00261279
       0.692214       0.270589       0.267437      0.0030141
       0.734166       0.294646        0.29016      0.0025514
       0.776119       0.317159       0.315043     0.00317785
       0.818071       0.339561       0.340885     0.00353973
       0.860023       0.360638       0.364345     0.00307367
       0.901976       0.407429       0.387882     0.00408373
       0.943928       0.398159       0.408675     0.00320487
        0.98588       0.404118       0.429432     0.00328053
        1.02783       0.441087       0.446989     0.00304574
        1.06979       0.448922       0.469911     0.00332092
        1.11174       0.500016       0.486561     0.00354207
        1.15369       0.480483       0.506051     0.00334383
        1.19564        0.49814        0.51559     0.00370832
        1.23759       0.523522       0.528121     0.00338257
        1.27955       0.527605       0.538051     0.00355816
         1.3215       0.550889       0.548553     0.00300411
        1.36345       0.528819       0.552984     0.00405182
         1.4054       0.546475       0.553156     0.00386367
        1.44736       0.540627       0.559809     0.00392106
        1.48931       0.554752        0.55726     0.00346342
        1.53126         0.5542       0.554825     0.00334563
        1.57321       0.559828       0.556248     0.00382436
        1.61517       0.574616       0.554806     0.00353967
        1.65712        0.58212       0.550957     0.00305338
        1.69907       0.568877       0.544083      0.0035891
        1.74102       0.557621       0.538231     0.00407135
        1.78298       0.512486       0.522916     0.00348581
        1.82493       0.524846       0.515482      0.0039083
        1.86688       0.509286       0.504847     0.00392245
        1.90883       0.452122       0.491675     0.00345173
        1.95078       0.455433       0.476346     0.00332434
        1.99274        0.42343       0.455296     0.00358947
        2.03469       0.435017       0.441001     0.00413278
        2.07664       0.420451       0.421891     0.00356854
        2.11859       0.410298       0.407281     0.00309888
        2.16055         0.3922       0.389551     0.00337348
         2.2025       0.353576       0.370234     0.00294889
        2.24445       0.332277       0.351366     0.00357235
         2.2864       0.342209        0.33484     0.00285911
        2.32836       0.314179       0.315921     0.00298707
        2.37031       0.328194        0.29919     0.00307303
        2.41226       0.313407       0.283926     0.00317655
        2.45421       0.294646       0.270481     0.00305875
        2.49617       0.278424       0.252889     0.00351102
        2.53812       0.271582        0.24198     0.00313916
        2.58007       0.249511       0.226375      0.0029196
        2.62202       0.225785       0.205515     0.00219083
        2.66397       0.220157       0.194138     0.00212466
        2.70593       0.200073       0.179533      0.0021393
        2.74788         0.1961       0.167615     0.00270105
        2.78983        0.17116       0.157209     0.00252439
        2.83178       0.166415       0.143162     0.00201289
        2.87374       0.138826        0.13281      0.0019542
        2.91569       0.132315       0.123056     0.00193085
        2.95764      0.0988776       0.110718      0.0016438
        2.99959      0.0888353       0.103259     0.00165618
        3.04155      0.0864075       0.096361     0.00141509
         3.0835      0.0790138      0.0881759     0.00153414
        3.12545      0.0823244      0.0800312       0.001474
         3.1674       0.090601       0.073095     0.00156824
        3.20936      0.0730547      0.0652572     0.00111467
        3.25131      0.0559497      0.0599279     0.00139391
        3.29326      0.0579361      0.0547547     0.00157923
        3.33521       0.039838      0.0465615     0.00120009
        3.37716      0.0343202      0.0423061     0.00111419
        3.41912      0.0352031      0.0378435     0.00111133
        3.46107      0.0400587      0.0346378      0.0011162
        3.50302      0.0405001      0.0315614     0.00110015
        3.54497      0.0340995      0.0272279     0.00112856
        3.58693       0.018981      0.0244502     0.00100604
        3.62888      0.0190913      0.0219202    0.000866275
        3.67083        0.01556      0.0190348    0.000900106
        3.71278      0.0173257      0.0166958    0.000769641
        3.75474      0.0124701      0.0145506    0.000675542
        3.79669       0.015891      0.0121498     0.00052967
        3.83864      0.0113665      0.0103222    0.000483152
        3.88059     0.00816623     0.00973811    0.000478764
        3.92255     0.00761446     0.00885258    0.000500582
         3.9645     0.00463489     0.00750141    0.000425175
        4.00645     0.00320028     0.00650553    0.000414431
         4.0484     0.00430382     0.00532931    0.000397501
        4.09035     0.00540737       0.005079     0.00045637
        4.13231     0.00640056     0.00406697    0.000307842
        4.17426     0.00507631     0.00339676    0.000357635
      0.0209762    0.000110354    0.000420398    6.15346e-05
      0.0629285     0.00187603     0.00277463    0.000287216
       0.104881     0.00662127     0.00733857     0.00038002
       0.146833      0.0112562      0.0144643    0.000534219
       0.188786      0.0190913      0.0232322    0.000702657
       0.230738      0.0269265      0.0347511    0.000921651
        0.27269      0.0377412      0.0488319     0.00116042
       0.314643      0.0507631      0.0649751     0.00149223
       0.356595      0.0651091      0.0836487     0.00173656
       0.398547       0.083428       0.100911     0.00164706
         0.4405       0.116314       0.120055     0.00184212
       0.482452       0.141695       0.139916     0.00177702
       0.524404       0.174691       0.165046     0.00227736
       0.566357       0.196872       0.188123      0.0020976
       0.608309       0.222475       0.213736     0.00247427
       0.650261       0.240793       0.242228     0.00255081
       0.692214       0.282176       0.267788     0.00296269
       0.734166       0.296854       0.290319     0.00249562
       0.776119       0.324442       0.315267     0.00311005
       0.818071        0.36119       0.341368     0.00348831
       0.860023         0.3517       0.364044      0.0030152
       0.901976       0.387455       0.387872     0.00398651
       0.943928       0.388006       0.408183     0.00316612
        0.98588       0.411512       0.429006     0.00323005
        1.02783       0.454329       0.447164     0.00297824
        1.06979           0.47       0.469913     0.00324185
        1.11174       0.494609       0.486753     0.00346292
        1.15369       0.528046       0.506574     0.00330497
        1.19564       0.518776       0.515665     0.00362081
        1.23759       0.536433       0.528319     0.00330781
        1.27955       0.511603       0.537421     0.00352873
         1.3215       0.525839       0.548012     0.00298086
        1.36345       0.552434        0.55297     0.00395537
         1.4054       0.532791       0.552671     0.00380198
        1.44736       0.544048       0.559434     0.00384562
        1.48931       0.553207       0.557164     0.00338231
        1.53126       0.553097       0.554783     0.00326622
        1.57321       0.562035       0.556386     0.00373578
        1.61517       0.552876        0.55476     0.00345569
        1.65712       0.526501       0.550375      0.0030357
        1.69907       0.515024       0.543391     0.00356971
        1.74102       0.508844       0.537531     0.00403409
        1.78298       0.514693        0.52272     0.00340831
        1.82493       0.489753       0.514869     0.00386295
        1.86688        0.49494       0.504612     0.00383615
        1.90883       0.473641       0.491246     0.00339615
        1.95078           0.47       0.476195     0.00324862
        1.99274        0.44826       0.455128     0.00350791
        2.03469       0.441749       0.441018     0.00403441
        2.07664       0.413609       0.421693     0.00348901
        2.11859       0.429941        0.40782     0.00307171
        2.16055       0.441197       0.390781     0.00351013
         2.2025       0.347175       0.369685     0.00292934
        2.24445       0.337354       0.351032     0.00350284
         2.2864       0.315945        0.33439     0.00282621
        2.32836       0.323339       0.316097     0.00292117
        2.37031       0.327753        0.29987     0.00307419
        2.41226       0.316938       0.284712     0.00319668
        2.45421       0.280852       0.270728     0.00299588
        2.49617       0.288908       0.253747      0.0035306
        2.53812       0.283721       0.242974     0.00321789
        2.58007       0.276769       0.227575     0.00308681
        2.62202       0.234062       0.206195     0.00224162
        2.66397       0.218171        0.19471     0.00214974
        2.70593       0.212432       0.180317     0.00222716
        2.74788       0.193782       0.168238     0.00270764
        2.78983       0.159573       0.157266     0.00246492
        2.83178        0.14942       0.143311     0.00197047
        2.87374       0.144344       0.133085     0.00192687
        2.91569       0.131653       0.123261      0.0018957
        2.95764       0.108478       0.110665     0.00160553
        2.99959        0.10594       0.103323     0.00161798
        3.04155       0.100974      0.0964708     0.00138565
         3.0835      0.0817727      0.0880235     0.00150517
        3.12545       0.071289      0.0798231     0.00145352
         3.1674      0.0605846      0.0727972     0.00155893
        3.20936      0.0573843      0.0650697     0.00110377
        3.25131      0.0635642      0.0600144      0.0013634
        3.29326      0.0594811      0.0548672     0.00154563
        3.33521       0.045135      0.0465275       0.001172
        3.37716      0.0376309      0.0421948      0.0010932
        3.41912      0.0305682      0.0376703     0.00109828
        3.46107      0.0299061      0.0345252      0.0010953
        3.50302       0.024278       0.031388     0.00108754
        3.54497      0.0201949      0.0270605     0.00111405
        3.58693      0.0133529       0.024186     0.00101619
        3.62888      0.0112562      0.0216663    0.000882074
        3.67083      0.0099319      0.0188181    0.000904392
        3.71278     0.00827658      0.0164954    0.000776983
        3.75474     0.00651091      0.0143592    0.000686043
        3.79669     0.00739375      0.0120365    0.000529025
        3.83864      0.0100423      0.0103155    0.000471694
        3.88059     0.00640056     0.00965864    0.000473914
        3.92255     0.00507631     0.00876267    0.000496672
         3.9645     0.00430382     0.00742528    0.000421813
        4.00645     0.00529701     0.00647676    0.000405562
         4.0484     0.00761446     0.00538372    0.000391743
        4.09035     0.00915942     0.00517615    0.000455728
        4.13231      0.0154496     0.00433798    0.000402503
        4.17426      0.0036417      0.0034026    0.000349168
      0.0209762    0.000331063     0.00041832    6.01386e-05
      0.0629285     0.00132425      0.0027409     0.00028251
       0.104881      0.0062902     0.00731419    0.000371963
       0.146833      0.0122493      0.0144128    0.000524273
       0.188786       0.024278      0.0232566    0.000686737
       0.230738      0.0353134      0.0347642     0.00090031
        0.27269      0.0581568      0.0490487     0.00115352
       0.314643      0.0706269      0.0651066      0.0014633
       0.356595       0.080007       0.083564     0.00169824
       0.398547      0.0999811        0.10089     0.00160889
         0.4405       0.115983        0.11996     0.00180171
       0.482452       0.140481       0.139929     0.00173574
       0.524404       0.187823       0.165575     0.00228517
       0.566357       0.193341       0.188244     0.00205232
       0.608309       0.223357       0.213959     0.00242682
       0.650261       0.247966       0.242362     0.00249498
       0.692214       0.282287       0.268125     0.00291292
       0.734166       0.308661       0.290746     0.00247377
       0.776119       0.356776       0.316232     0.00318402
       0.818071       0.384365       0.342368      0.0035476
       0.860023       0.390544        0.36466     0.00300741
       0.901976       0.383923        0.38778     0.00389486
       0.943928       0.411733       0.408265     0.00309356
        0.98588       0.429169       0.429009     0.00315493
        1.02783       0.443515       0.447079     0.00291018
        1.06979       0.449915       0.469448     0.00319964
        1.11174       0.483021       0.486666     0.00338347
        1.15369       0.510279        0.50666     0.00322923
        1.19564       0.500899       0.515322     0.00355285
        1.23759        0.53224       0.528411     0.00323214
        1.27955       0.513148       0.536857     0.00349152
         1.3215       0.534447       0.547697     0.00292819
        1.36345       0.545372       0.552794     0.00386733
         1.4054       0.537206       0.552311     0.00373054
        1.44736       0.543165       0.559056     0.00377476
        1.48931       0.561263       0.557259     0.00330499
        1.53126       0.543165       0.554513     0.00320142
        1.57321       0.573291       0.556779     0.00366953
        1.61517       0.572629       0.555175     0.00340022
        1.65712       0.531909       0.549945     0.00299532
        1.69907       0.524515       0.542952     0.00351358
        1.74102       0.487105       0.536359     0.00410719
        1.78298       0.484125       0.521823      0.0034452
        1.82493       0.489532        0.51428     0.00381779
        1.86688       0.497147       0.504438     0.00375086
        1.90883       0.461392       0.490551     0.00338739
        1.95078       0.477062       0.476215     0.00317313
        1.99274       0.428065       0.454499     0.00348234
        2.03469       0.400807       0.440083     0.00404752
        2.07664       0.403346       0.421267     0.00343387
        2.11859       0.387013       0.407336     0.00303815
        2.16055        0.38591       0.390668     0.00343032
         2.2025       0.370681       0.369708     0.00286131
        2.24445       0.346403       0.350925     0.00342303
         2.2864       0.333491       0.334369     0.00276056
        2.32836        0.30811       0.315911     0.00285913
        2.37031       0.295419       0.299766     0.00300444
        2.41226       0.277431       0.284543     0.00312682
        2.45421       0.276659       0.270866     0.00292938
        2.49617       0.248187       0.253618     0.00345086
        2.53812       0.259333       0.243355     0.00316547
        2.58007       0.243442       0.227944       0.003037
        2.62202       0.197203       0.205986     0.00219922
        2.66397       0.181643       0.194406     0.00212112
        2.70593       0.191134       0.180568     0.00218953
        2.74788       0.170056        0.16828       0.002645
        2.78983       0.178443       0.157758      0.0024563
        2.83178       0.159573       0.143689      0.0019606
        2.87374       0.162111        0.13376      0.0019968
        2.91569       0.148537       0.123849     0.00194061
        2.95764       0.126356       0.111029     0.00160913
        2.99959       0.101747       0.103287     0.00158077
        3.04155      0.0936909      0.0964062     0.00135493
         3.0835      0.0929185      0.0881373     0.00147446
        3.12545      0.0864075      0.0799762     0.00142776
         3.1674      0.0970016      0.0733601     0.00162112
        3.20936      0.0732754      0.0652606     0.00109448
        3.25131      0.0499906      0.0597813     0.00135148
        3.29326      0.0406104      0.0545356     0.00154484
        3.33521      0.0478938      0.0465593     0.00114518
        3.37716      0.0467903      0.0423017     0.00107299
        3.41912      0.0434797      0.0378054     0.00108102
        3.46107      0.0420451      0.0347001      0.0010837
        3.50302      0.0368584      0.0315152     0.00106966
        3.54497       0.031451      0.0271626     0.00109281
        3.58693      0.0344306      0.0244243      0.0010201
        3.62888      0.0182085      0.0215858    0.000865219
        3.67083       0.018981      0.0188219    0.000883368
        3.71278      0.0154496       0.016471    0.000759295
        3.75474      0.0147875      0.0143692    0.000670161
        3.79669      0.0171049      0.0121544     0.00052969
        3.83864      0.0169946      0.0104708    0.000485626
        3.88059     0.00882836     0.00963933    0.000463286
        3.92255      0.0118079     0.00883349    0.000490145
         3.9645      0.0100423     0.00748614     0.00041637
        4.00645     0.00838694     0.00652118    0.000398555
         4.0484     0.00860765      0.0054587    0.000389741
        4.09035     0.00717304     0.00522259    0.000447489
        4.13231       0.008718     0.00443984    0.000405827
        4.17426     0.00772481     0.00350311    0.000355221
      0.0209762              0    0.000408813    5.95186e-05
      0.0629285     0.00099319     0.00270118    0.000278868
       0.104881      0.0100423     0.00737619    0.000368641
       0.146833      0.0129115      0.0143787    0.000513467
       0.188786      0.0252712      0.0233023    0.000672654
       0.230738      0.0269265      0.0345861    0.000897298
        0.27269      0.0410519       0.048867     0.00114153
       0.314643      0.0577154      0.0649386     0.00143965
       0.356595      0.0844212      0.0835835     0.00165975
       0.398547        0.10594       0.101004     0.00157642
         0.4405       0.120948       0.119983      0.0017609
       0.482452       0.131984       0.139749     0.00170566
       0.524404       0.160345       0.165456     0.00223632
       0.566357       0.179326       0.188042     0.00201566
       0.608309       0.203052       0.213711      0.0023843
       0.650261       0.246422       0.242454     0.00243998
       0.692214       0.278535       0.268362      0.0028563
       0.734166       0.326649       0.291562     0.00254858
       0.776119       0.352472       0.317056     0.00321642
       0.818071       0.363728       0.342854     0.00350003
       0.860023       0.385689       0.365138     0.00297679
       0.901976       0.409636       0.388277     0.00383789
       0.943928       0.411512       0.408339     0.00302414
        0.98588       0.412946       0.428644     0.00310428
        1.02783       0.433362       0.446768     0.00286069
        1.06979        0.42972       0.468545     0.00325182
        1.11174        0.43579       0.485509     0.00349857
        1.15369       0.467682       0.505775      0.0032751
        1.19564       0.503989       0.515064     0.00348143
        1.23759       0.539744       0.528668     0.00316893
        1.27955       0.539302       0.536912     0.00341261
         1.3215       0.537647       0.547469     0.00287053
        1.36345       0.549896       0.552728        0.00378
         1.4054       0.579802       0.552936      0.0036977
        1.44736       0.547689       0.558797     0.00369779
        1.48931       0.550117       0.557097     0.00323386
        1.53126       0.566891       0.554795       0.003141
        1.57321       0.519438       0.555931     0.00368296
        1.61517       0.521756       0.554416     0.00340672
        1.65712       0.540958       0.549741      0.0029342
        1.69907       0.558394       0.543303     0.00345121
        1.74102       0.564242       0.536992     0.00406244
        1.78298       0.547358       0.522403     0.00341543
        1.82493       0.524956       0.514523     0.00373873
        1.86688       0.521977       0.504837     0.00368673
        1.90883       0.518556       0.491188     0.00336966
        1.95078       0.467793       0.476024     0.00310678
        1.99274        0.44826       0.454357     0.00340608
        2.03469       0.436673       0.440006     0.00395627
        2.07664       0.428175       0.421424     0.00335941
        2.11859       0.402021       0.407216      0.0029715
        2.16055       0.376088       0.390336     0.00336833
         2.2025       0.363839       0.369575     0.00279939
        2.24445       0.343754       0.350762     0.00334911
         2.2864       0.339892       0.334494     0.00270067
        2.32836       0.319255       0.315987     0.00279516
        2.37031       0.282838       0.299382     0.00296069
        2.41226       0.273789       0.284298      0.0030653
        2.45421       0.270368       0.270855     0.00286282
        2.49617       0.252601       0.253595     0.00337251
        2.53812       0.229427       0.243038     0.00310931
        2.58007       0.209453       0.227523     0.00299691
        2.62202       0.201728       0.205889     0.00215137
        2.66397       0.188265       0.194266      0.0020775
        2.70593       0.172925       0.180394     0.00214664
        2.74788       0.161228        0.16812     0.00258974
        2.78983       0.153834       0.157669     0.00240209
        2.83178       0.150965       0.143855       0.001923
        2.87374       0.168401       0.134547      0.0021009
        2.91569       0.143571       0.124297     0.00194759
        2.95764       0.113996       0.111097     0.00157397
        2.99959      0.0979948       0.103166     0.00154941
        3.04155      0.0882836      0.0962216     0.00133666
         3.0835      0.0922563      0.0882309     0.00144392
        3.12545      0.0938013      0.0802904     0.00142947
         3.1674      0.0889457      0.0737143     0.00162251
        3.20936      0.0687508      0.0653399     0.00107247
        3.25131       0.062571      0.0598447     0.00132225
        3.29326      0.0536323      0.0545151     0.00150986
        3.33521      0.0535219      0.0467176     0.00113003
        3.37716      0.0517562      0.0425166      0.0010699
        3.41912        0.04359      0.0379369     0.00106441
        3.46107      0.0422658       0.034872     0.00107262
        3.50302      0.0399483      0.0317068     0.00106238
        3.54497      0.0370791       0.027388     0.00109096
        3.58693      0.0249401       0.024436    0.000996986
        3.62888      0.0219605      0.0215944    0.000845596
        3.67083      0.0166635      0.0187728    0.000864652
        3.71278      0.0168842      0.0164804    0.000742096
        3.75474     0.00893871      0.0142458    0.000666198
        3.79669      0.0111458      0.0121315    0.000518148
        3.83864      0.0154496       0.010584    0.000487594
        3.88059      0.0142357      0.0097438    0.000464384
        3.92255      0.0116976     0.00889858    0.000483308
         3.9645     0.00408312      0.0074088    0.000414028
        4.00645     0.00320028      0.0064457    0.000396579
         4.0484     0.00297957     0.00540235    0.000384935
        4.09035     0.00264851     0.00516409    0.000441127
        4.13231      0.0024278     0.00439411    0.000399171
        4.17426     0.00342099     0.00350125    0.000347153
      0.0209762    0.000772481    0.000416895    5.87421e-05
      0.0629285     0.00253815     0.00269755    0.000272695
       0.104881      0.0062902     0.00735206    0.000361238
       0.146833      0.0122493      0.0143314    0.000504232
       0.188786      0.0197534      0.0232235    0.000662313
       0.230738       0.024609      0.0343644    0.000904334
        0.27269      0.0403897      0.0486786      0.0011316
       0.314643       0.055729      0.0647339     0.00142213
       0.356595      0.0740478      0.0833716     0.00163634
       0.398547      0.0988776       0.100957     0.00154209
         0.4405       0.118741       0.119955     0.00172199
       0.482452       0.132205       0.139581     0.00167598
       0.524404       0.169504       0.165546     0.00218844
       0.566357       0.195438       0.188206     0.00197756
       0.608309       0.240352       0.214303     0.00240369
       0.650261       0.255029       0.242733     0.00240171
       0.692214        0.28019       0.268625      0.0028049
       0.734166       0.318373       0.292157     0.00256064
       0.776119       0.349051       0.317767     0.00322257
       0.818071       0.386792        0.34383     0.00355584
       0.860023       0.385799       0.365597     0.00294583
       0.901976       0.439652       0.389419     0.00391873
       0.943928       0.408312       0.408339     0.00295693
        0.98588       0.443735        0.42898     0.00305336
        1.02783       0.470331       0.447291     0.00284464
        1.06979       0.485008       0.468911     0.00320007
        1.11174       0.485008       0.485498     0.00342084
        1.15369       0.474745       0.505085      0.0032741
        1.19564       0.472096        0.51411     0.00353258
        1.23759       0.490526       0.527821     0.00320987
        1.27955       0.514141       0.536406     0.00337408
         1.3215       0.501009       0.546436     0.00298664
        1.36345       0.484015       0.551201     0.00399252
         1.4054       0.497478       0.551704     0.00381538
        1.44736       0.510169       0.557717     0.00377022
        1.48931       0.516017       0.556184     0.00328832
        1.53126       0.568546         0.5551     0.00308603
        1.57321       0.532129       0.555402      0.0036389
        1.61517       0.560049       0.554541     0.00333331
        1.65712       0.562477       0.550024     0.00288261
        1.69907       0.578699       0.544089     0.00346299
        1.74102       0.536764       0.536987     0.00397217
        1.78298       0.545151       0.522909     0.00337674
        1.82493       0.475628       0.513658     0.00375422
        1.86688       0.512817       0.505014     0.00360907
        1.90883       0.477283       0.490879     0.00330892
        1.95078       0.480373       0.476121     0.00303925
        1.99274        0.47022       0.454709     0.00334858
        2.03469       0.458854       0.440425     0.00389046
        2.07664       0.421554       0.421427     0.00328476
        2.11859       0.405222       0.407171      0.0029058
        2.16055       0.407318       0.390714     0.00331455
         2.2025       0.369798        0.36958     0.00273718
        2.24445       0.365273       0.351084     0.00329018
         2.2864       0.347727       0.334788     0.00265662
        2.32836       0.350044       0.316744     0.00283365
        2.37031       0.325766       0.299968     0.00295238
        2.41226       0.288798       0.284398     0.00299881
        2.45421       0.285818       0.271188     0.00281845
        2.49617       0.250063       0.253516     0.00329848
        2.53812       0.253815       0.243278     0.00304943
        2.58007        0.25227       0.228073     0.00298034
        2.62202       0.226778       0.206353     0.00215306
        2.66397       0.190913       0.194192     0.00203267
        2.70593       0.167628       0.180111      0.0021176
        2.74788       0.162221       0.167989     0.00253551
        2.78983       0.150634       0.157513      0.0023538
        2.83178       0.138164       0.143728     0.00188443
        2.87374       0.114217       0.134095     0.00210223
        2.91569       0.105168       0.123872     0.00195014
        2.95764       0.098988       0.110828     0.00156183
        2.99959       0.083428       0.102728     0.00157584
        3.04155      0.0774688      0.0958048     0.00137038
         3.0835      0.0766964      0.0879746      0.0014344
        3.12545      0.0681991      0.0800217     0.00142273
         3.1674      0.0475628      0.0731331     0.00168732
        3.20936      0.0466799      0.0649252     0.00112595
        3.25131      0.0476731      0.0595742     0.00132024
        3.29326      0.0531909      0.0544857      0.0014766
        3.33521      0.0604742      0.0470233     0.00114552
        3.37716      0.0449143      0.0425698     0.00104746
        3.41912       0.045466      0.0381042     0.00105383
        3.46107      0.0377412      0.0349358     0.00105068
        3.50302      0.0397276      0.0318851     0.00105362
        3.54497      0.0269265      0.0273777     0.00106677
        3.58693      0.0265954       0.024484    0.000975985
        3.62888      0.0253815      0.0216785    0.000830983
        3.67083      0.0221812      0.0188485    0.000848748
        3.71278      0.0165532      0.0164821    0.000725607
        3.75474       0.017436      0.0143167    0.000655155
        3.79669      0.0186499      0.0122763    0.000526492
        3.83864      0.0186499      0.0107632    0.000508638
        3.88059       0.013684     0.00983136    0.000462246
        3.92255      0.0128011     0.00898531    0.000480286
         3.9645       0.014015      0.0075556    0.000430068
        4.00645      0.0152289     0.00664089    0.000433143
         4.0484     0.00783517     0.00545642    0.000380158
        4.09035      0.0048556     0.00515723    0.000431377
        4.13231      0.0048556     0.00440437    0.000390433
        4.17426     0.00386241     0.00350927    0.000339531
      0.0209762    0.000551772    0.000419827    5.75382e-05
      0.0629285     0.00231744     0.00268929    0.000266892
       0.104881      0.0099319     0.00740814    0.000357712
       0.146833      0.0142357      0.0143293    0.000493275
       0.188786      0.0172153      0.0230929    0.000660669
       0.230738      0.0456867      0.0346105     0.00091756
        0.27269      0.0545151      0.0488055     0.00111409
       0.314643      0.0771378      0.0650036     0.00141655
       0.356595       0.100533      0.0837446     0.00164275
       0.398547       0.108368       0.101118     0.00151696
         0.4405       0.119183       0.119939     0.00168463
       0.482452       0.129666       0.139366     0.00165335
       0.524404       0.166746       0.165572     0.00214102
       0.566357       0.188044       0.188202     0.00193457
       0.608309        0.21784        0.21438     0.00235266
       0.650261       0.271251       0.243353      0.0024282
       0.692214       0.294536       0.269188     0.00279991
       0.734166        0.31131       0.292574      0.0025386
       0.776119       0.338899       0.318226     0.00318509
       0.818071       0.359976       0.344181     0.00349582
       0.860023       0.380723       0.365926     0.00290009
       0.901976       0.380502       0.389225     0.00383833
       0.943928       0.400587        0.40817     0.00289745
        0.98588        0.41725       0.428725     0.00299761
        1.02783       0.463268       0.447638     0.00280393
        1.06979       0.466799       0.468865     0.00313084
        1.11174       0.477504       0.485325     0.00335089
        1.15369       0.467351       0.504265     0.00330409
        1.19564       0.493395       0.513659     0.00348437
        1.23759       0.507741       0.527384     0.00316963
        1.27955       0.522308         0.5361     0.00331462
         1.3215       0.535109        0.54619     0.00293185
        1.36345       0.552766       0.551235     0.00390587
         1.4054       0.553979       0.551753     0.00373276
        1.44736       0.524956       0.557005     0.00375492
        1.48931       0.530364       0.555623     0.00326439
        1.53126         0.5478       0.554941     0.00302302
        1.57321       0.517452       0.554577     0.00365211
        1.61517       0.535771       0.554133     0.00328573
        1.65712       0.500016       0.548937     0.00301799
        1.69907       0.507631       0.543297     0.00347722
        1.74102       0.505644       0.536306     0.00394382
        1.78298       0.525287        0.52296     0.00330372
        1.82493       0.494609       0.513244     0.00369538
        1.86688        0.48269       0.504529     0.00356309
        1.90883       0.491188       0.490885     0.00323699
        1.95078       0.481366       0.476235     0.00297531
        1.99274       0.464703       0.454927     0.00328282
        2.03469       0.441528       0.440449     0.00380596
        2.07664       0.424644       0.421496      0.0032141
        2.11859       0.413609       0.407311     0.00284599
        2.16055       0.402794       0.390976     0.00325288
         2.2025       0.377302       0.369747     0.00268282
        2.24445        0.38613       0.351846     0.00330568
         2.2864       0.372005       0.335598     0.00271927
        2.32836       0.340554       0.317262     0.00281893
        2.37031        0.30833        0.30015     0.00289379
        2.41226       0.303916       0.284822     0.00296348
        2.45421       0.277652       0.271328     0.00276068
        2.49617       0.255691       0.253563     0.00322711
        2.53812       0.270148       0.243862     0.00303857
        2.58007       0.234503       0.228213     0.00291883
        2.62202       0.224682       0.206751     0.00214281
        2.66397       0.211108        0.19456     0.00202147
        2.70593       0.206584       0.180686     0.00214835
        2.74788       0.182968       0.168315     0.00250121
        2.78983         0.1588       0.157541     0.00230279
        2.83178       0.158359       0.144046     0.00187011
        2.87374       0.148758       0.134414     0.00208055
        2.91569       0.145116       0.124333     0.00196167
        2.95764       0.131874       0.111285     0.00159348
        2.99959       0.100754       0.102685     0.00154217
        3.04155      0.0920356      0.0957229     0.00134303
         3.0835       0.071289      0.0876119     0.00144836
        3.12545      0.0666541      0.0797311     0.00142117
         3.1674      0.0662127      0.0729827     0.00165734
        3.20936      0.0496595      0.0645933     0.00114934
        3.25131      0.0548462      0.0594715     0.00129554
        3.29326       0.047011      0.0543232     0.00145341
        3.33521      0.0443625      0.0469654     0.00112208
        3.37716      0.0413829       0.042544       0.001025
        3.41912      0.0352031      0.0380411      0.0010328
        3.46107      0.0375205       0.034992     0.00102934
        3.50302      0.0292439      0.0318277     0.00103228
        3.54497      0.0206363      0.0272312      0.0010536
        3.58693      0.0154496      0.0242876    0.000974328
