#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            210       -6.30408       -6.30862     0.00144006
            211       -6.30412        -6.3086      0.0014334
            212       -6.30351       -6.30858     0.00142684
            213       -6.30324       -6.30855     0.00142036
            214       -6.30331       -6.30853     0.00141393
            215       -6.30371        -6.3085     0.00140753
            216       -6.30219       -6.30847     0.00140132
            217       -6.30197       -6.30844     0.00139518
            218       -6.30208       -6.30842     0.00138909
            219       -6.30253       -6.30839       0.001383
            220       -6.30202       -6.30836     0.00137702
            221        -6.3025       -6.30833     0.00137104
            222       -6.30332       -6.30831     0.00136505
            223        -6.3035       -6.30829      0.0013591
            224        -6.3024       -6.30826     0.00135329
            225       -6.30261       -6.30824     0.00134751
            226       -6.30316       -6.30821     0.00134173
            227       -6.30308       -6.30819     0.00133601
            228       -6.30107       -6.30816     0.00133052
            229       -6.30167       -6.30813     0.00132501
            230       -6.30229       -6.30811     0.00131949
            231        -6.3026       -6.30808       0.001314
            232       -6.30196       -6.30806      0.0013086
            233       -6.30231       -6.30803     0.00130322
            234       -6.30171       -6.30801     0.00129793
            235       -6.30211       -6.30798     0.00129265
            236       -6.30188       -6.30795     0.00128743
            237       -6.30266       -6.30793     0.00128219
            238       -6.30248       -6.30791       0.001277
            239       -6.30363       -6.30789     0.00127179
            240        -6.3035       -6.30787     0.00126662
            241       -6.30276       -6.30785     0.00126154
            242       -6.30334       -6.30783     0.00125647
            243        -6.3033       -6.30781     0.00125143
            244       -6.30425        -6.3078     0.00124639
            245       -6.30426       -6.30779     0.00124139
            246       -6.30525       -6.30778     0.00123638
            247       -6.30561       -6.30777     0.00123141
            248       -6.30567       -6.30776     0.00122647
            249       -6.30606       -6.30775     0.00122157
            250       -6.30678       -6.30775     0.00121669
            251       -6.30654       -6.30774     0.00121185
            252       -6.30662       -6.30774     0.00120705
            253       -6.30735       -6.30774     0.00120228
            254       -6.30807       -6.30774     0.00119754
            255       -6.30879       -6.30774     0.00119286
            256       -6.30916       -6.30775     0.00118821
            257       -6.30951       -6.30775      0.0011836
            258       -6.31049       -6.30776     0.00117906
            259       -6.31079       -6.30778     0.00117457
            260       -6.31139       -6.30779     0.00117013
            261       -6.31164       -6.30781     0.00116574
            262       -6.31153       -6.30782     0.00116138
            263       -6.31203       -6.30784     0.00115708
            264       -6.31316       -6.30786     0.00115287
            265       -6.31522       -6.30788     0.00114885
