#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
           4530        1.16067         1.2049     0.00162333
           4531        1.16191        1.20489       0.001623
           4532        1.16333        1.20488     0.00162266
           4533        1.16495        1.20487     0.00162233
           4534        1.16674        1.20486     0.00162199
           4535         1.1687        1.20485     0.00162166
           4536        1.17082        1.20484     0.00162132
           4537         1.1731        1.20484     0.00162097
           4538         1.1755        1.20483     0.00162063
           4539        1.17803        1.20482     0.00162028
           4540        1.18068        1.20482     0.00161993
           4541        1.18341        1.20481     0.00161958
           4542        1.18622        1.20481     0.00161923
           4543        1.18909        1.20481     0.00161888
           4544        1.19201         1.2048     0.00161853
           4545        1.19497         1.2048     0.00161817
           4546        1.19795         1.2048     0.00161782
           4547        1.20093         1.2048     0.00161746
           4548        1.20391         1.2048     0.00161711
           4549        1.20686         1.2048     0.00161675
           4550        1.20978         1.2048      0.0016164
           4551        1.21265         1.2048     0.00161604
           4552        1.21545        1.20481     0.00161569
           4553        1.21818        1.20481     0.00161534
           4554        1.22082        1.20481     0.00161498
           4555        1.22335        1.20482     0.00161464
           4556        1.22577        1.20482     0.00161429
           4557        1.22806        1.20483     0.00161394
           4558        1.23021        1.20483      0.0016136
           4559        1.23222        1.20484     0.00161325
           4560        1.23407        1.20484     0.00161291
           4561        1.23575        1.20485     0.00161257
           4562        1.23727        1.20486     0.00161224
           4563        1.23861        1.20486      0.0016119
           4564        1.23976        1.20487     0.00161156
           4565        1.24073        1.20488     0.00161123
           4566        1.24152        1.20489      0.0016109
           4567        1.24211         1.2049     0.00161057
           4568        1.24253         1.2049     0.00161023
           4569        1.24275        1.20491      0.0016099
           4570         1.2428        1.20492     0.00160957
           4571        1.24267        1.20493     0.00160924
           4572        1.24237        1.20494     0.00160891
           4573        1.24191        1.20495     0.00160858
           4574        1.24129        1.20495     0.00160825
           4575        1.24053        1.20496     0.00160791
           4576        1.23963        1.20497     0.00160758
           4577         1.2386        1.20498     0.00160725
           4578        1.23746        1.20498     0.00160691
           4579        1.23622        1.20499     0.00160657
           4580        1.23489          1.205     0.00160624
           4581        1.23348          1.205      0.0016059
           4582        1.23201        1.20501     0.00160556
           4583         1.2305        1.20501     0.00160522
           4584        1.22895        1.20502     0.00160488
           4585        1.22739        1.20502     0.00160453
           4586        1.22582        1.20503     0.00160419
           4587        1.22427        1.20503     0.00160385
           4588        1.22273        1.20504      0.0016035
           4589        1.22123        1.20504     0.00160315
           4590        1.21977        1.20504     0.00160281
           4591        1.21838        1.20505     0.00160246
           4592        1.21705        1.20505     0.00160212
           4593         1.2158        1.20505     0.00160177
           4594        1.21465        1.20505     0.00160142
           4595        1.21359        1.20506     0.00160107
           4596        1.21265        1.20506     0.00160073
           4597        1.21182        1.20506     0.00160038
           4598        1.21112        1.20506     0.00160003
           4599        1.21055        1.20506     0.00159968
           4600        1.21011        1.20506     0.00159934
           4601        1.20981        1.20506     0.00159899
           4602        1.20966        1.20506     0.00159864
           4603        1.20965        1.20507     0.00159829
           4604        1.20979        1.20507     0.00159795
           4605        1.21007        1.20507      0.0015976
           4606        1.21051        1.20507     0.00159725
           4607        1.21109        1.20507     0.00159691
           4608        1.21181        1.20507     0.00159656
           4609        1.21267        1.20507     0.00159622
           4610        1.21366        1.20507     0.00159587
           4611        1.21477        1.20508     0.00159553
           4612        1.21599        1.20508     0.00159518
           4613        1.21731        1.20508     0.00159484
           4614        1.21873        1.20509      0.0015945
           4615        1.22021        1.20509     0.00159415
           4616        1.22175        1.20509     0.00159381
           4617        1.22333         1.2051     0.00159347
           4618        1.22491         1.2051     0.00159313
           4619         1.2265         1.2051      0.0015928
           4620        1.22805        1.20511     0.00159246
           4621        1.22955        1.20512     0.00159212
           4622        1.23097        1.20512     0.00159179
           4623        1.23229        1.20513     0.00159145
           4624        1.23347        1.20513     0.00159112
           4625         1.2345        1.20514     0.00159079
           4626        1.23534        1.20515     0.00159046
           4627        1.23597        1.20515     0.00159013
           4628        1.23636        1.20516      0.0015898
           4629        1.23649        1.20517     0.00158947
           4630        1.23633        1.20517     0.00158914
           4631        1.23588        1.20518     0.00158881
           4632        1.23511        1.20519     0.00158848
           4633        1.23401        1.20519     0.00158815
           4634        1.23259         1.2052     0.00158782
           4635        1.23083         1.2052     0.00158749
           4636        1.22873        1.20521     0.00158715
           4637        1.22629        1.20521     0.00158682
           4638        1.22353        1.20522     0.00158648
           4639        1.22045        1.20522     0.00158614
           4640        1.21707        1.20522      0.0015858
           4641        1.21342        1.20522     0.00158546
           4642         1.2095        1.20523     0.00158512
           4643        1.20536        1.20523     0.00158478
           4644        1.20101        1.20522     0.00158444
           4645         1.1965        1.20522      0.0015841
           4646        1.19186        1.20522     0.00158376
           4647        1.18711        1.20522     0.00158342
           4648         1.1823        1.20521     0.00158309
           4649        1.17747         1.2052     0.00158276
           4650        1.17265         1.2052     0.00158244
           4651        1.16788        1.20519     0.00158212
           4652        1.16319        1.20518      0.0015818
           4653        1.15862        1.20517     0.00158149
           4654        1.15419        1.20516     0.00158119
           4655        1.14995        1.20515      0.0015809
           4656         1.1459        1.20514     0.00158061
           4657        1.14209        1.20512     0.00158033
           4658        1.13852        1.20511     0.00158005
           4659        1.13522        1.20509     0.00157979
           4660        1.13221        1.20508     0.00157952
           4661        1.12949        1.20506     0.00157927
           4662        1.12708        1.20504     0.00157902
           4663        1.12499        1.20503     0.00157877
           4664        1.12321        1.20501     0.00157853
           4665        1.12175        1.20499     0.00157829
           4666        1.12061        1.20497     0.00157806
           4667        1.11978        1.20495     0.00157783
           4668        1.11924        1.20494      0.0015776
           4669        1.11899        1.20492     0.00157737
           4670        1.11902         1.2049     0.00157713
           4671        1.11932        1.20488      0.0015769
           4672        1.11986        1.20486     0.00157667
           4673        1.12063        1.20485     0.00157644
           4674        1.12162        1.20483      0.0015762
           4675        1.12279        1.20481     0.00157596
           4676        1.12413        1.20479     0.00157572
           4677        1.12562        1.20478     0.00157547
           4678        1.12724        1.20476     0.00157522
           4679        1.12897        1.20474     0.00157497
           4680        1.13078        1.20473     0.00157471
           4681        1.13266        1.20471     0.00157445
           4682        1.13458         1.2047     0.00157419
           4683        1.13653        1.20468     0.00157392
           4684        1.13848        1.20467     0.00157364
           4685        1.14042        1.20465     0.00157337
           4686        1.14233        1.20464     0.00157309
           4687        1.14421        1.20463     0.00157281
           4688        1.14604        1.20462     0.00157252
           4689        1.14782         1.2046     0.00157223
           4690        1.14954        1.20459     0.00157194
           4691        1.15121        1.20458     0.00157165
           4692        1.15281        1.20457     0.00157135
           4693        1.15435        1.20456     0.00157105
           4694        1.15583        1.20455     0.00157075
           4695        1.15727        1.20454     0.00157045
           4696        1.15867        1.20453     0.00157014
           4697        1.16005        1.20452     0.00156984
           4698         1.1614        1.20451     0.00156953
           4699        1.16275         1.2045     0.00156922
           4700        1.16411        1.20449     0.00156891
           4701        1.16549        1.20448      0.0015686
           4702         1.1669        1.20448     0.00156829
           4703        1.16836        1.20447     0.00156797
           4704        1.16988        1.20446     0.00156766
           4705        1.17148        1.20445     0.00156734
           4706        1.17316        1.20445     0.00156702
           4707        1.17495        1.20444      0.0015667
           4708        1.17684        1.20444     0.00156638
           4709        1.17887        1.20443     0.00156605
           4710        1.18102        1.20442     0.00156573
           4711        1.18331        1.20442      0.0015654
           4712        1.18575        1.20442     0.00156508
           4713        1.18835        1.20441     0.00156475
           4714         1.1911        1.20441     0.00156442
           4715        1.19401        1.20441     0.00156409
           4716        1.19709        1.20441     0.00156376
           4717        1.20034        1.20441     0.00156343
           4718        1.20375        1.20441      0.0015631
           4719        1.20733        1.20441     0.00156276
           4720        1.21106        1.20441     0.00156243
           4721        1.21496        1.20441      0.0015621
           4722        1.21901        1.20441     0.00156178
           4723        1.22321        1.20442     0.00156145
           4724        1.22756        1.20442     0.00156113
           4725        1.23203        1.20443     0.00156081
           4726        1.23662        1.20443     0.00156049
           4727        1.24132        1.20444     0.00156018
           4728        1.24612        1.20445     0.00155988
           4729        1.25099        1.20446     0.00155958
           4730        1.25593        1.20447     0.00155929
           4731        1.26092        1.20448       0.001559
           4732        1.26593         1.2045     0.00155873
           4733        1.27096        1.20451     0.00155846
           4734        1.27598        1.20453     0.00155821
           4735        1.28097        1.20454     0.00155796
           4736         1.2859        1.20456     0.00155773
           4737        1.29077        1.20458      0.0015575
           4738        1.29554         1.2046     0.00155729
           4739         1.3002        1.20462     0.00155709
           4740        1.30475        1.20464     0.00155691
           4741        1.30915        1.20466     0.00155674
           4742        1.31339        1.20468     0.00155658
           4743        1.31746        1.20471     0.00155643
           4744        1.32134        1.20473      0.0015563
           4745        1.32501        1.20476     0.00155618
           4746        1.32847        1.20478     0.00155607
           4747         1.3317        1.20481     0.00155597
           4748         1.3347        1.20484     0.00155588
           4749        1.33744        1.20486      0.0015558
           4750        1.33994        1.20489     0.00155574
           4751        1.34219        1.20492     0.00155568
           4752        1.34418        1.20495     0.00155563
           4753        1.34591        1.20498     0.00155558
           4754        1.34738        1.20501     0.00155554
           4755         1.3486        1.20504     0.00155551
           4756        1.34956        1.20507     0.00155548
           4757        1.35028         1.2051     0.00155545
           4758        1.35074        1.20513     0.00155542
           4759        1.35098        1.20516      0.0015554
           4760        1.35098        1.20519     0.00155537
           4761        1.35075        1.20522     0.00155535
           4762        1.35031        1.20525     0.00155532
           4763        1.34965        1.20529     0.00155529
           4764        1.34879        1.20532     0.00155525
           4765        1.34773        1.20535     0.00155521
           4766        1.34646        1.20537     0.00155517
           4767        1.34499         1.2054     0.00155512
           4768        1.34333        1.20543     0.00155506
           4769        1.34147        1.20546       0.001555
           4770         1.3394        1.20549     0.00155493
           4771        1.33713        1.20552     0.00155484
           4772        1.33465        1.20554     0.00155475
           4773        1.33195        1.20557     0.00155465
           4774        1.32904         1.2056     0.00155454
           4775         1.3259        1.20562     0.00155442
           4776        1.32254        1.20565     0.00155429
           4777        1.31896        1.20567     0.00155414
           4778        1.31515        1.20569     0.00155399
           4779        1.31111        1.20571     0.00155382
           4780        1.30684        1.20574     0.00155364
           4781        1.30236        1.20576     0.00155345
           4782        1.29765        1.20578     0.00155324
           4783        1.29273        1.20579     0.00155302
           4784        1.28761        1.20581     0.00155279
           4785         1.2823        1.20583     0.00155255
           4786        1.27682        1.20584     0.00155229
           4787        1.27117        1.20586     0.00155203
           4788        1.26537        1.20587     0.00155176
           4789        1.25944        1.20588     0.00155147
           4790         1.2534        1.20589     0.00155118
           4791        1.24726         1.2059     0.00155088
           4792        1.24105         1.2059     0.00155057
           4793        1.23477        1.20591     0.00155026
           4794        1.22846        1.20592     0.00154995
           4795        1.22214        1.20592     0.00154963
           4796        1.21582        1.20592      0.0015493
           4797        1.20953        1.20592     0.00154898
           4798        1.20327        1.20592     0.00154866
           4799        1.19708        1.20592     0.00154834
           4800        1.19096        1.20592     0.00154802
           4801        1.18493        1.20591      0.0015477
           4802        1.17901        1.20591     0.00154739
           4803        1.17321         1.2059     0.00154708
           4804        1.16755        1.20589     0.00154678
           4805        1.16205        1.20588     0.00154649
           4806        1.15671        1.20587      0.0015462
           4807        1.15156        1.20586     0.00154592
           4808        1.14658        1.20585     0.00154565
           4809        1.14179        1.20584     0.00154538
           4810        1.13721        1.20582     0.00154513
           4811        1.13284        1.20581     0.00154488
           4812        1.12868        1.20579     0.00154464
           4813        1.12475        1.20577     0.00154441
           4814        1.12105        1.20576     0.00154419
           4815        1.11759        1.20574     0.00154398
           4816        1.11437        1.20572     0.00154378
           4817         1.1114         1.2057     0.00154358
           4818        1.10868        1.20568     0.00154339
           4819        1.10621        1.20566     0.00154321
           4820        1.10401        1.20564     0.00154303
           4821        1.10208        1.20561     0.00154286
           4822        1.10041        1.20559      0.0015427
           4823        1.09901        1.20557     0.00154253
           4824        1.09789        1.20555     0.00154238
           4825        1.09704        1.20553     0.00154222
           4826        1.09646         1.2055     0.00154207
           4827        1.09617        1.20548     0.00154191
           4828        1.09614        1.20546     0.00154176
           4829        1.09639        1.20544     0.00154161
           4830        1.09691        1.20541     0.00154145
           4831        1.09769        1.20539     0.00154129
           4832        1.09874        1.20537     0.00154113
           4833        1.10004        1.20535     0.00154097
           4834         1.1016        1.20533      0.0015408
           4835        1.10341         1.2053     0.00154062
           4836        1.10545        1.20528     0.00154044
           4837        1.10772        1.20526     0.00154026
           4838        1.11022        1.20524     0.00154006
           4839        1.11293        1.20523     0.00153986
           4840        1.11585        1.20521     0.00153966
           4841        1.11897        1.20519     0.00153944
           4842        1.12228        1.20517     0.00153922
           4843        1.12577        1.20516     0.00153899
           4844        1.12943        1.20514     0.00153875
           4845        1.13325        1.20512      0.0015385
           4846        1.13722        1.20511     0.00153825
           4847        1.14132         1.2051     0.00153799
           4848        1.14554        1.20509     0.00153772
           4849        1.14986        1.20507     0.00153745
           4850        1.15427        1.20506     0.00153716
           4851        1.15874        1.20505     0.00153688
           4852        1.16326        1.20505     0.00153658
           4853        1.16781        1.20504     0.00153629
           4854        1.17237        1.20503     0.00153599
           4855        1.17692        1.20503     0.00153568
           4856        1.18144        1.20502     0.00153537
           4857        1.18592        1.20502     0.00153506
           4858        1.19032        1.20501     0.00153475
           4859        1.19465        1.20501     0.00153443
           4860        1.19887        1.20501     0.00153412
           4861        1.20298        1.20501      0.0015338
           4862        1.20697        1.20501     0.00153349
           4863        1.21081        1.20501     0.00153317
           4864        1.21449        1.20501     0.00153286
           4865          1.218        1.20502     0.00153254
           4866        1.22134        1.20502     0.00153223
           4867        1.22449        1.20502     0.00153192
           4868        1.22745        1.20503     0.00153162
           4869         1.2302        1.20503     0.00153131
           4870        1.23275        1.20504     0.00153101
           4871        1.23508        1.20504      0.0015307
           4872        1.23719        1.20505      0.0015304
           4873        1.23907        1.20506     0.00153011
           4874        1.24072        1.20507     0.00152981
           4875        1.24214        1.20507     0.00152952
           4876        1.24332        1.20508     0.00152922
           4877        1.24428        1.20509     0.00152893
           4878        1.24501         1.2051     0.00152864
           4879        1.24551        1.20511     0.00152835
           4880        1.24579        1.20511     0.00152806
           4881        1.24584        1.20512     0.00152777
           4882        1.24569        1.20513     0.00152748
           4883        1.24534        1.20514     0.00152719
           4884        1.24479        1.20515     0.00152689
           4885        1.24407        1.20515      0.0015266
           4886         1.2432        1.20516     0.00152631
           4887        1.24217        1.20517     0.00152602
           4888        1.24102        1.20518     0.00152572
           4889        1.23976        1.20518     0.00152543
           4890        1.23841        1.20519     0.00152513
           4891        1.23699         1.2052     0.00152483
           4892        1.23553         1.2052     0.00152453
           4893        1.23405        1.20521     0.00152423
           4894        1.23258        1.20522     0.00152393
           4895        1.23113        1.20522     0.00152363
           4896        1.22975        1.20523     0.00152333
           4897        1.22844        1.20523     0.00152302
           4898        1.22724        1.20524     0.00152272
           4899        1.22616        1.20524     0.00152241
           4900        1.22522        1.20524     0.00152211
           4901        1.22443        1.20525      0.0015218
           4902        1.22382        1.20525      0.0015215
           4903        1.22339        1.20525     0.00152119
           4904        1.22316        1.20526     0.00152088
           4905        1.22314        1.20526     0.00152058
           4906        1.22333        1.20527     0.00152027
           4907        1.22373        1.20527     0.00151997
           4908        1.22434        1.20527     0.00151966
           4909        1.22516        1.20528     0.00151936
           4910        1.22618        1.20528     0.00151906
           4911        1.22739        1.20529     0.00151875
           4912        1.22878        1.20529     0.00151845
           4913        1.23034         1.2053     0.00151815
           4914        1.23205         1.2053     0.00151785
           4915        1.23389        1.20531     0.00151755
           4916        1.23584        1.20531     0.00151726
           4917        1.23789        1.20532     0.00151696
           4918        1.24001        1.20533     0.00151667
           4919        1.24218        1.20533     0.00151638
           4920        1.24438        1.20534     0.00151609
           4921         1.2466        1.20535     0.00151581
           4922         1.2488        1.20536     0.00151553
           4923        1.25097        1.20537     0.00151525
           4924        1.25309        1.20538     0.00151497
           4925        1.25515        1.20539      0.0015147
           4926        1.25713         1.2054     0.00151443
           4927          1.259        1.20541     0.00151416
           4928        1.26076        1.20542     0.00151389
           4929         1.2624        1.20543     0.00151363
           4930         1.2639        1.20545     0.00151337
           4931        1.26525        1.20546     0.00151311
           4932        1.26645        1.20547     0.00151285
           4933        1.26748        1.20548      0.0015126
           4934        1.26833        1.20549     0.00151235
           4935          1.269        1.20551      0.0015121
           4936        1.26948        1.20552     0.00151184
           4937        1.26977        1.20553     0.00151159
           4938        1.26986        1.20555     0.00151134
           4939        1.26976        1.20556     0.00151109
           4940        1.26946        1.20557     0.00151084
           4941        1.26895        1.20559     0.00151059
           4942        1.26824         1.2056     0.00151034
           4943        1.26732        1.20561     0.00151009
           4944        1.26621        1.20562     0.00150983
           4945         1.2649        1.20563     0.00150957
           4946        1.26341        1.20565     0.00150931
           4947        1.26174        1.20566     0.00150905
           4948        1.25989        1.20567     0.00150878
           4949        1.25787        1.20568     0.00150852
           4950        1.25569        1.20569     0.00150825
           4951        1.25336         1.2057     0.00150797
           4952        1.25089        1.20571      0.0015077
           4953        1.24828        1.20572     0.00150742
           4954        1.24554        1.20572     0.00150713
           4955        1.24269        1.20573     0.00150685
           4956        1.23974        1.20574     0.00150656
           4957        1.23668        1.20575     0.00150627
           4958        1.23354        1.20575     0.00150597
           4959        1.23031        1.20576     0.00150568
           4960        1.22703        1.20576     0.00150538
           4961        1.22369        1.20576     0.00150508
           4962         1.2203        1.20577     0.00150478
           4963        1.21688        1.20577     0.00150448
           4964        1.21343        1.20577     0.00150418
           4965        1.20997        1.20577     0.00150387
           4966         1.2065        1.20577     0.00150357
           4967        1.20304        1.20577     0.00150327
           4968        1.19959        1.20577     0.00150297
           4969        1.19618        1.20577     0.00150267
           4970        1.19279        1.20577     0.00150237
           4971        1.18946        1.20576     0.00150207
           4972        1.18618        1.20576     0.00150177
           4973        1.18296        1.20575     0.00150148
           4974        1.17981        1.20575     0.00150118
           4975        1.17673        1.20574     0.00150089
           4976        1.17374        1.20574      0.0015006
           4977        1.17083        1.20573     0.00150032
           4978          1.168        1.20572     0.00150004
           4979        1.16526        1.20571     0.00149976
           4980        1.16261         1.2057     0.00149948
           4981        1.16004         1.2057     0.00149921
           4982        1.15755        1.20569     0.00149894
           4983        1.15513        1.20568     0.00149867
           4984        1.15279        1.20567     0.00149841
           4985        1.15051        1.20565     0.00149815
           4986        1.14829        1.20564     0.00149789
           4987        1.14613        1.20563     0.00149764
           4988        1.14401        1.20562     0.00149739
           4989        1.14195        1.20561     0.00149715
           4990        1.13992        1.20559      0.0014969
           4991        1.13794        1.20558     0.00149666
           4992          1.136        1.20556     0.00149643
           4993        1.13409        1.20555      0.0014962
           4994        1.13223        1.20554     0.00149597
           4995         1.1304        1.20552     0.00149575
           4996        1.12862        1.20551     0.00149553
           4997        1.12688        1.20549     0.00149531
           4998        1.12519        1.20547      0.0014951
           4999        1.12357        1.20546     0.00149489
           5000        1.12201        1.20544     0.00149468
           5001        1.12053        1.20542     0.00149448
           5002        1.11914        1.20541     0.00149428
           5003        1.11784        1.20539     0.00149408
           5004        1.11664        1.20537     0.00149389
           5005        1.11556        1.20535      0.0014937
           5006        1.11458        1.20533     0.00149351
           5007        1.11373        1.20532     0.00149333
           5008        1.11301         1.2053     0.00149314
           5009        1.11241        1.20528     0.00149296
           5010        1.11194        1.20526     0.00149278
           5011        1.11159        1.20524      0.0014926
           5012        1.11138        1.20522     0.00149242
           5013        1.11128         1.2052     0.00149224
           5014        1.11131        1.20519     0.00149206
           5015        1.11145        1.20517     0.00149187
           5016        1.11169        1.20515     0.00149169
           5017        1.11203        1.20513     0.00149151
           5018        1.11247        1.20511     0.00149133
           5019        1.11299        1.20509     0.00149114
           5020        1.11358        1.20508     0.00149096
           5021        1.11423        1.20506     0.00149077
           5022        1.11495        1.20504     0.00149058
           5023        1.11571        1.20502     0.00149039
           5024        1.11653          1.205      0.0014902
           5025         1.1174        1.20499     0.00149001
           5026        1.11831        1.20497     0.00148981
           5027        1.11927        1.20495     0.00148961
           5028        1.12029        1.20494     0.00148941
           5029        1.12137        1.20492     0.00148921
           5030        1.12252         1.2049       0.001489
           5031        1.12375        1.20489     0.00148879
           5032        1.12506        1.20487     0.00148858
           5033        1.12647        1.20485     0.00148837
           5034        1.12799        1.20484     0.00148815
           5035        1.12963        1.20482     0.00148793
           5036        1.13139        1.20481      0.0014877
           5037        1.13329         1.2048     0.00148748
           5038        1.13533        1.20478     0.00148724
           5039        1.13753        1.20477     0.00148701
           5040        1.13988        1.20476     0.00148677
           5041        1.14238        1.20474     0.00148653
           5042        1.14503        1.20473     0.00148628
           5043        1.14783        1.20472     0.00148603
           5044        1.15077        1.20471     0.00148577
           5045        1.15384         1.2047     0.00148551
           5046        1.15703        1.20469     0.00148525
           5047        1.16032        1.20468     0.00148498
           5048         1.1637        1.20467     0.00148471
           5049        1.16715        1.20467     0.00148443
           5050        1.17065        1.20466     0.00148415
           5051        1.17418        1.20465     0.00148387
           5052        1.17773        1.20465     0.00148359
           5053        1.18128        1.20464      0.0014833
           5054        1.18481        1.20464     0.00148301
           5055        1.18831        1.20464     0.00148272
           5056        1.19176        1.20463     0.00148243
           5057        1.19514        1.20463     0.00148214
           5058        1.19844        1.20463     0.00148185
           5059        1.20166        1.20463     0.00148155
           5060        1.20479        1.20463     0.00148126
           5061        1.20781        1.20463     0.00148097
           5062        1.21073        1.20463     0.00148068
           5063        1.21353        1.20463     0.00148038
           5064        1.21622        1.20464     0.00148009
           5065        1.21878        1.20464      0.0014798
           5066        1.22122        1.20464     0.00147952
           5067        1.22355        1.20465     0.00147923
           5068        1.22575        1.20465     0.00147894
           5069        1.22783        1.20465     0.00147866
           5070        1.22979        1.20466     0.00147837
           5071        1.23163        1.20466     0.00147809
           5072        1.23335        1.20467     0.00147781
           5073        1.23495        1.20468     0.00147753
           5074        1.23642        1.20468     0.00147725
           5075        1.23778        1.20469     0.00147698
           5076        1.23901         1.2047      0.0014767
           5077        1.24012         1.2047     0.00147643
           5078        1.24111        1.20471     0.00147615
           5079        1.24197        1.20472     0.00147588
           5080        1.24271        1.20472     0.00147561
           5081        1.24332        1.20473     0.00147534
           5082        1.24381        1.20474     0.00147507
           5083        1.24418        1.20475      0.0014748
           5084        1.24442        1.20476     0.00147453
           5085        1.24453        1.20476     0.00147426
           5086        1.24453        1.20477     0.00147399
           5087         1.2444        1.20478     0.00147372
           5088        1.24415        1.20479     0.00147345
           5089        1.24378        1.20479     0.00147318
           5090         1.2433         1.2048     0.00147291
           5091         1.2427        1.20481     0.00147264
           5092          1.242        1.20482     0.00147237
           5093        1.24119        1.20482      0.0014721
           5094        1.24027        1.20483     0.00147183
           5095        1.23925        1.20484     0.00147155
           5096        1.23814        1.20484     0.00147128
           5097        1.23694        1.20485       0.001471
           5098        1.23565        1.20486     0.00147073
           5099        1.23428        1.20486     0.00147045
           5100        1.23283        1.20487     0.00147017
           5101        1.23132        1.20487     0.00146989
           5102        1.22973        1.20488     0.00146961
           5103        1.22808        1.20488     0.00146933
           5104        1.22636        1.20489     0.00146905
           5105        1.22459        1.20489     0.00146877
           5106        1.22276        1.20489     0.00146849
           5107        1.22087         1.2049      0.0014682
           5108        1.21894         1.2049     0.00146792
           5109        1.21696         1.2049     0.00146763
           5110        1.21493         1.2049     0.00146734
           5111        1.21286        1.20491     0.00146706
           5112        1.21073        1.20491     0.00146677
           5113        1.20857        1.20491     0.00146649
           5114        1.20635        1.20491      0.0014662
           5115        1.20409        1.20491     0.00146591
           5116         1.2018        1.20491     0.00146563
           5117        1.19946        1.20491     0.00146534
           5118        1.19709         1.2049     0.00146505
           5119        1.19469         1.2049     0.00146477
           5120        1.19227         1.2049     0.00146449
           5121        1.18983         1.2049      0.0014642
           5122        1.18737        1.20489     0.00146392
           5123        1.18492        1.20489     0.00146364
           5124        1.18248        1.20488     0.00146336
           5125        1.18006        1.20488     0.00146308
           5126        1.17769        1.20487     0.00146281
           5127        1.17537        1.20487     0.00146253
           5128        1.17314        1.20486     0.00146226
           5129        1.17099        1.20486     0.00146199
           5130        1.16896        1.20485     0.00146172
           5131        1.16706        1.20484     0.00146146
           5132         1.1653        1.20483     0.00146119
           5133        1.16372        1.20483     0.00146093
           5134        1.16232        1.20482     0.00146067
           5135        1.16113        1.20481     0.00146041
           5136        1.16015         1.2048     0.00146015
           5137         1.1594        1.20479     0.00145989
           5138        1.15889        1.20478     0.00145964
           5139        1.15863        1.20477     0.00145938
           5140        1.15863        1.20476     0.00145912
           5141        1.15889        1.20476     0.00145887
           5142        1.15942        1.20475     0.00145861
           5143         1.1602        1.20474     0.00145835
           5144        1.16124        1.20473     0.00145809
           5145        1.16253        1.20472     0.00145783
           5146        1.16407        1.20471     0.00145757
           5147        1.16583        1.20471     0.00145731
           5148        1.16782         1.2047     0.00145704
           5149           1.17        1.20469     0.00145677
           5150        1.17238        1.20469      0.0014565
           5151        1.17494        1.20468     0.00145623
           5152        1.17766        1.20468     0.00145596
           5153        1.18053        1.20467     0.00145569
           5154        1.18352        1.20467     0.00145541
           5155        1.18662        1.20466     0.00145513
           5156        1.18982        1.20466     0.00145485
           5157        1.19309        1.20466     0.00145457
           5158        1.19642        1.20466     0.00145429
           5159        1.19979        1.20466     0.00145401
           5160        1.20319        1.20466     0.00145373
           5161        1.20659        1.20466     0.00145344
           5162        1.20999        1.20466     0.00145316
           5163        1.21335        1.20466     0.00145288
           5164        1.21668        1.20466      0.0014526
           5165        1.21995        1.20466     0.00145233
           5166        1.22315        1.20467     0.00145205
           5167        1.22627        1.20467     0.00145177
           5168        1.22929        1.20468      0.0014515
           5169         1.2322        1.20468     0.00145123
           5170        1.23501        1.20469     0.00145096
           5171        1.23768        1.20469     0.00145069
           5172        1.24021         1.2047     0.00145043
           5173        1.24261        1.20471     0.00145017
           5174        1.24485        1.20472     0.00144991
           5175        1.24694        1.20472     0.00144965
           5176        1.24888        1.20473      0.0014494
           5177        1.25067        1.20474     0.00144914
           5178        1.25231        1.20475     0.00144889
           5179        1.25379        1.20476     0.00144864
           5180        1.25513        1.20477      0.0014484
           5181        1.25632        1.20478     0.00144815
           5182        1.25736        1.20479     0.00144791
           5183        1.25827         1.2048     0.00144766
           5184        1.25905        1.20481     0.00144742
           5185        1.25971        1.20482     0.00144718
           5186        1.26025        1.20483     0.00144694
           5187        1.26067        1.20484      0.0014467
           5188        1.26099        1.20485     0.00144647
           5189        1.26121        1.20486     0.00144623
           5190        1.26133        1.20487     0.00144599
           5191        1.26137        1.20489     0.00144575
           5192        1.26132         1.2049     0.00144552
           5193        1.26118        1.20491     0.00144528
           5194        1.26098        1.20492     0.00144504
           5195         1.2607        1.20493      0.0014448
           5196        1.26035        1.20494     0.00144456
           5197        1.25994        1.20495     0.00144432
           5198        1.25944        1.20496     0.00144408
           5199        1.25887        1.20497     0.00144384
           5200        1.25822        1.20498      0.0014436
           5201        1.25749        1.20499     0.00144336
           5202        1.25667          1.205     0.00144312
           5203        1.25577        1.20501     0.00144287
           5204        1.25477        1.20502     0.00144263
           5205        1.25367        1.20503     0.00144238
           5206        1.25246        1.20504     0.00144213
           5207        1.25115        1.20505     0.00144188
           5208        1.24972        1.20506     0.00144163
           5209        1.24818        1.20506     0.00144138
           5210        1.24651        1.20507     0.00144112
           5211        1.24471        1.20508     0.00144087
           5212        1.24278        1.20509     0.00144061
           5213        1.24073        1.20509     0.00144035
           5214        1.23854         1.2051     0.00144009
           5215        1.23623        1.20511     0.00143982
           5216        1.23377        1.20511     0.00143956
           5217        1.23119        1.20512     0.00143929
           5218        1.22849        1.20512     0.00143902
           5219        1.22567        1.20513     0.00143875
           5220        1.22274        1.20513     0.00143848
           5221        1.21971        1.20513      0.0014382
           5222        1.21659        1.20513     0.00143793
           5223        1.21339        1.20514     0.00143766
           5224        1.21013        1.20514     0.00143738
           5225        1.20682        1.20514     0.00143711
           5226        1.20347        1.20514     0.00143683
           5227        1.20009        1.20514     0.00143656
           5228        1.19671        1.20513     0.00143628
