#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
           5398        7.95653        8.01625     0.00786181
           5399        7.97865        8.01624     0.00786035
           5400        8.00181        8.01624      0.0078589
           5401        8.02236        8.01624     0.00785744
           5402        8.04443        8.01625     0.00785599
           5403        8.06645        8.01626     0.00785454
           5404        8.08831        8.01627      0.0078531
           5405        8.10703        8.01629     0.00785167
           5406        8.13092        8.01631     0.00785024
           5407        8.15209        8.01633     0.00784883
           5408         8.1704        8.01636     0.00784743
           5409         8.1878        8.01639     0.00784604
           5410        8.20558        8.01643     0.00784467
           5411        8.22359        8.01647     0.00784331
           5412        8.23891        8.01651     0.00784197
           5413         8.2521        8.01655     0.00784065
           5414        8.26449         8.0166     0.00783933
           5415        8.27526        8.01664     0.00783803
           5416        8.28294        8.01669     0.00783674
           5417        8.29028        8.01674     0.00783545
           5418        8.29511        8.01679     0.00783417
           5419        8.30094        8.01685      0.0078329
           5420        8.30491         8.0169     0.00783164
           5421        8.30563        8.01695     0.00783038
           5422        8.30239        8.01701     0.00782911
           5423        8.29879        8.01706     0.00782784
           5424        8.29274        8.01711     0.00782656
           5425        8.28504        8.01716     0.00782527
           5426        8.27717        8.01721     0.00782398
           5427         8.2657        8.01725     0.00782267
           5428        8.25498         8.0173     0.00782135
           5429         8.2423        8.01734     0.00782002
           5430        8.22922        8.01738     0.00781868
           5431        8.21446        8.01741     0.00781732
           5432        8.19744        8.01745     0.00781595
           5433        8.18258        8.01748     0.00781457
           5434        8.16579         8.0175     0.00781318
           5435         8.1479        8.01753     0.00781178
           5436        8.12838        8.01755     0.00781037
           5437         8.1102        8.01757     0.00780895
           5438        8.09563        8.01758     0.00780753
           5439        8.07775        8.01759      0.0078061
           5440        8.06164         8.0176     0.00780467
           5441        8.04533         8.0176     0.00780324
           5442        8.02964        8.01761     0.00780181
           5443        8.01537        8.01761     0.00780037
           5444        8.00055         8.0176     0.00779894
           5445        7.98738         8.0176     0.00779751
           5446        7.97451        8.01759     0.00779608
           5447        7.96276        8.01758     0.00779466
           5448         7.9529        8.01757     0.00779324
           5449        7.94357        8.01755     0.00779182
           5450        7.93692        8.01754      0.0077904
           5451         7.9316        8.01752     0.00778899
           5452        7.92904        8.01751     0.00778758
           5453        7.92572        8.01749     0.00778617
           5454         7.9252        8.01747     0.00778476
           5455        7.92393        8.01746     0.00778335
           5456        7.92474        8.01744     0.00778194
           5457        7.92619        8.01742     0.00778053
           5458        7.92825        8.01741     0.00777912
           5459         7.9344        8.01739     0.00777771
           5460        7.93825        8.01738      0.0077763
           5461        7.94611        8.01736     0.00777489
           5462        7.95367        8.01735     0.00777348
           5463          7.963        8.01734     0.00777206
           5464        7.97261        8.01733     0.00777064
           5465        7.98737        8.01733     0.00776922
           5466        7.99943        8.01732      0.0077678
           5467        8.01296        8.01732     0.00776638
           5468        8.02506        8.01732     0.00776496
           5469        8.03988        8.01733     0.00776354
           5470        8.05382        8.01734     0.00776212
           5471        8.06749        8.01734     0.00776071
           5472        8.08364        8.01736      0.0077593
           5473        8.09725        8.01737      0.0077579
           5474        8.11247        8.01739      0.0077565
           5475        8.12926        8.01741     0.00775511
           5476        8.14612        8.01743     0.00775373
           5477        8.16229        8.01746     0.00775236
           5478        8.17841        8.01749       0.007751
           5479        8.19303        8.01752     0.00774965
           5480         8.2089        8.01756     0.00774832
           5481        8.22387        8.01759     0.00774699
           5482        8.24001        8.01763     0.00774569
           5483        8.25516        8.01768      0.0077444
           5484         8.2714        8.01772     0.00774312
           5485        8.28447        8.01777     0.00774186
           5486        8.29714        8.01782     0.00774062
           5487        8.31152        8.01788     0.00773939
           5488        8.32687        8.01793     0.00773819
           5489        8.34034        8.01799       0.007737
           5490        8.35189        8.01805     0.00773583
           5491         8.3615        8.01812     0.00773467
           5492        8.37126        8.01818     0.00773353
           5493        8.38327        8.01825     0.00773241
           5494        8.39467        8.01831     0.00773131
           5495        8.40544        8.01838     0.00773022
           5496        8.41412        8.01846     0.00772915
           5497        8.42282        8.01853     0.00772809
           5498        8.42798         8.0186     0.00772705
           5499        8.43664        8.01868     0.00772602
           5500         8.4417        8.01876     0.00772499
           5501         8.4474        8.01884     0.00772398
           5502        8.45228        8.01891     0.00772298
           5503         8.4528        8.01899     0.00772198
           5504         8.4546        8.01907     0.00772098
           5505        8.45624        8.01915     0.00771999
           5506        8.45632        8.01923     0.00771899
           5507        8.45553        8.01931       0.007718
           5508        8.45457        8.01939       0.007717
           5509        8.45203        8.01947       0.007716
           5510        8.44932        8.01955       0.007715
           5511        8.44643        8.01962     0.00771398
           5512        8.44267         8.0197     0.00771297
           5513        8.43736        8.01978     0.00771194
           5514        8.42977        8.01985      0.0077109
           5515        8.42346        8.01992     0.00770985
           5516        8.41491           8.02     0.00770878
           5517        8.40552        8.02007      0.0077077
           5518        8.39604        8.02013     0.00770661
           5519        8.38646         8.0202      0.0077055
           5520        8.37328        8.02026     0.00770437
           5521        8.36072        8.02033     0.00770322
           5522        8.35022        8.02038     0.00770205
           5523        8.33896        8.02044     0.00770088
           5524        8.32553         8.0205     0.00769968
           5525        8.30994        8.02055     0.00769846
           5526        8.29432         8.0206     0.00769723
           5527        8.27795        8.02065     0.00769598
           5528        8.26296        8.02069     0.00769471
           5529        8.24863        8.02073     0.00769343
           5530        8.23143        8.02077     0.00769213
           5531        8.21138         8.0208     0.00769082
           5532        8.19198        8.02083     0.00768949
           5533        8.17113        8.02086     0.00768815
           5534        8.15093        8.02089      0.0076868
           5535        8.12926        8.02091     0.00768543
           5536        8.10683        8.02092     0.00768406
           5537        8.08151        8.02093     0.00768268
           5538        8.05685        8.02094      0.0076813
           5539        8.03284        8.02094     0.00767991
           5540        8.00454        8.02094     0.00767852
           5541        7.97549        8.02093     0.00767714
           5542        7.94784        8.02092     0.00767577
           5543        7.91808         8.0209     0.00767441
           5544        7.88765        8.02087     0.00767306
           5545        7.85729        8.02084     0.00767173
           5546        7.82564        8.02081     0.00767043
           5547          7.797        8.02077     0.00766915
           5548        7.76508        8.02072     0.00766791
           5549        7.73065        8.02067     0.00766671
           5550        7.69945        8.02061     0.00766554
           5551        7.66593        8.02055     0.00766443
           5552        7.63017        8.02048     0.00766337
           5553        7.59583         8.0204     0.00766237
           5554        7.56445        8.02032     0.00766143
           5555        7.53261        8.02023     0.00766055
           5556        7.49905        8.02014     0.00765975
           5557        7.46741        8.02004     0.00765902
           5558        7.43574        8.01993     0.00765836
           5559        7.40701        8.01982     0.00765778
           5560        7.37784        8.01971     0.00765727
           5561        7.35049        8.01959     0.00765684
           5562         7.3237        8.01946     0.00765648
           5563        7.29974        8.01933      0.0076562
           5564        7.27805         8.0192     0.00765598
           5565        7.25524        8.01906     0.00765584
           5566        7.23569        8.01892     0.00765576
           5567        7.21881        8.01878     0.00765573
           5568        7.20404        8.01863     0.00765575
           5569        7.19148        8.01848     0.00765582
           5570        7.17911        8.01833     0.00765593
           5571        7.16915        8.01818     0.00765607
           5572         7.1624        8.01803     0.00765624
           5573        7.15893        8.01787     0.00765642
           5574        7.15951        8.01772     0.00765659
           5575        7.16347        8.01756     0.00765675
           5576        7.16733        8.01741      0.0076569
           5577        7.17464        8.01726     0.00765701
           5578         7.1861        8.01711     0.00765709
           5579        7.20031        8.01697     0.00765712
           5580        7.21584        8.01682     0.00765709
           5581        7.23476        8.01668       0.007657
           5582        7.25563        8.01655     0.00765684
           5583         7.2819        8.01641      0.0076566
           5584        7.31067        8.01629     0.00765627
           5585        7.33763        8.01617     0.00765587
           5586        7.36762        8.01605     0.00765538
           5587        7.39772        8.01594     0.00765481
           5588        7.43203        8.01583     0.00765415
           5589        7.46831        8.01574     0.00765341
           5590        7.50572        8.01565     0.00765258
           5591        7.54553        8.01556     0.00765168
           5592        7.59041        8.01549     0.00765069
           5593        7.63527        8.01542     0.00764962
           5594        7.67994        8.01536     0.00764849
           5595        7.72781        8.01531     0.00764729
           5596        7.77517        8.01526     0.00764605
           5597        7.82327        8.01523     0.00764476
           5598        7.87264         8.0152     0.00764343
           5599        7.92171        8.01519     0.00764209
           5600        7.97102        8.01518     0.00764073
           5601        8.02041        8.01518     0.00763936
           5602        8.06761        8.01519       0.007638
           5603        8.11669        8.01521     0.00763666
           5604        8.16396        8.01523     0.00763535
           5605        8.21212        8.01527     0.00763407
           5606         8.2589        8.01531     0.00763283
           5607        8.30628        8.01536     0.00763164
           5608        8.35272        8.01542     0.00763052
           5609         8.3981        8.01549     0.00762946
           5610         8.4423        8.01557     0.00762848
           5611        8.48239        8.01565     0.00762758
           5612        8.52039        8.01574     0.00762675
           5613        8.55904        8.01584       0.007626
           5614        8.59685        8.01594     0.00762535
           5615        8.63232        8.01605     0.00762478
           5616        8.66751        8.01617      0.0076243
           5617        8.70164        8.01629     0.00762392
           5618        8.73325        8.01642     0.00762363
           5619        8.76158        8.01655     0.00762343
           5620        8.78658        8.01669     0.00762331
           5621        8.81101        8.01683     0.00762326
           5622        8.83203        8.01697     0.00762328
           5623        8.85309        8.01712     0.00762338
           5624        8.87135        8.01727     0.00762353
           5625        8.88676        8.01743     0.00762374
           5626        8.89858        8.01759       0.007624
           5627        8.91099        8.01774      0.0076243
           5628         8.9204         8.0179     0.00762463
           5629         8.9282        8.01807     0.00762499
           5630        8.93292        8.01823     0.00762537
           5631        8.93522        8.01839     0.00762575
           5632        8.93508        8.01855     0.00762613
           5633        8.93244        8.01872      0.0076265
           5634        8.92658        8.01888     0.00762685
           5635        8.91818        8.01904     0.00762717
           5636        8.90793        8.01919     0.00762745
           5637        8.89653        8.01935     0.00762768
           5638        8.88117         8.0195     0.00762786
           5639        8.86398        8.01965     0.00762798
           5640        8.84217         8.0198     0.00762802
           5641        8.81932        8.01994     0.00762798
           5642        8.79409        8.02008     0.00762786
           5643        8.76584        8.02021     0.00762766
           5644        8.73539        8.02034     0.00762736
           5645        8.70426        8.02046     0.00762697
           5646        8.67047        8.02057     0.00762649
           5647        8.63486        8.02068     0.00762591
           5648        8.59829        8.02078     0.00762525
           5649        8.55879        8.02088     0.00762449
           5650        8.51936        8.02097     0.00762365
           5651        8.47737        8.02105     0.00762273
           5652        8.43652        8.02112     0.00762174
           5653        8.39279        8.02119     0.00762067
           5654        8.34917        8.02125     0.00761955
           5655        8.30445         8.0213     0.00761836
           5656        8.26024        8.02134     0.00761713
           5657         8.2153        8.02137     0.00761587
           5658        8.17123         8.0214     0.00761457
           5659        8.12749        8.02142     0.00761324
           5660        8.08352        8.02143     0.00761191
           5661        8.04231        8.02143     0.00761056
           5662        8.00047        8.02143     0.00760922
           5663        7.95954        8.02142     0.00760788
           5664        7.92106         8.0214     0.00760656
           5665        7.88159        8.02138     0.00760526
           5666        7.84338        8.02134     0.00760398
           5667         7.8086        8.02131     0.00760273
           5668        7.77594        8.02126     0.00760151
           5669        7.74122        8.02121     0.00760033
           5670        7.71016        8.02116     0.00759919
           5671        7.67998         8.0211     0.00759809
           5672        7.65004        8.02103     0.00759703
           5673         7.6239        8.02096     0.00759601
           5674        7.59733        8.02089     0.00759504
           5675        7.57391        8.02081     0.00759411
           5676        7.55224        8.02073     0.00759322
           5677        7.53236        8.02064     0.00759237
           5678        7.51356        8.02055     0.00759156
           5679        7.49725        8.02046     0.00759078
           5680        7.48274        8.02036     0.00759004
           5681        7.46931        8.02027     0.00758932
           5682        7.45698        8.02017     0.00758863
           5683        7.44856        8.02007     0.00758796
           5684        7.44053        8.01997     0.00758731
           5685          7.435        8.01986     0.00758668
           5686        7.43126        8.01976     0.00758605
           5687           7.43        8.01966     0.00758542
           5688        7.42908        8.01955      0.0075848
           5689        7.42992        8.01945     0.00758418
           5690        7.43461        8.01935     0.00758354
           5691         7.4396        8.01924     0.00758289
           5692         7.4463        8.01914     0.00758223
           5693        7.45326        8.01904     0.00758155
           5694        7.46259        8.01895     0.00758084
           5695        7.47214        8.01885     0.00758012
           5696        7.48609        8.01876     0.00757937
           5697         7.5009        8.01867     0.00757858
           5698        7.51864        8.01858     0.00757776
           5699        7.53716        8.01849      0.0075769
           5700        7.55711        8.01841       0.007576
           5701        7.57981        8.01834     0.00757507
           5702        7.60383        8.01826     0.00757409
           5703        7.62768        8.01819     0.00757307
           5704        7.65272        8.01813     0.00757201
           5705        7.67814        8.01807     0.00757092
           5706        7.70388        8.01802     0.00756979
           5707        7.73336        8.01797     0.00756863
           5708        7.76083        8.01792     0.00756744
           5709         7.7883        8.01788     0.00756622
           5710        7.81635        8.01785     0.00756498
           5711        7.84559        8.01782     0.00756371
           5712        7.87657        8.01779     0.00756243
           5713        7.90564        8.01777     0.00756113
           5714        7.93477        8.01776     0.00755982
           5715        7.96593        8.01775      0.0075585
           5716        7.99756        8.01774     0.00755718
           5717         8.0274        8.01775     0.00755586
           5718        8.05741        8.01775     0.00755454
           5719        8.08743        8.01776     0.00755323
           5720        8.11592        8.01778     0.00755193
           5721        8.14271         8.0178     0.00755064
           5722        8.16838        8.01783     0.00754937
           5723         8.1928        8.01786     0.00754811
           5724        8.21441        8.01789     0.00754687
           5725        8.23451        8.01793     0.00754565
           5726        8.25299        8.01797     0.00754444
           5727        8.27259        8.01802     0.00754325
           5728        8.28828        8.01807     0.00754208
           5729        8.30139        8.01811     0.00754093
           5730        8.31754        8.01817      0.0075398
           5731        8.32891        8.01822     0.00753867
           5732        8.33904        8.01828     0.00753757
           5733        8.34229        8.01833     0.00753646
           5734        8.34714        8.01839     0.00753537
           5735         8.3501        8.01845     0.00753428
           5736        8.35052        8.01851     0.00753319
           5737        8.34986        8.01856     0.00753209
           5738        8.34682        8.01862       0.007531
           5739        8.34359        8.01868      0.0075299
           5740        8.34029        8.01873      0.0075288
           5741         8.3342        8.01879     0.00752768
           5742        8.32613        8.01884     0.00752656
           5743        8.31621        8.01889     0.00752543
           5744        8.30809        8.01894     0.00752429
           5745        8.29836        8.01899     0.00752314
           5746        8.28504        8.01904     0.00752197
           5747         8.2725        8.01908     0.00752079
           5748        8.25944        8.01913      0.0075196
           5749        8.24669        8.01917     0.00751839
           5750        8.23294         8.0192     0.00751718
           5751        8.21971        8.01924     0.00751595
           5752        8.20569        8.01927     0.00751472
           5753        8.19025         8.0193     0.00751347
           5754        8.17701        8.01933     0.00751221
           5755        8.16392        8.01935     0.00751095
           5756        8.14963        8.01937     0.00750968
           5757         8.1356        8.01939      0.0075084
           5758         8.1233        8.01941     0.00750712
           5759        8.11064        8.01943     0.00750583
           5760        8.09552        8.01944     0.00750454
           5761        8.08361        8.01945     0.00750325
           5762        8.06997        8.01946     0.00750195
           5763        8.05743        8.01947     0.00750065
           5764        8.04666        8.01947     0.00749935
           5765        8.03765        8.01948     0.00749805
           5766        8.02542        8.01948     0.00749675
           5767        8.01489        8.01948     0.00749545
           5768        8.00247        8.01947     0.00749415
           5769        7.99235        8.01947     0.00749285
           5770        7.98237        8.01946     0.00749156
           5771        7.97529        8.01945     0.00749026
           5772        7.96754        8.01945     0.00748897
           5773        7.95765        8.01944     0.00748768
           5774        7.94979        8.01942     0.00748639
           5775         7.9411        8.01941     0.00748511
           5776        7.92872        8.01939     0.00748383
           5777        7.91969        8.01938     0.00748256
           5778        7.90905        8.01936     0.00748128
           5779        7.89891        8.01934     0.00748002
           5780        7.88928        8.01931     0.00747876
           5781        7.87947        8.01929      0.0074775
           5782        7.86953        8.01926     0.00747626
           5783        7.85668        8.01924     0.00747502
           5784        7.84593        8.01921     0.00747378
           5785        7.83595        8.01917     0.00747256
           5786        7.82544        8.01914     0.00747134
           5787        7.81523        8.01911     0.00747013
           5788        7.80401        8.01907     0.00746894
           5789        7.79547        8.01903     0.00746775
           5790        7.78691        8.01899     0.00746656
           5791        7.77992        8.01895     0.00746539
           5792         7.7711        8.01891     0.00746422
           5793        7.76627        8.01886     0.00746306
           5794        7.76345        8.01882      0.0074619
           5795         7.7642        8.01877     0.00746075
           5796        7.76371        8.01873     0.00745959
           5797        7.76566        8.01869     0.00745843
           5798        7.76804        8.01864     0.00745727
           5799        7.77307         8.0186      0.0074561
           5800        7.77944        8.01856     0.00745493
           5801        7.78865        8.01852     0.00745375
           5802        7.79861        8.01848     0.00745256
           5803        7.81151        8.01845     0.00745136
           5804        7.82525        8.01841     0.00745015
           5805        7.84479        8.01838     0.00744893
           5806        7.86517        8.01836     0.00744769
           5807        7.88568        8.01833     0.00744645
           5808        7.90838        8.01832     0.00744519
           5809        7.93534         8.0183     0.00744392
           5810        7.96436        8.01829     0.00744265
           5811        7.99603        8.01829     0.00744137
           5812        8.02955        8.01829     0.00744009
           5813        8.06267         8.0183     0.00743881
           5814        8.09668        8.01831     0.00743754
           5815        8.13354        8.01833     0.00743629
           5816        8.17166        8.01836     0.00743506
           5817        8.21441        8.01839     0.00743386
           5818        8.25453        8.01843     0.00743269
           5819        8.29607        8.01848     0.00743156
           5820         8.3374        8.01853     0.00743049
           5821        8.37902         8.0186     0.00742947
           5822         8.4193        8.01866     0.00742851
           5823        8.46083        8.01874     0.00742763
           5824        8.50409        8.01882     0.00742682
           5825        8.54389        8.01891     0.00742609
           5826        8.58354        8.01901     0.00742545
           5827        8.62278        8.01911      0.0074249
           5828        8.65999        8.01922     0.00742444
           5829        8.69846        8.01934     0.00742408
           5830        8.73233        8.01946     0.00742381
           5831        8.76492        8.01959     0.00742364
           5832        8.79323        8.01972     0.00742355
           5833        8.81989        8.01986     0.00742355
           5834        8.84333           8.02     0.00742362
           5835        8.86481        8.02015     0.00742376
           5836         8.8828        8.02029     0.00742395
           5837         8.8986        8.02045     0.00742421
           5838        8.91284         8.0206     0.00742451
           5839        8.92124        8.02075     0.00742484
           5840        8.92799        8.02091     0.00742519
           5841        8.93241        8.02106     0.00742556
           5842        8.93451        8.02122     0.00742594
           5843        8.93291        8.02138      0.0074263
           5844        8.92839        8.02153     0.00742666
           5845        8.92245        8.02169     0.00742698
           5846        8.91025        8.02184     0.00742727
           5847        8.89683        8.02199     0.00742751
           5848        8.88305        8.02213      0.0074277
           5849        8.86481        8.02228     0.00742782
           5850        8.84649        8.02242     0.00742789
           5851        8.82542        8.02256     0.00742789
           5852        8.80175        8.02269     0.00742781
           5853        8.77634        8.02282     0.00742766
           5854        8.74934        8.02294     0.00742743
           5855         8.7209        8.02306     0.00742711
           5856        8.69257        8.02318     0.00742673
           5857        8.66095        8.02328     0.00742626
           5858         8.6269        8.02339      0.0074257
           5859        8.59335        8.02349     0.00742507
           5860        8.55901        8.02358     0.00742437
           5861         8.5261        8.02366      0.0074236
           5862        8.48907        8.02374     0.00742275
           5863        8.45436        8.02382     0.00742185
           5864        8.42065        8.02388     0.00742089
           5865        8.38307        8.02394     0.00741988
           5866        8.34664          8.024     0.00741882
           5867        8.31142        8.02405     0.00741772
           5868        8.27536        8.02409     0.00741658
           5869        8.23854        8.02413      0.0074154
           5870        8.20099        8.02416      0.0074142
           5871        8.16418        8.02418     0.00741298
           5872        8.12746         8.0242     0.00741174
           5873        8.08874        8.02421     0.00741048
           5874        8.05092        8.02421     0.00740922
           5875        8.01334        8.02421     0.00740796
           5876        7.97533         8.0242     0.00740671
           5877        7.93907        8.02419     0.00740546
           5878        7.90603        8.02417     0.00740423
           5879        7.87061        8.02414     0.00740301
           5880        7.83712        8.02411     0.00740182
           5881        7.80347        8.02407     0.00740066
           5882        7.76903        8.02403     0.00739953
           5883        7.73527        8.02398     0.00739843
           5884        7.70436        8.02393     0.00739738
           5885        7.67427        8.02387     0.00739636
           5886        7.64503         8.0238     0.00739538
           5887        7.61601        8.02373     0.00739445
           5888        7.58727        8.02366     0.00739356
           5889        7.56097        8.02358     0.00739273
           5890        7.53435         8.0235     0.00739194
           5891        7.50462        8.02341     0.00739121
           5892         7.4803        8.02332     0.00739053
           5893        7.45793        8.02322      0.0073899
           5894        7.43894        8.02312     0.00738931
           5895        7.42125        8.02302     0.00738876
           5896        7.40278        8.02292     0.00738825
           5897        7.38567        8.02281     0.00738779
           5898        7.37066         8.0227     0.00738737
           5899        7.35422        8.02258     0.00738698
           5900        7.34131        8.02247     0.00738663
           5901        7.33194        8.02235     0.00738631
           5902        7.32115        8.02223     0.00738601
           5903        7.31317        8.02211     0.00738574
           5904        7.30376        8.02199     0.00738549
           5905        7.29852        8.02187     0.00738526
           5906        7.29323        8.02175     0.00738504
           5907        7.28783        8.02162     0.00738483
           5908        7.28511         8.0215     0.00738463
           5909        7.28573        8.02137     0.00738443
           5910        7.28682        8.02125     0.00738423
           5911        7.28835        8.02112     0.00738402
           5912        7.29305          8.021      0.0073838
           5913        7.29522        8.02088     0.00738357
           5914        7.30046        8.02076     0.00738333
           5915         7.3073        8.02064     0.00738306
           5916        7.31427        8.02052     0.00738278
           5917        7.31918         8.0204     0.00738248
           5918        7.32761        8.02028     0.00738216
           5919        7.33599        8.02016     0.00738182
           5920        7.34355        8.02005     0.00738146
           5921        7.35376        8.01994     0.00738107
           5922        7.36444        8.01983     0.00738065
           5923        7.37555        8.01972     0.00738021
           5924        7.38633        8.01961     0.00737974
           5925        7.39815        8.01951     0.00737924
           5926        7.41028         8.0194     0.00737871
           5927        7.42199         8.0193     0.00737815
           5928        7.43254         8.0192     0.00737757
           5929        7.44476        8.01911     0.00737696
           5930        7.45723        8.01901     0.00737633
           5931        7.46924        8.01892     0.00737567
           5932        7.48151        8.01883     0.00737498
           5933        7.49545        8.01874     0.00737427
           5934        7.51036        8.01866     0.00737352
           5935        7.52416        8.01857     0.00737275
           5936        7.54111        8.01849     0.00737195
           5937        7.55275        8.01841     0.00737112
           5938        7.56617        8.01834     0.00737027
           5939        7.58213        8.01826      0.0073694
           5940        7.59784        8.01819      0.0073685
           5941        7.61336        8.01812     0.00736757
           5942        7.63153        8.01806     0.00736662
           5943        7.64816          8.018     0.00736564
           5944        7.66752        8.01794     0.00736464
           5945        7.68612        8.01788     0.00736361
           5946        7.70681        8.01783     0.00736256
           5947        7.72681        8.01778     0.00736148
           5948        7.74896        8.01774     0.00736039
           5949        7.76834        8.01769     0.00735927
           5950        7.79063        8.01766     0.00735813
           5951        7.81302        8.01762     0.00735697
           5952        7.83907        8.01759      0.0073558
           5953        7.86382        8.01757     0.00735461
           5954        7.88941        8.01754      0.0073534
           5955        7.91441        8.01753     0.00735219
           5956        7.94164        8.01751     0.00735097
           5957        7.97038        8.01751     0.00734974
           5958        7.99922         8.0175      0.0073485
           5959          8.026         8.0175     0.00734727
           5960        8.05634        8.01751     0.00734604
           5961        8.08809        8.01752     0.00734482
           5962        8.12121        8.01754     0.00734361
           5963        8.15495        8.01756     0.00734241
           5964        8.18854        8.01759     0.00734124
           5965        8.22265        8.01763     0.00734009
           5966        8.25579        8.01767     0.00733896
           5967        8.29001        8.01771     0.00733788
           5968        8.32452        8.01776     0.00733683
           5969        8.35924        8.01782     0.00733582
           5970        8.39337        8.01788     0.00733486
           5971        8.42895        8.01795     0.00733396
           5972        8.46234        8.01803     0.00733311
           5973        8.49627        8.01811     0.00733232
           5974        8.53132        8.01819     0.00733159
           5975        8.56525        8.01828     0.00733094
           5976        8.59866        8.01838     0.00733035
           5977        8.63141        8.01848     0.00732984
           5978        8.66549        8.01859     0.00732942
           5979        8.69582        8.01871     0.00732907
           5980        8.72722        8.01882      0.0073288
           5981        8.75672        8.01895     0.00732861
           5982         8.7849        8.01908      0.0073285
           5983        8.81373        8.01921     0.00732848
           5984        8.83815        8.01934     0.00732854
           5985        8.86014        8.01949     0.00732866
           5986          8.881        8.01963     0.00732885
           5987        8.89846        8.01978     0.00732909
           5988        8.91594        8.01993      0.0073294
           5989        8.93262        8.02008     0.00732976
           5990        8.94484        8.02023     0.00733016
           5991        8.95463        8.02039     0.00733059
           5992        8.96118        8.02055     0.00733105
           5993        8.96652         8.0207     0.00733153
           5994        8.96845        8.02086     0.00733201
           5995        8.96901        8.02102     0.00733249
           5996         8.9632        8.02118     0.00733295
           5997        8.95591        8.02133     0.00733339
           5998        8.94709        8.02149     0.00733379
           5999        8.93461        8.02164     0.00733414
           6000        8.91774        8.02179     0.00733444
           6001        8.89931        8.02193     0.00733468
           6002        8.87649        8.02208     0.00733484
           6003        8.85356        8.02222     0.00733492
           6004        8.82562        8.02235     0.00733492
           6005        8.79345        8.02248     0.00733482
           6006        8.76135         8.0226     0.00733463
           6007        8.72661        8.02272     0.00733435
           6008        8.69004        8.02283     0.00733397
           6009        8.65037        8.02293     0.00733349
           6010        8.60563        8.02303     0.00733291
           6011        8.56374        8.02312     0.00733225
           6012        8.51643         8.0232     0.00733149
           6013         8.4674        8.02328     0.00733064
           6014        8.41898        8.02334     0.00732971
           6015        8.36714         8.0234     0.00732872
           6016        8.31562        8.02345     0.00732766
           6017        8.26326        8.02349     0.00732655
           6018        8.21098        8.02352      0.0073254
           6019         8.1569        8.02354     0.00732422
           6020        8.10269        8.02355     0.00732301
           6021        8.04716        8.02356      0.0073218
           6022        7.99053        8.02355     0.00732058
           6023        7.93516        8.02354     0.00731938
           6024        7.88054        8.02351     0.00731821
           6025        7.82762        8.02348     0.00731706
           6026        7.77801        8.02344     0.00731596
           6027         7.7284        8.02339     0.00731491
           6028        7.68251        8.02334     0.00731392
           6029        7.63628        8.02327     0.00731299
           6030        7.59132         8.0232     0.00731212
           6031        7.54849        8.02312     0.00731134
           6032        7.51289        8.02304     0.00731061
           6033        7.47692        8.02295     0.00730996
           6034        7.44353        8.02285     0.00730938
           6035        7.41218        8.02275     0.00730887
           6036        7.38225        8.02264     0.00730843
           6037        7.35809        8.02253     0.00730805
           6038        7.33417        8.02242     0.00730773
           6039         7.3141         8.0223     0.00730746
           6040        7.29867        8.02218     0.00730723
           6041        7.28723        8.02206     0.00730703
           6042         7.2763        8.02194     0.00730687
           6043        7.27087        8.02181     0.00730671
           6044        7.26955        8.02169     0.00730657
           6045        7.27164        8.02156     0.00730641
           6046        7.27643        8.02144     0.00730624
           6047        7.28393        8.02132     0.00730605
           6048        7.29551         8.0212     0.00730583
           6049        7.30902        8.02108     0.00730557
           6050        7.32721        8.02097     0.00730526
           6051        7.34717        8.02085      0.0073049
           6052        7.36812        8.02075     0.00730449
           6053        7.39347        8.02064     0.00730402
           6054        7.42519        8.02054     0.00730348
           6055         7.4575        8.02045     0.00730286
           6056        7.49236        8.02036     0.00730218
           6057        7.52887        8.02028     0.00730142
           6058        7.56967        8.02021      0.0073006
           6059         7.6103        8.02014      0.0072997
           6060        7.65336        8.02008     0.00729875
           6061        7.69577        8.02003     0.00729774
           6062        7.74154        8.01998     0.00729668
           6063        7.78826        8.01994     0.00729558
           6064        7.83567        8.01991     0.00729444
           6065        7.88559        8.01989     0.00729327
           6066        7.93209        8.01988     0.00729208
           6067        7.98124        8.01987     0.00729088
           6068        8.02853        8.01987     0.00728968
           6069        8.07721        8.01988     0.00728849
           6070        8.12348         8.0199     0.00728731
           6071        8.16922        8.01992     0.00728615
           6072        8.21206        8.01995     0.00728502
           6073        8.25248        8.01999     0.00728392
           6074        8.29382        8.02004     0.00728286
           6075        8.33025        8.02009     0.00728184
           6076        8.36445        8.02014     0.00728086
           6077        8.39629        8.02021     0.00727992
           6078        8.42567        8.02027     0.00727903
           6079        8.45177        8.02034     0.00727818
           6080        8.47595        8.02042     0.00727737
           6081        8.50029         8.0205      0.0072766
           6082        8.51767        8.02058     0.00727586
           6083        8.53588        8.02066     0.00727516
           6084        8.55067        8.02075     0.00727449
           6085        8.56206        8.02084     0.00727384
           6086        8.56865        8.02093      0.0072732
           6087        8.57472        8.02102     0.00727257
           6088        8.57888        8.02111     0.00727195
           6089        8.57905        8.02121     0.00727134
           6090         8.5781         8.0213     0.00727072
           6091        8.57325        8.02139     0.00727009
           6092        8.56598        8.02148     0.00726944
           6093        8.55706        8.02156     0.00726878
           6094        8.54654        8.02165      0.0072681
           6095         8.5338        8.02173     0.00726739
           6096        8.51961        8.02182     0.00726666
