#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
            368       -7.62721       -7.50312      0.0171471
            369       -7.63119       -7.50347      0.0171041
            370        -7.6353       -7.50382      0.0170616
            371       -7.63918       -7.50419      0.0170195
            372       -7.64153       -7.50456      0.0169778
            373       -7.64556       -7.50493      0.0169365
            374       -7.64801       -7.50532      0.0168955
            375       -7.65081        -7.5057      0.0168549
            376         -7.652       -7.50609      0.0168146
            377       -7.65416       -7.50649      0.0167746
            378         -7.655       -7.50688      0.0167348
            379       -7.65613       -7.50727      0.0166953
            380       -7.65756       -7.50767       0.016656
            381       -7.65798       -7.50806       0.016617
            382       -7.65738       -7.50845      0.0165781
            383       -7.65641       -7.50884      0.0165393
            384       -7.65571       -7.50922      0.0165006
            385       -7.65432        -7.5096      0.0164621
            386       -7.65191       -7.50997      0.0164236
            387       -7.65043       -7.51033      0.0163851
            388       -7.64957       -7.51069      0.0163468
            389       -7.64577       -7.51104      0.0163085
            390       -7.64259       -7.51137      0.0162702
            391       -7.63973        -7.5117      0.0162319
            392       -7.63623       -7.51202      0.0161936
            393       -7.63211       -7.51233      0.0161552
            394       -7.62736       -7.51262      0.0161169
            395       -7.62364        -7.5129      0.0160785
            396       -7.61868       -7.51317      0.0160401
            397       -7.61445       -7.51342      0.0160018
            398       -7.60871       -7.51366      0.0159634
            399       -7.60375       -7.51389      0.0159249
            400       -7.59796        -7.5141      0.0158865
            401       -7.59202       -7.51429      0.0158481
            402       -7.58661       -7.51447      0.0158097
            403       -7.57982       -7.51463      0.0157713
            404       -7.57395       -7.51478      0.0157329
            405       -7.56869       -7.51491      0.0156946
            406       -7.56247       -7.51503      0.0156564
            407       -7.55661       -7.51513      0.0156183
            408       -7.55116       -7.51522      0.0155803
            409       -7.54613        -7.5153      0.0155424
            410       -7.54093       -7.51536      0.0155046
            411       -7.53591       -7.51541      0.0154669
            412       -7.53111       -7.51545      0.0154294
            413        -7.5256       -7.51547      0.0153921
            414       -7.52102       -7.51548      0.0153549
            415       -7.51742       -7.51549      0.0153179
            416       -7.51321       -7.51548      0.0152811
            417       -7.51101       -7.51547      0.0152445
            418       -7.50824       -7.51546       0.015208
            419       -7.50558       -7.51543      0.0151717
            420       -7.50304        -7.5154      0.0151356
            421       -7.50193       -7.51537      0.0150997
            422       -7.49999       -7.51533       0.015064
            423       -7.49983        -7.5153      0.0150284
            424       -7.49915       -7.51526       0.014993
            425       -7.49859       -7.51522      0.0149578
            426       -7.49978       -7.51518      0.0149227
            427       -7.50138       -7.51515      0.0148878
            428       -7.50305       -7.51512       0.014853
            429       -7.50347        -7.5151      0.0148184
            430       -7.50487       -7.51507       0.014784
            431        -7.5082       -7.51506      0.0147497
            432       -7.51019       -7.51505      0.0147156
            433       -7.51272       -7.51504      0.0146816
            434       -7.51514       -7.51504      0.0146478
            435       -7.51901       -7.51505      0.0146141
            436       -7.52173       -7.51506      0.0145806
            437       -7.52519       -7.51509      0.0145472
            438        -7.5284       -7.51512       0.014514
            439       -7.53098       -7.51515       0.014481
            440       -7.53454        -7.5152      0.0144482
            441       -7.53873       -7.51525      0.0144155
            442       -7.54125       -7.51531       0.014383
            443       -7.54498       -7.51538      0.0143507
            444       -7.54895       -7.51545      0.0143186
            445       -7.55216       -7.51554      0.0142867
            446       -7.55458       -7.51562      0.0142549
            447       -7.55749       -7.51572      0.0142233
            448       -7.56119       -7.51582      0.0141919
            449       -7.56373       -7.51592      0.0141607
            450       -7.56702       -7.51604      0.0141297
            451        -7.5691       -7.51616      0.0140989
            452       -7.57061       -7.51628      0.0140682
            453       -7.57185        -7.5164      0.0140377
            454       -7.57345       -7.51652      0.0140073
            455       -7.57344       -7.51665      0.0139771
            456       -7.57506       -7.51678       0.013947
            457        -7.5757       -7.51691      0.0139171
            458       -7.57567       -7.51704      0.0138873
            459       -7.57528       -7.51716      0.0138576
            460       -7.57355       -7.51728       0.013828
            461       -7.57306       -7.51741      0.0137986
            462       -7.57155       -7.51752      0.0137692
            463       -7.56933       -7.51763      0.0137399
            464       -7.56738       -7.51774      0.0137107
            465       -7.56569       -7.51785      0.0136816
            466         -7.562       -7.51794      0.0136526
            467        -7.5586       -7.51803      0.0136236
            468       -7.55452        -7.5181      0.0135948
            469       -7.55073       -7.51817      0.0135659
            470       -7.54695       -7.51824      0.0135372
            471       -7.54156       -7.51829      0.0135086
            472       -7.53555       -7.51832        0.01348
            473       -7.52928       -7.51835      0.0134515
            474       -7.52213       -7.51835      0.0134231
            475       -7.51541       -7.51835      0.0133949
            476       -7.50851       -7.51833      0.0133668
            477       -7.50081       -7.51829      0.0133388
            478       -7.49461       -7.51824       0.013311
            479       -7.48865       -7.51818      0.0132833
            480       -7.48295        -7.5181      0.0132559
            481        -7.4782       -7.51802      0.0132286
            482        -7.4699       -7.51792      0.0132015
            483        -7.4639       -7.51781      0.0131746
            484       -7.45829       -7.51769       0.013148
            485        -7.4515       -7.51755      0.0131216
            486       -7.44548        -7.5174      0.0130954
            487       -7.43962       -7.51724      0.0130695
            488       -7.43425       -7.51707      0.0130438
            489        -7.4294       -7.51689      0.0130184
            490       -7.42445        -7.5167      0.0129932
            491       -7.41909       -7.51651      0.0129682
            492       -7.41494        -7.5163      0.0129435
            493       -7.41106       -7.51609       0.012919
